setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
3.56,3.10,3.76,34.97,2.50,nan
3.56,3.12,4.17,40.35,2.51,nan
3.60,3.14,4.72,29.59,2.48,nan
3.60,3.16,5.06,32.28,2.50,nan
3.62,3.18,5.47,37.66,2.49,nan
3.62,3.20,5.71,34.97,2.50,nan
3.64,3.22,6.02,29.59,2.52,nan
3.64,3.24,6.19,40.35,2.49,nan
3.64,3.26,6.43,32.28,2.50,nan
3.64,3.28,6.55,29.59,2.51,nan
3.63,3.30,6.71,37.66,2.49,nan
3.63,3.31,6.81,37.66,2.50,nan
3.60,3.33,6.93,26.90,2.51,nan
3.60,3.35,7.00,32.28,2.50,nan
3.56,3.37,7.10,40.35,2.49,nan
3.56,3.39,7.15,29.59,2.50,nan
3.51,3.41,7.22,29.59,2.51,nan
3.51,3.43,7.24,37.66,2.50,nan
3.45,3.45,7.29,34.97,2.51,nan
3.45,3.47,7.34,-2515.15,2.61,nan
3.38,3.47,7.34,-2028.26,2.38,nan
3.38,3.47,7.31,-2103.58,2.49,nan
3.30,3.47,7.17,-1509.09,2.50,nan
3.30,3.45,7.00,-989.92,2.50,nan
3.21,3.44,6.64,-634.84,2.50,nan
3.21,3.42,6.33,-406.19,2.50,nan
3.14,3.40,5.73,-266.31,2.50,nan
3.14,3.39,5.25,-185.61,2.48,nan
3.05,3.37,4.46,-139.88,2.53,nan
3.05,3.35,3.88,-102.22,2.47,nan
2.97,3.33,2.93,-75.32,2.51,nan
2.97,3.31,2.25,-64.56,2.49,nan
2.90,3.29,1.18,-61.87,2.52,nan
2.90,3.27,0.46,-43.04,2.49,nan
2.83,3.25,-0.58,-40.35,2.50,nan
2.83,3.24,-1.25,-48.42,2.51,nan
2.76,3.22,-2.18,-43.04,2.49,nan
2.76,3.19,-3.00,-43.04,2.57,nan
2.71,3.18,-3.50,-45.73,2.43,nan
2.71,3.16,-3.93,-43.04,2.50,nan
2.68,3.14,-4.51,-34.97,2.49,nan
2.68,3.12,-4.84,-37.66,2.50,nan
2.65,3.10,-5.30,-40.35,2.50,nan
2.65,3.08,-5.54,-29.59,2.50,nan
2.64,3.06,-5.88,-34.97,2.50,nan
2.64,3.04,-6.07,-45.73,2.50,nan
2.65,3.03,-6.31,-32.28,2.49,nan
2.65,3.01,-6.45,-32.28,2.55,nan
2.66,2.99,-6.64,-40.35,2.46,nan
2.66,2.97,-6.76,-37.66,2.54,nan
2.70,2.95,-6.91,-29.59,2.46,nan
2.70,2.93,-6.98,-37.66,2.53,nan
2.74,2.91,-7.07,-37.66,2.47,nan
2.74,2.89,-7.15,-34.97,2.53,nan
2.80,2.87,-7.22,-34.97,2.50,nan
2.80,2.85,-7.27,295.90,2.50,nan
2.87,2.83,-7.31,309.35,2.48,nan
2.87,2.82,-7.34,2846.02,2.50,nan
2.95,2.82,-7.34,2547.43,2.50,nan
2.95,2.83,-7.29,1683.94,2.49,nan
3.03,2.84,-7.07,1051.79,2.50,nan
3.03,2.85,-6.86,661.74,2.50,nan
3.11,2.87,-6.43,435.78,2.50,nan
3.11,2.88,-6.04,293.21,2.50,nan
3.20,2.90,-5.37,201.75,2.50,nan
3.20,2.92,-4.84,134.50,2.50,nan
3.28,2.94,-3.98,96.84,2.50,nan
3.28,2.96,-3.36,83.39,2.50,nan
3.36,2.98,-2.35,64.56,2.50,nan
3.36,3.00,-1.65,48.42,2.50,nan
3.44,3.02,-0.55,45.73,2.51,nan
3.44,3.04,0.17,48.42,2.50,nan
3.50,3.06,1.20,37.66,2.49,nan
3.50,3.07,1.85,34.97,2.50,nan
3.56,3.09,2.73,40.35,2.51,nan
3.56,3.11,3.26,37.66,2.49,nan
3.60,3.13,3.93,32.28,2.51,nan
3.60,3.15,4.34,37.66,2.49,nan
3.63,3.17,4.87,37.66,2.50,nan
3.63,3.19,5.18,26.90,2.50,nan
3.64,3.21,5.56,32.28,2.50,nan
3.64,3.23,5.80,43.04,2.50,nan
3.64,3.24,6.09,26.90,2.52,nan
3.64,3.26,6.26,32.28,2.51,nan
3.62,3.28,6.47,40.35,2.46,nan
3.62,3.30,6.59,32.28,2.50,nan
3.59,3.32,6.74,26.90,2.52,nan
3.59,3.34,6.83,40.35,2.51,nan
3.54,3.36,6.95,32.28,2.49,nan
3.54,3.38,7.03,26.90,2.48,nan
3.48,3.40,7.12,37.66,2.54,nan
3.48,3.42,7.17,-10.76,2.46,nan
3.41,3.44,7.22,13.45,2.50,nan
3.41,3.45,7.27,-2942.86,2.50,nan
3.34,3.46,7.27,-2652.34,2.49,nan
3.34,3.45,7.24,-1786.16,2.50,nan
3.25,3.44,7.07,-1183.60,2.50,nan
3.25,3.43,6.88,-766.65,2.50,nan
3.16,3.41,6.45,-494.96,2.50,nan
3.16,3.39,6.09,-317.42,2.50,nan
3.08,3.38,5.47,-209.82,2.50,nan
3.08,3.36,4.96,-147.95,2.50,nan
2.99,3.34,4.12,-118.36,2.51,nan
2.99,3.32,3.53,-86.08,2.49,nan
2.90,3.30,2.54,-64.56,2.49,nan
2.90,3.28,1.85,-56.49,2.50,nan
2.83,3.26,0.77,-59.18,2.50,nan
2.83,3.24,0.05,-40.35,2.50,nan
2.77,3.22,-0.98,-40.35,2.50,nan
2.77,3.21,-1.65,-48.42,2.51,nan
2.71,3.18,-2.54,-37.66,2.52,nan
2.71,3.17,-3.07,-32.28,2.50,nan
2.68,3.15,-3.76,-43.04,2.48,nan
2.68,3.13,-4.20,-40.35,2.50,nan
2.65,3.11,-4.72,-29.59,2.53,nan
2.65,3.09,-5.06,-37.66,2.52,nan
2.64,3.07,-5.47,-43.04,2.46,nan
2.64,3.05,-5.71,-26.90,2.48,nan
2.65,3.03,-6.02,-34.97,2.53,nan
2.65,3.01,-6.19,-43.04,2.47,nan
2.67,2.99,-6.43,-34.97,2.53,nan
2.67,2.97,-6.55,-34.97,2.48,nan
2.71,2.96,-6.71,-43.04,2.50,nan
2.71,2.94,-6.83,-37.66,2.51,nan
2.76,2.92,-6.95,-29.59,2.47,nan
2.76,2.90,-7.03,-37.66,2.51,nan
2.83,2.88,-7.12,-37.66,2.52,nan
2.83,2.86,-7.17,987.23,2.48,nan
2.91,2.85,-7.24,755.89,2.51,nan
2.91,2.84,-7.27,2606.61,2.50,nan
2.99,2.84,-7.24,2294.57,2.50,nan
2.99,2.85,-7.15,1487.57,2.50,nan
3.08,2.86,-6.91,952.26,2.50,nan
3.08,2.87,-6.67,610.63,2.50,nan
3.17,2.89,-6.19,392.74,2.50,nan
3.17,2.91,-5.78,252.86,2.51,nan
3.26,2.93,-5.08,174.85,2.49,nan
3.26,2.94,-4.56,131.81,2.50,nan
3.34,2.96,-3.67,102.22,2.50,nan
3.34,2.98,-3.05,67.25,2.50,nan
3.42,3.00,-2.01,59.18,2.50,nan
3.42,3.02,-1.29,59.18,2.50,nan
3.49,3.04,-0.22,45.73,2.50,nan
3.49,3.06,0.48,37.66,2.50,nan
3.55,3.08,1.49,43.04,2.50,nan
3.55,3.10,2.11,37.66,2.50,nan
3.60,3.11,2.95,32.28,2.50,nan
3.60,3.14,3.67,43.04,2.59,nan
3.63,3.15,4.10,43.04,2.40,nan
3.63,3.17,4.48,29.59,2.50,nan
3.64,3.20,4.99,40.35,2.76,nan
3.64,3.21,5.28,40.35,2.25,nan
3.64,3.23,5.66,32.28,2.51,nan
3.62,3.25,5.97,37.66,2.84,nan
3.62,3.27,6.14,40.35,2.18,nan
3.62,3.29,6.31,34.97,2.46,nan
3.58,3.31,6.52,29.59,2.54,nan
3.58,3.33,6.64,34.97,2.45,nan
3.53,3.34,6.79,40.35,2.49,nan
3.53,3.37,6.88,29.59,2.50,nan
3.46,3.38,6.98,34.97,2.50,nan
3.46,3.40,7.05,-94.15,2.49,nan
3.39,3.42,7.15,-24.21,2.52,nan
3.39,3.44,7.17,-2915.96,2.50,nan
3.30,3.44,7.19,-2676.55,2.49,nan
3.30,3.43,7.15,-1745.81,2.51,nan
3.21,3.42,6.98,-1105.59,2.51,nan
3.21,3.41,6.79,-704.78,2.49,nan
3.12,3.39,6.38,-451.92,2.52,nan
3.12,3.37,6.02,-293.21,2.49,nan
3.03,3.35,5.37,-204.44,2.50,nan
3.03,3.34,4.87,-153.33,2.49,nan
2.94,3.32,4.03,-107.60,2.49,nan
2.94,3.30,3.43,-78.01,2.50,nan
2.86,3.28,2.45,-67.25,2.50,nan
2.86,3.26,1.75,-61.87,2.50,nan
2.79,3.24,0.67,-45.73,2.53,nan
2.79,3.22,-0.02,-45.73,2.46,nan
2.73,3.21,-1.08,-48.42,2.51,nan
2.73,3.18,-1.73,-37.66,2.50,nan
2.68,3.17,-2.59,-34.97,2.49,nan
2.68,3.15,-3.12,-45.73,2.50,nan
2.65,3.13,-3.81,-40.35,2.54,nan
2.65,3.11,-4.24,-32.28,2.48,nan
2.64,3.09,-4.77,-40.35,2.47,nan
2.64,3.07,-5.08,-40.35,2.53,nan
2.65,3.05,-5.49,-32.28,2.50,nan
2.65,3.03,-5.73,-34.97,2.50,nan
2.67,3.01,-6.02,-32.28,2.64,nan
2.67,2.99,-6.21,-29.59,2.35,nan
2.71,2.97,-6.43,-34.97,2.52,nan
2.71,2.96,-6.57,-43.04,2.51,nan
2.77,2.94,-6.74,-34.97,2.46,nan
2.77,2.92,-6.83,-32.28,2.49,nan
2.84,2.90,-6.98,-37.66,2.53,nan
2.84,2.88,-7.05,621.39,2.47,nan
2.92,2.86,-7.12,454.61,2.51,nan
2.92,2.85,-7.17,2722.28,2.50,nan
3.01,2.85,-7.17,2431.76,2.50,nan
3.01,2.86,-7.12,1616.69,2.51,nan
3.10,2.87,-6.93,1027.58,2.49,nan
3.10,2.88,-6.71,653.67,2.50,nan
3.19,2.90,-6.26,427.71,2.50,nan
3.19,2.92,-5.88,282.45,2.50,nan
3.29,2.94,-5.20,185.61,2.50,nan
3.29,2.95,-4.68,129.12,2.50,nan
3.38,2.97,-3.81,102.22,2.50,nan
3.38,2.99,-3.19,83.39,2.50,nan
3.46,3.01,-2.21,56.49,2.50,nan
3.46,3.03,-1.49,51.11,2.50,nan
3.52,3.05,-0.41,56.49,2.50,nan
3.52,3.07,0.29,43.04,2.50,nan
3.58,3.09,1.32,34.97,2.50,nan
3.58,3.11,1.94,43.04,2.50,nan
3.62,3.12,2.81,37.66,2.53,nan
3.62,3.14,3.33,29.59,2.51,nan
3.64,3.16,4.00,34.97,2.48,nan
3.64,3.18,4.39,37.66,2.49,nan
3.64,3.20,4.92,26.90,2.49,nan
3.64,3.22,5.20,32.28,2.52,nan
3.62,3.24,5.61,43.04,2.47,nan
3.62,3.26,5.83,32.28,2.53,nan
3.59,3.28,6.12,29.59,2.50,nan
3.59,3.30,6.28,37.66,2.48,nan
3.54,3.32,6.47,32.28,2.49,nan
3.54,3.34,6.59,26.90,2.50,nan
3.48,3.35,6.76,34.97,2.50,nan
3.48,3.38,6.86,37.66,2.51,nan
3.40,3.39,6.98,26.90,2.49,nan
3.40,3.41,7.03,-2377.96,2.50,nan
3.31,3.42,7.10,-1872.24,2.50,nan
3.31,3.42,7.10,-2076.68,2.50,nan
3.22,3.41,7.00,-1587.10,2.50,nan
3.22,3.40,6.86,-1032.96,2.51,nan
3.12,3.38,6.52,-664.43,2.49,nan
3.12,3.37,6.21,-435.78,2.50,nan
3.02,3.35,5.66,-287.83,2.50,nan
3.02,3.33,5.20,-193.68,2.50,nan
2.93,3.31,4.44,-131.81,2.50,nan
2.93,3.30,3.86,-107.60,2.50,nan
2.85,3.28,2.93,-88.77,2.50,nan
2.85,3.26,2.25,-64.56,2.50,nan
2.77,3.24,1.20,-56.49,2.50,nan
2.77,3.22,0.50,-53.80,2.50,nan
2.72,3.20,-0.53,-45.73,2.50,nan
2.72,3.18,-1.20,-37.66,2.50,nan
2.67,3.16,-2.13,-43.04,2.50,nan
2.67,3.14,-2.71,-43.04,2.50,nan
2.65,3.12,-3.45,-32.28,2.50,nan
2.65,3.10,-3.91,-37.66,2.50,nan
2.64,3.09,-4.48,-45.73,2.52,nan
2.64,3.07,-4.82,-29.59,2.50,nan
2.66,3.05,-5.28,-34.97,2.48,nan
2.66,3.03,-5.54,-43.04,2.50,nan
2.69,3.01,-5.88,-34.97,2.52,nan
2.69,2.99,-6.07,-32.28,2.50,nan
2.74,2.97,-6.31,-43.04,2.51,nan
2.74,2.95,-6.45,-40.35,2.52,nan
2.80,2.93,-6.64,-32.28,2.44,nan
2.80,2.91,-6.76,-37.66,2.50,nan
2.88,2.89,-6.91,-43.04,2.50,nan
2.88,2.88,-6.98,2238.08,2.50,nan
2.97,2.87,-7.07,1646.28,2.50,nan
2.97,2.87,-7.07,2141.24,2.50,nan
3.07,2.87,-7.00,1662.42,2.50,nan
3.07,2.89,-6.88,1089.45,2.50,nan
3.17,2.90,-6.57,702.09,2.50,nan
3.17,2.92,-6.28,454.61,2.53,nan
3.26,2.93,-5.73,303.97,2.54,nan
3.26,2.95,-5.28,201.75,2.44,nan
3.36,2.97,-4.51,137.19,2.53,nan
3.36,2.99,-3.96,107.60,2.48,nan
3.44,3.01,-3.02,86.08,2.50,nan
3.44,3.03,-2.35,59.18,2.49,nan
3.52,3.04,-1.29,53.80,2.50,nan
3.52,3.06,-0.58,53.80,2.51,nan
3.57,3.08,0.46,43.04,2.49,nan
3.57,3.10,1.13,37.66,2.50,nan
3.64,3.12,2.09,43.04,2.50,nan
3.64,3.14,2.66,37.66,2.50,nan
3.64,3.16,3.41,32.28,2.50,nan
3.64,3.18,3.86,34.97,2.50,nan
3.64,3.20,4.46,40.35,2.52,nan
3.64,3.22,4.82,29.59,2.48,nan
3.63,3.24,5.25,34.97,2.50,nan
3.63,3.25,5.52,40.35,2.53,nan
3.63,3.27,5.85,32.28,2.50,nan
3.63,3.29,6.04,29.59,2.52,nan
3.62,3.31,6.28,37.66,2.49,nan
3.62,3.33,6.43,32.28,2.50,nan
3.62,3.35,6.62,29.59,2.49,nan
3.62,3.37,6.71,37.66,2.51,nan
3.61,3.39,6.86,40.35,2.48,nan
3.61,3.41,6.93,26.90,2.50,nan
3.60,3.43,7.05,34.97,2.50,nan
3.60,3.45,7.10,40.35,2.50,nan
3.58,3.47,7.17,29.59,2.50,nan
3.58,3.49,7.22,34.97,2.50,nan
3.57,3.51,7.27,40.35,2.50,nan
3.57,3.53,7.31,18.83,2.51,nan
3.56,3.54,7.34,-438.47,2.49,nan
3.56,3.56,7.36,-1522.54,2.50,nan
3.54,3.57,7.36,-1441.84,2.51,nan
3.54,3.57,7.34,-1767.33,2.49,nan
3.53,3.57,7.22,-1086.76,2.50,nan
3.53,3.56,7.10,-1156.70,2.49,nan
3.51,3.55,6.79,-400.81,2.50,nan
3.51,3.54,6.35,-419.64,2.96,nan
3.49,3.53,6.02,88.77,2.04,nan
3.49,3.52,5.64,-193.68,2.50,nan
3.47,3.51,4.96,322.80,2.50,nan
3.47,3.50,4.48,-102.22,2.50,nan
3.45,3.49,3.69,330.87,2.50,nan
3.45,3.48,3.14,-190.99,2.50,nan
3.43,3.47,2.30,255.55,2.50,nan
3.43,3.46,1.73,-312.04,2.54,nan
3.41,3.45,0.89,209.82,2.46,nan
3.41,3.43,0.36,-287.83,2.51,nan
3.38,3.42,-0.34,209.82,2.51,nan
3.38,3.41,-0.77,-344.32,2.48,nan
3.36,3.40,-1.34,169.47,2.52,nan
3.36,3.39,-1.68,-322.80,2.51,nan
3.33,3.38,-2.09,204.44,2.51,nan
3.33,3.37,-2.33,-435.78,2.47,nan
3.31,3.35,-2.66,115.67,2.49,nan
3.31,3.34,-2.83,-352.39,2.52,nan
3.28,3.33,-3.09,142.57,2.48,nan
3.28,3.32,-3.24,-325.49,2.50,nan
3.25,3.30,-3.43,236.72,2.50,nan
3.25,3.29,-3.57,-341.63,2.51,nan
3.22,3.28,-3.74,150.64,2.48,nan
3.22,3.26,-3.86,-312.04,2.51,nan
3.20,3.25,-4.03,147.95,2.49,nan
3.20,3.24,-4.12,-328.18,2.51,nan
3.17,3.22,-4.27,182.92,2.51,nan
3.17,3.21,-4.36,-303.97,2.49,nan
3.14,3.19,-4.48,199.06,2.50,nan
3.14,3.18,-4.58,-279.76,2.50,nan
3.11,3.16,-4.70,239.41,2.50,nan
3.11,3.15,-4.77,-301.28,2.50,nan
3.08,3.14,-4.87,161.40,2.50,nan
3.08,3.12,-4.94,-271.69,2.52,nan
3.05,3.11,-5.01,172.16,2.47,nan
3.05,3.09,-5.08,-287.83,2.50,nan
3.03,3.08,-5.16,199.06,2.49,nan
3.03,3.06,-5.20,-250.17,2.50,nan
3.00,3.05,-5.28,252.86,2.51,nan
3.00,3.04,-5.32,-252.86,2.49,nan
2.97,3.02,-5.37,174.85,2.50,nan
2.97,3.01,-5.40,-228.65,2.53,nan
2.94,2.99,-5.44,290.52,2.51,nan
2.94,2.98,-5.47,-217.89,2.47,nan
2.91,2.97,-5.52,258.24,2.51,nan
2.91,2.95,-5.52,-242.10,2.51,nan
2.89,2.94,-5.54,244.79,2.47,nan
2.89,2.92,-5.56,-207.13,2.51,nan
2.86,2.91,-5.56,298.59,2.50,nan
2.86,2.90,-5.56,-220.58,2.50,nan
2.84,2.88,-5.56,314.73,2.53,nan
2.84,2.87,-5.56,-207.13,2.46,nan
2.81,2.86,-5.54,277.07,2.50,nan
2.81,2.85,-5.52,-263.62,2.48,nan
2.79,2.83,-5.49,258.24,2.51,nan
2.79,2.82,-5.44,-137.19,2.53,nan
2.77,2.81,-5.40,341.63,2.51,nan
2.77,2.80,-5.37,-166.78,2.47,nan
2.75,2.79,-5.30,301.28,2.50,nan
2.75,2.78,-5.25,-215.20,2.49,nan
2.73,2.77,-5.18,293.21,2.49,nan
2.73,2.76,-5.13,-110.29,2.49,nan
2.72,2.75,-5.04,287.83,2.51,nan
2.72,2.74,-4.99,-59.18,2.56,nan
2.70,2.73,-4.89,263.62,2.43,nan
2.70,2.72,-4.82,-80.70,2.52,nan
2.69,2.71,-4.72,274.38,2.48,nan
2.69,2.70,-4.65,-59.18,2.52,nan
2.68,2.70,-4.53,239.41,2.48,nan
2.68,2.69,-4.46,-61.87,2.50,nan
2.66,2.68,-4.32,225.96,2.50,nan
2.66,2.68,-4.22,-32.28,2.51,nan
2.66,2.67,-4.10,217.89,2.49,nan
2.66,2.67,-4.00,61.87,2.50,nan
2.65,2.66,-3.84,228.65,2.49,nan
2.65,2.66,-3.74,0.00,2.50,nan
2.64,2.65,-3.57,147.95,2.52,nan
2.64,2.65,-3.45,59.18,2.47,nan
2.64,2.65,-3.29,166.78,2.52,nan
2.64,2.64,-3.17,142.57,2.51,nan
2.64,2.64,-3.00,223.27,2.46,nan
2.64,2.64,-2.88,142.57,2.52,nan
2.64,2.64,-2.69,91.46,2.48,nan
2.64,2.64,-2.54,126.43,2.50,nan
2.65,2.64,-2.35,86.08,2.49,nan
2.65,2.64,-2.21,139.88,2.50,nan
2.65,2.64,-1.99,86.08,2.50,nan
2.65,2.64,-1.85,247.48,2.50,nan
2.66,2.65,-1.63,64.56,2.50,nan
2.66,2.65,-1.49,223.27,2.50,nan
2.67,2.65,-1.25,37.66,2.49,nan
2.67,2.66,-1.10,250.17,2.51,nan
2.68,2.66,-0.86,5.38,2.49,nan
2.68,2.66,-0.72,274.38,2.50,nan
2.69,2.67,-0.48,-24.21,2.50,nan
2.69,2.68,-0.34,333.56,2.50,nan
2.71,2.68,-0.10,-29.59,2.49,nan
2.71,2.69,0.02,381.98,2.50,nan
2.73,2.70,0.26,-18.83,2.50,nan
2.73,2.70,0.41,411.57,2.50,nan
2.75,2.71,0.65,-32.28,2.49,nan
2.75,2.72,0.82,422.33,2.50,nan
2.77,2.73,1.03,-102.22,2.50,nan
2.77,2.74,1.20,322.80,2.51,nan
2.79,2.75,1.44,-172.16,2.49,nan
2.79,2.76,1.61,365.84,2.50,nan
2.81,2.77,1.85,-166.78,2.50,nan
2.81,2.78,2.01,387.36,2.50,nan
2.84,2.79,2.25,-161.40,2.53,nan
2.84,2.81,2.40,419.64,2.46,nan
2.87,2.82,2.64,-123.74,2.53,nan
2.87,2.83,2.78,411.57,2.51,nan
2.90,2.84,3.00,-69.94,2.47,nan
2.90,2.86,3.14,400.81,2.52,nan
2.93,2.87,3.36,-118.36,2.50,nan
2.96,2.89,3.50,371.22,2.50,nan
2.96,2.90,3.69,446.54,2.50,nan
2.96,2.92,3.81,282.45,2.49,nan
2.99,2.93,4.03,-298.59,2.51,nan
2.99,2.95,4.15,180.23,2.49,nan
3.03,2.97,4.36,-215.20,2.50,nan
3.03,2.98,4.48,260.93,2.51,nan
3.06,3.00,4.68,-185.61,2.47,nan
3.06,3.01,4.80,260.93,2.51,nan
3.09,3.03,4.96,-72.63,2.49,nan
3.09,3.04,5.08,250.17,2.50,nan
3.13,3.06,5.23,21.52,2.50,nan
3.13,3.08,5.32,220.58,2.51,nan
3.16,3.09,5.47,13.45,2.49,nan
3.16,3.11,5.56,182.92,2.50,nan
3.20,3.12,5.68,18.83,2.49,nan
3.20,3.14,5.76,131.81,2.50,nan
3.23,3.16,5.85,-10.76,2.49,nan
3.23,3.18,5.92,123.74,2.50,nan
3.27,3.20,6.00,-16.14,2.50,nan
3.27,3.21,6.07,121.05,2.50,nan
3.30,3.23,6.14,0.00,2.50,nan
3.30,3.25,6.21,121.05,2.50,nan
3.33,3.26,6.28,-86.08,2.52,nan
3.33,3.28,6.33,112.98,2.48,nan
3.37,3.30,6.40,-123.74,2.52,nan
3.37,3.32,6.45,134.50,2.48,nan
3.40,3.33,6.52,-209.82,2.52,nan
3.40,3.35,6.55,156.02,2.48,nan
3.43,3.37,6.59,-145.26,2.49,nan
3.43,3.38,6.59,169.47,2.53,nan
3.46,3.40,6.62,-207.13,2.50,nan
3.46,3.41,6.62,180.23,2.50,nan
3.48,3.43,6.62,-312.04,2.48,nan
3.48,3.45,6.62,169.47,2.50,nan
3.51,3.46,6.59,-303.97,2.49,nan
3.51,3.47,6.57,185.61,2.51,nan
3.53,3.49,6.55,-344.32,2.50,nan
3.53,3.50,6.50,118.36,2.50,nan
3.55,3.51,6.43,-347.01,2.52,nan
3.55,3.53,6.38,107.60,2.49,nan
3.57,3.54,6.28,-363.15,2.50,nan
3.57,3.55,6.21,121.05,2.50,nan
3.59,3.56,6.09,-301.28,2.50,nan
3.59,3.57,6.00,-8.07,2.50,nan
3.61,3.58,5.85,-352.39,2.50,nan
3.61,3.59,5.76,5.38,2.50,nan
3.62,3.60,5.54,-459.99,3.89,nan
3.62,3.60,5.47,-333.56,1.25,nan
3.63,3.61,5.28,-83.39,2.39,nan
3.63,3.61,5.16,40.35,2.49,nan
3.64,3.62,4.94,-207.13,2.48,nan
3.64,3.62,4.77,-18.83,2.51,nan
3.64,3.63,4.56,-207.13,2.49,nan
3.64,3.63,4.39,-102.22,2.50,nan
3.64,3.64,4.15,-217.89,2.50,nan
3.64,3.64,3.98,-209.82,2.50,nan
3.64,3.64,3.74,-217.89,2.53,nan
3.64,3.64,3.57,-260.93,2.49,nan
3.64,3.64,3.29,-166.78,2.51,nan
3.64,3.64,3.12,-225.96,2.47,nan
3.63,3.64,2.83,-86.08,2.51,nan
3.63,3.64,2.64,-274.38,2.52,nan
3.62,3.64,2.35,-88.77,2.49,nan
3.62,3.63,2.16,-279.76,2.51,nan
3.61,3.63,1.87,-48.42,2.49,nan
3.61,3.62,1.68,-325.49,2.50,nan
3.59,3.62,1.37,-43.04,2.49,nan
3.59,3.61,1.15,-387.36,2.50,nan
3.57,3.61,0.84,-24.21,2.51,nan
3.57,3.60,0.62,-368.53,2.49,nan
3.55,3.59,0.31,48.42,2.49,nan
3.55,3.58,0.07,-441.16,2.50,nan
3.53,3.57,-0.22,61.87,2.49,nan
3.53,3.56,-0.43,-430.40,2.52,nan
3.51,3.55,-0.74,94.15,2.49,nan
3.51,3.54,-0.96,-473.44,2.50,nan
3.48,3.53,-1.29,78.01,2.50,nan
3.48,3.52,-1.49,-427.71,2.50,nan
3.45,3.50,-1.82,126.43,2.50,nan
3.45,3.49,-2.01,-433.09,2.50,nan
3.42,3.47,-2.33,40.35,2.50,nan
3.42,3.46,-2.54,-363.15,2.50,nan
3.38,3.45,-2.83,21.52,2.50,nan
3.38,3.43,-3.05,-306.66,2.50,nan
3.35,3.42,-3.33,43.04,2.50,nan
3.35,3.40,-3.53,-260.93,2.50,nan
3.31,3.38,-3.79,10.76,2.50,nan
3.31,3.37,-3.98,-220.58,2.51,nan
3.27,3.35,-4.24,-88.77,2.64,nan
3.27,3.33,-4.41,-161.40,2.39,nan
3.23,3.31,-4.65,-99.53,2.45,nan
3.23,3.30,-4.80,-126.43,2.50,nan
3.19,3.28,-5.04,-80.70,2.50,nan
3.19,3.26,-5.18,-102.22,2.51,nan
3.15,3.24,-5.40,-112.98,2.52,nan
3.15,3.22,-5.52,-83.39,2.58,nan
3.11,3.20,-5.71,-86.08,2.43,nan
3.11,3.19,-5.85,-53.80,2.49,nan
3.07,3.17,-6.02,-61.87,2.49,nan
3.07,3.15,-6.12,-61.87,2.50,nan
3.03,3.13,-6.28,-56.49,2.50,nan
3.03,3.11,-6.38,-43.04,2.50,nan
3.00,3.09,-6.52,-45.73,2.53,nan
3.00,3.07,-6.62,-51.11,2.46,nan
2.96,3.05,-6.74,-37.66,2.56,nan
2.96,3.04,-6.81,-37.66,2.46,nan
2.92,3.02,-6.93,-45.73,2.48,nan
2.92,3.00,-6.98,-40.35,2.50,nan
2.88,2.98,-7.07,-34.97,2.50,nan
2.88,2.96,-7.12,-43.04,2.50,nan
2.85,2.94,-7.19,-40.35,2.50,nan
2.85,2.92,-7.24,-34.97,2.50,nan
2.82,2.90,-7.29,-37.66,2.50,nan
2.82,2.88,-7.34,-29.59,2.50,nan
2.79,2.86,-7.36,56.49,2.50,nan
2.79,2.84,-7.41,-24.21,2.50,nan
2.76,2.82,-7.43,236.72,2.50,nan
2.76,2.81,-7.46,-40.35,2.51,nan
2.73,2.79,-7.46,371.22,2.49,nan
2.73,2.77,-7.46,-8.07,2.50,nan
2.71,2.76,-7.46,451.92,2.50,nan
2.71,2.74,-7.43,0.00,2.50,nan
2.69,2.73,-7.36,478.82,2.53,nan
2.69,2.72,-7.31,86.08,2.50,nan
2.68,2.71,-7.22,516.48,2.47,nan
2.68,2.70,-7.15,86.08,2.50,nan
2.66,2.68,-6.98,406.19,2.50,nan
2.66,2.68,-6.86,88.77,2.53,nan
2.65,2.67,-6.64,352.39,2.50,nan
2.65,2.66,-6.47,64.56,2.50,nan
2.64,2.66,-6.21,277.07,2.48,nan
2.64,2.65,-6.02,182.92,2.50,nan
2.64,2.65,-5.71,271.69,2.52,nan
2.64,2.64,-5.49,231.34,2.48,nan
2.64,2.64,-5.16,242.10,2.50,nan
2.64,2.64,-4.92,306.66,2.49,nan
2.65,2.64,-4.56,236.72,2.51,nan
2.65,2.64,-4.29,263.62,2.50,nan
2.65,2.64,-3.91,129.12,2.50,nan
2.65,2.64,-3.67,301.28,2.50,nan
2.67,2.65,-3.26,112.98,2.50,nan
2.67,2.65,-3.00,441.16,2.50,nan
2.68,2.66,-2.61,78.01,2.50,nan
2.68,2.66,-2.35,473.44,2.50,nan
2.70,2.67,-1.94,64.56,2.50,nan
2.70,2.68,-1.68,470.75,2.50,nan
2.72,2.68,-1.27,24.21,2.50,nan
2.72,2.69,-0.98,486.89,2.51,nan
2.75,2.70,-0.58,-21.52,2.48,nan
2.75,2.71,-0.29,486.89,2.51,nan
2.77,2.72,0.10,-37.66,2.48,nan
2.77,2.74,0.38,470.75,2.50,nan
2.80,2.75,0.79,-40.35,2.51,nan
2.80,2.76,1.08,441.16,2.49,nan
2.84,2.77,1.46,-40.35,2.51,nan
