setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
2.71,2.71,-0.48,0.00,2.46,nan
2.71,2.71,-0.41,0.00,2.50,nan
2.71,2.71,-0.36,0.00,2.49,nan
2.71,2.71,-0.31,0.00,2.53,nan
2.71,2.71,-0.26,0.00,2.48,nan
2.71,2.71,-0.22,0.00,2.51,nan
2.01,2.71,-0.19,0.00,2.48,nan
2.01,2.71,-0.17,-1514.47,2.49,nan
2.01,2.70,-0.14,-1404.18,2.46,nan
2.01,2.69,-0.17,-933.43,2.57,nan
2.01,2.68,-0.24,-607.94,2.48,nan
2.01,2.66,-0.38,-403.50,2.50,nan
2.01,2.64,-0.50,-266.31,2.50,nan
2.01,2.62,-0.77,-174.85,2.49,nan
2.01,2.61,-0.98,-131.81,2.51,nan
2.01,2.59,-1.37,-110.29,2.49,nan
2.01,2.57,-1.63,-88.77,2.50,nan
2.01,2.55,-2.09,-67.25,2.49,nan
2.01,2.53,-2.42,-61.87,2.50,nan
2.01,2.51,-2.93,-64.56,2.55,nan
2.01,2.49,-3.29,-48.42,2.45,nan
2.01,2.47,-3.84,-45.73,2.51,nan
2.01,2.45,-4.20,-51.11,2.49,nan
2.01,2.43,-4.70,-48.42,2.50,nan
2.01,2.41,-4.99,-40.35,2.50,nan
2.01,2.40,-5.40,-51.11,2.50,nan
2.01,2.38,-5.64,-45.73,2.50,nan
2.01,2.36,-5.95,-40.35,2.50,nan
2.01,2.34,-6.14,-43.04,2.50,nan
2.01,2.32,-6.38,-51.11,2.50,nan
2.01,2.30,-6.52,-37.66,2.51,nan
2.01,2.28,-6.71,-37.66,2.49,nan
2.01,2.26,-6.81,-48.42,2.51,nan
2.01,2.24,-6.95,-43.04,2.51,nan
2.01,2.22,-7.05,-40.35,2.49,nan
2.01,2.20,-7.15,-48.42,2.49,nan
2.01,2.18,-7.22,-45.73,2.51,nan
2.01,2.16,-7.29,-37.66,2.54,nan
2.01,2.14,-7.36,-45.73,2.46,nan
2.01,2.12,-7.41,-45.73,2.51,nan
2.01,2.11,-7.46,-40.35,2.48,nan
2.01,2.09,-7.51,-40.35,2.51,nan
2.01,2.07,-7.53,-51.11,2.49,nan
2.01,2.05,-7.58,201.75,2.51,nan
2.01,2.03,-7.58,825.83,2.50,nan
2.01,2.02,-7.60,1167.46,2.52,nan
2.01,2.01,-7.60,1191.67,2.48,nan
2.01,2.00,-7.53,1008.75,2.52,nan
2.01,2.00,-7.46,742.44,2.52,nan
2.01,2.00,-7.24,433.09,2.46,nan
2.01,2.00,-7.07,180.23,2.49,nan
2.44,2.01,-6.71,26.90,2.53,nan
2.44,2.01,-6.45,1328.86,2.48,nan
2.44,2.02,-5.97,1210.50,2.54,nan
2.44,2.03,-5.59,801.62,2.45,nan
2.44,2.05,-4.94,516.48,2.54,nan
2.44,2.07,-4.46,328.18,2.46,nan
2.44,2.08,-3.62,217.89,2.52,nan
2.44,2.10,-3.05,158.71,2.47,nan
2.44,2.12,-2.11,112.98,2.50,nan
2.44,2.14,-1.49,72.63,2.50,nan
2.44,2.16,-0.55,61.87,2.50,nan
2.44,2.18,0.02,53.80,2.50,nan
2.44,2.20,0.91,43.04,2.50,nan
2.44,2.22,1.49,32.28,2.50,nan
2.44,2.24,2.30,34.97,2.50,nan
2.44,2.25,2.81,34.97,2.51,nan
2.44,2.27,3.53,24.21,2.50,nan
2.44,2.29,3.96,29.59,2.50,nan
2.44,2.31,4.56,34.97,2.49,nan
2.44,2.33,4.89,21.52,2.51,nan
2.44,2.35,5.35,26.90,2.49,nan
2.44,2.37,5.61,32.28,2.58,nan
2.44,2.39,5.95,24.21,2.48,nan
2.44,2.41,6.14,-193.68,2.45,nan
2.44,2.42,6.40,-761.27,2.51,nan
2.44,2.44,6.55,-1113.66,2.49,nan
2.44,2.45,6.69,-1183.60,2.50,nan
2.44,2.45,6.74,-1030.27,2.50,nan
2.44,2.45,6.74,-785.48,2.50,nan
2.44,2.45,6.67,-484.20,2.50,nan
2.44,2.45,6.50,-274.38,2.50,nan
2.44,2.45,6.33,-48.42,2.49,nan
2.44,2.45,5.97,69.94,2.50,nan
2.44,2.45,5.71,145.26,2.50,nan
2.44,2.44,5.25,150.64,2.50,nan
2.44,2.44,4.92,134.50,2.50,nan
2.44,2.44,4.39,107.60,2.50,nan
2.44,2.44,4.00,75.32,2.51,nan
2.44,2.44,3.43,45.73,2.54,nan
2.44,2.44,3.07,-8.07,2.45,nan
2.44,2.44,2.54,-34.97,2.54,nan
2.44,2.44,2.23,-32.28,2.48,nan
2.44,2.44,1.80,-21.52,2.54,nan
2.44,2.44,1.56,-26.90,2.45,nan
3.70,2.44,1.27,-13.45,2.51,nan
3.70,2.45,1.10,1511.78,2.50,nan
3.70,2.45,0.91,1388.04,2.52,nan
3.70,2.47,0.84,903.84,2.48,nan
3.70,2.48,0.82,575.66,2.57,nan
3.70,2.50,0.84,376.60,2.42,nan
3.70,2.51,0.96,255.55,2.53,nan
3.70,2.53,1.10,180.23,2.47,nan
3.70,2.55,1.37,115.67,2.55,nan
3.70,2.57,1.58,86.08,2.45,nan
3.70,2.59,1.94,72.63,2.52,nan
3.70,2.61,2.23,56.49,2.48,nan
3.70,2.63,2.69,40.35,2.53,nan
3.70,2.65,3.00,43.04,2.47,nan
3.70,2.67,3.53,43.04,2.52,nan
3.70,2.68,3.88,29.59,2.48,nan
3.70,2.70,4.39,29.59,2.50,nan
3.70,2.72,4.72,37.66,2.50,nan
3.70,2.74,5.16,29.59,2.50,nan
3.70,2.76,5.42,24.21,2.51,nan
3.70,2.78,5.76,32.28,2.49,nan
3.70,2.80,5.97,29.59,2.50,nan
3.70,2.82,6.24,21.52,2.51,nan
3.70,2.84,6.40,29.59,2.49,nan
3.70,2.86,6.59,34.97,2.50,nan
3.70,2.88,6.71,24.21,2.47,nan
3.70,2.89,6.86,29.59,2.53,nan
3.70,2.92,6.95,34.97,2.51,nan
3.70,2.94,7.07,26.90,2.48,nan
3.70,2.95,7.12,24.21,2.50,nan
3.70,2.97,7.22,32.28,2.50,nan
3.70,2.99,7.27,26.90,2.50,nan
3.70,3.01,7.31,21.52,2.50,nan
3.70,3.03,7.36,29.59,2.51,nan
3.70,3.05,7.41,32.28,2.52,nan
3.70,3.07,7.43,21.52,2.47,nan
3.70,3.09,7.46,26.90,2.51,nan
3.70,3.11,7.48,34.97,2.58,nan
3.70,3.13,7.51,24.21,2.45,nan
3.70,3.15,7.51,24.21,2.47,nan
3.70,3.16,7.53,32.28,2.49,nan
3.70,3.18,7.53,26.90,2.50,nan
3.70,3.20,7.53,24.21,2.55,nan
3.70,3.22,7.55,32.28,2.45,nan
3.92,3.24,7.55,26.90,2.51,nan
3.92,3.26,7.55,21.52,2.49,nan
3.92,3.28,7.55,26.90,2.53,nan
3.92,3.30,7.55,32.28,2.47,nan
3.92,3.32,7.55,18.83,2.54,nan
3.92,3.34,7.55,26.90,2.47,nan
3.92,3.36,7.55,32.28,2.53,nan
3.92,3.38,7.55,24.21,2.47,nan
3.92,3.40,7.55,24.21,2.52,nan
3.92,3.42,7.55,34.97,2.47,nan
3.92,3.43,7.55,29.59,2.56,nan
3.92,3.45,7.55,21.52,2.44,nan
3.92,3.47,7.55,32.28,2.53,nan
3.92,3.49,7.55,29.59,2.48,nan
3.92,3.51,7.55,21.52,2.56,nan
3.92,3.53,7.55,29.59,2.43,nan
3.92,3.55,7.55,34.97,2.54,nan
3.92,3.57,7.55,18.83,2.46,nan
3.92,3.59,7.55,24.21,2.53,nan
3.92,3.61,7.55,32.28,2.47,nan
3.92,3.63,7.55,24.21,2.52,nan
3.92,3.65,7.55,24.21,2.47,nan
3.92,3.66,7.55,32.28,2.50,nan
3.92,3.69,7.55,26.90,2.50,nan
3.92,3.71,7.55,24.21,2.50,nan
3.92,3.72,7.55,29.59,2.50,nan
3.92,3.74,7.58,29.59,2.50,nan
3.92,3.76,7.58,18.83,2.51,nan
3.92,3.78,7.58,29.59,2.50,nan
3.92,3.80,7.58,34.97,2.51,nan
3.92,3.82,7.58,24.21,2.49,nan
3.92,3.84,7.58,26.90,2.50,nan
3.92,3.86,7.58,34.97,2.50,nan
3.92,3.88,7.58,-64.56,2.50,nan
3.92,3.90,7.58,-597.18,2.50,nan
3.92,3.91,7.58,-1030.27,2.50,nan
3.92,3.92,7.55,-1159.39,2.50,nan
3.92,3.93,7.51,-1084.07,2.56,nan
3.92,3.93,7.39,-820.45,2.45,nan
3.92,3.93,7.27,-551.45,2.50,nan
3.92,3.93,7.00,-333.56,2.50,nan
3.92,3.93,6.79,-137.19,2.51,nan
3.92,3.93,6.40,-10.76,2.48,nan
3.92,3.93,6.12,80.70,2.54,nan
2.20,3.92,5.64,129.12,2.46,nan
2.20,3.92,5.28,-1385.35,2.52,nan
2.20,3.91,4.70,-1304.65,2.48,nan
2.20,3.90,4.27,-879.63,2.50,nan
2.20,3.89,3.57,-572.97,2.50,nan
2.20,3.87,3.09,-371.22,2.50,nan
2.20,3.85,2.30,-239.41,2.49,nan
2.20,3.83,1.77,-169.47,2.50,nan
2.20,3.81,1.01,-134.50,2.52,nan
2.20,3.80,0.48,-107.60,2.48,nan
2.20,3.78,-0.26,-75.32,2.50,nan
2.20,3.76,-0.74,-67.25,2.50,nan
2.20,3.74,-1.46,-67.25,2.53,nan
2.20,3.72,-1.94,-56.49,2.46,nan
2.20,3.70,-2.66,-45.73,2.53,nan
2.20,3.68,-3.09,-56.49,2.48,nan
2.20,3.66,-3.74,-53.80,2.53,nan
2.20,3.64,-4.12,-40.35,2.46,nan
2.20,3.62,-4.65,-45.73,2.53,nan
2.20,3.60,-4.99,-51.11,2.48,nan
2.20,3.58,-5.40,-37.66,2.49,nan
2.20,3.56,-5.64,-40.35,2.49,nan
2.20,3.55,-5.95,-48.42,2.53,nan
2.20,3.53,-6.14,-43.04,2.47,nan
2.20,3.51,-6.38,-40.35,2.54,nan
2.20,3.49,-6.50,-48.42,2.53,nan
2.20,3.47,-6.69,-43.04,2.42,nan
2.20,3.45,-6.79,-34.97,2.50,nan
2.20,3.43,-6.91,-48.42,2.50,nan
2.20,3.41,-7.00,-48.42,2.50,nan
2.20,3.39,-7.10,-37.66,2.50,nan
2.20,3.37,-7.15,-40.35,2.50,nan
2.20,3.35,-7.22,-45.73,2.50,nan
2.20,3.33,-7.24,-37.66,2.50,nan
2.20,3.31,-7.31,-40.35,2.51,nan
2.20,3.29,-7.34,-48.42,2.50,nan
2.20,3.27,-7.36,-40.35,2.49,nan
2.20,3.26,-7.39,-37.66,2.50,nan
2.20,3.24,-7.41,-45.73,2.49,nan
2.20,3.22,-7.43,-45.73,2.50,nan
2.20,3.20,-7.46,-34.97,2.50,nan
2.20,3.18,-7.46,-45.73,2.50,nan
2.20,3.16,-7.48,-45.73,2.50,nan
2.20,3.14,-7.48,-40.35,2.50,nan
2.45,3.12,-7.51,-40.35,2.53,nan
2.45,3.10,-7.51,-51.11,2.47,nan
2.45,3.08,-7.51,-37.66,2.49,nan
2.45,3.06,-7.53,-40.35,2.50,nan
2.45,3.04,-7.53,-48.42,2.50,nan
2.45,3.03,-7.53,-40.35,2.59,nan
2.45,3.01,-7.53,-37.66,2.42,nan
2.45,2.99,-7.55,-48.42,2.49,nan
2.45,2.97,-7.55,-45.73,2.50,nan
2.45,2.95,-7.55,-37.66,2.50,nan
2.45,2.93,-7.55,-48.42,2.53,nan
2.45,2.91,-7.58,-45.73,2.47,nan
2.45,2.89,-7.58,-34.97,2.55,nan
2.45,2.87,-7.58,-37.66,2.45,nan
2.45,2.85,-7.58,-48.42,2.53,nan
2.45,2.83,-7.60,-37.66,2.47,nan
2.45,2.81,-7.60,-40.35,2.53,nan
2.45,2.79,-7.60,-48.42,2.57,nan
2.45,2.77,-7.60,-40.35,2.43,nan
2.45,2.75,-7.63,-34.97,2.47,nan
2.45,2.73,-7.63,-45.73,2.51,nan
2.45,2.72,-7.63,-43.04,2.49,nan
2.45,2.70,-7.63,-34.97,2.60,nan
2.45,2.68,-7.63,-45.73,2.46,nan
2.45,2.66,-7.63,-48.42,2.44,nan
2.45,2.64,-7.63,-37.66,2.51,nan
2.45,2.62,-7.65,-40.35,2.50,nan
2.45,2.60,-7.65,-48.42,2.50,nan
2.45,2.58,-7.65,-34.97,2.48,nan
2.45,2.56,-7.65,-37.66,2.53,nan
2.45,2.54,-7.65,-48.42,2.54,nan
2.45,2.52,-7.65,-40.35,2.44,nan
2.45,2.50,-7.65,-37.66,2.51,nan
2.45,2.49,-7.65,411.57,2.49,nan
2.45,2.47,-7.65,933.43,2.50,nan
2.45,2.46,-7.63,1205.12,2.49,nan
2.45,2.45,-7.58,1143.25,2.50,nan
2.45,2.45,-7.51,928.05,2.50,nan
2.45,2.44,-7.34,594.49,2.50,nan
2.45,2.45,-7.19,376.60,2.50,nan
2.45,2.45,-6.88,180.23,2.51,nan
2.45,2.45,-6.64,-10.76,2.50,nan
2.45,2.45,-6.21,-94.15,2.50,nan
2.45,2.45,-5.88,-158.71,2.49,nan
4.25,2.46,-5.35,-145.26,2.50,nan
4.25,2.46,-4.96,1420.32,2.51,nan
4.25,2.47,-4.36,1334.24,2.49,nan
4.25,2.48,-3.96,879.63,2.50,nan
4.25,2.49,-3.26,564.90,2.49,nan
4.25,2.51,-2.76,357.77,2.50,nan
4.25,2.52,-2.01,239.41,2.51,nan
4.25,2.54,-1.51,166.78,2.49,nan
4.25,2.56,-0.77,121.05,2.51,nan
4.25,2.58,-0.26,78.01,2.49,nan
4.25,2.60,0.43,64.56,2.50,nan
4.25,2.62,0.89,59.18,2.50,nan
4.25,2.64,1.58,43.04,2.54,nan
4.25,2.66,2.04,34.97,2.45,nan
4.25,2.68,2.73,37.66,2.50,nan
4.25,2.70,3.17,34.97,2.50,nan
4.25,2.72,3.79,24.21,2.51,nan
4.25,2.73,4.17,29.59,2.49,nan
4.25,2.75,4.70,32.28,2.54,nan
4.25,2.77,5.01,24.21,2.46,nan
4.25,2.79,5.44,26.90,2.60,nan
4.25,2.81,5.68,32.28,2.40,nan
4.25,2.83,6.00,26.90,2.53,nan
4.25,2.85,6.19,18.83,2.46,nan
4.25,2.87,6.43,29.59,2.52,nan
4.25,2.89,6.55,24.21,2.47,nan
4.25,2.91,6.74,21.52,2.50,nan
4.25,2.93,6.83,26.90,2.49,nan
4.25,2.95,6.98,34.97,2.54,nan
4.25,2.97,7.05,21.52,2.46,nan
4.25,2.99,7.15,26.90,2.53,nan
4.25,3.01,7.19,32.28,2.47,nan
4.25,3.03,7.27,24.21,2.52,nan
4.25,3.04,7.31,24.21,2.48,nan
4.25,3.06,7.36,29.59,2.51,nan
4.25,3.08,7.39,24.21,2.49,nan
4.25,3.10,7.43,21.52,2.51,nan
4.25,3.12,7.46,29.59,2.49,nan
4.25,3.14,7.48,29.59,2.50,nan
4.25,3.16,7.48,18.83,2.50,nan
4.25,3.18,7.51,24.21,2.55,nan
4.25,3.20,7.51,32.28,2.46,nan
4.25,3.22,7.53,18.83,2.50,nan
4.25,3.23,7.53,24.21,2.54,nan
3.25,3.25,7.55,29.59,2.45,nan
3.25,3.27,7.55,-2961.69,2.50,nan
3.25,3.27,7.53,-2189.66,2.50,nan
3.25,3.27,7.46,-909.22,2.50,nan
3.25,3.27,7.29,-365.84,2.50,nan
3.25,3.26,7.10,-67.25,2.50,nan
3.25,3.26,6.76,150.64,2.50,nan
3.25,3.26,6.47,228.65,2.50,nan
3.25,3.25,6.00,274.38,2.50,nan
3.25,3.25,5.66,231.34,2.50,nan
3.25,3.25,5.08,193.68,2.50,nan
3.25,3.25,4.70,118.36,2.56,nan
3.25,3.25,4.10,40.35,2.46,nan
3.25,3.25,3.69,21.52,2.50,nan
3.25,3.25,3.07,-51.11,2.48,nan
3.25,3.25,2.69,-43.04,2.51,nan
3.25,3.25,2.16,-34.97,2.50,nan
3.25,3.25,1.85,-21.52,2.51,nan
3.25,3.25,1.46,-10.76,2.49,nan
3.25,3.25,1.27,-8.07,2.55,nan
3.25,3.25,1.03,-13.45,2.45,nan
3.25,3.25,0.91,-2.69,2.50,nan
3.25,3.25,0.74,0.00,2.50,nan
3.25,3.25,0.67,0.00,2.51,nan
3.25,3.25,0.55,0.00,2.50,nan
3.25,3.25,0.50,0.00,2.53,nan
3.25,3.25,0.43,0.00,2.48,nan
3.25,3.25,0.38,0.00,2.48,nan
3.25,3.25,0.31,0.00,2.52,nan
3.25,3.25,0.29,0.00,2.49,nan
3.25,3.25,0.24,0.00,2.51,nan
3.25,3.25,0.19,0.00,2.48,nan
3.25,3.25,0.17,0.00,2.50,nan
3.25,3.25,0.14,0.00,2.49,nan
3.25,3.25,0.12,0.00,2.51,nan
3.25,3.25,0.10,0.00,2.48,nan
3.25,3.25,0.10,0.00,2.61,nan
3.25,3.25,0.07,0.00,2.50,nan
3.25,3.25,0.05,0.00,2.46,nan
3.25,3.25,0.05,0.00,2.45,nan
3.25,3.25,0.05,0.00,2.50,nan
3.25,3.25,0.02,0.00,2.49,nan
3.25,3.25,0.02,0.00,2.50,nan
3.25,3.25,0.02,0.00,2.50,nan
3.03,3.25,0.02,0.00,2.51,nan
3.03,3.25,0.02,-1527.92,2.49,nan
3.03,3.24,0.00,-1414.94,2.50,nan
3.03,3.23,-0.02,-946.88,2.50,nan
3.03,3.22,-0.12,-618.70,2.50,nan
3.03,3.20,-0.22,-398.12,2.50,nan
3.03,3.18,-0.43,-260.93,2.50,nan
3.03,3.17,-0.62,-180.23,2.51,nan
3.03,3.15,-0.94,-137.19,2.49,nan
3.03,3.13,-1.18,-112.98,2.51,nan
3.03,3.11,-1.61,-80.70,2.49,nan
3.03,3.09,-1.89,-69.94,2.50,nan
3.03,3.07,-2.40,-69.94,2.50,nan
3.03,3.06,-2.73,390.05,2.52,nan
3.03,3.04,-3.26,917.29,2.49,nan
3.03,3.03,-3.62,1188.98,2.49,nan
3.03,3.02,-4.10,1135.18,2.51,nan
3.03,3.02,-4.36,936.12,2.49,nan
3.03,3.02,-4.65,640.22,2.50,nan
3.03,3.02,-4.77,416.95,2.50,nan
3.03,3.02,-4.84,161.40,2.52,nan
3.03,3.02,-4.82,29.59,2.49,nan
3.03,3.02,-4.68,-126.43,2.48,nan
3.03,3.03,-4.53,-158.71,2.50,nan
3.03,3.03,-4.22,-145.26,2.49,nan
3.03,3.03,-3.98,-88.77,2.50,nan
3.03,3.03,-3.55,-51.11,2.51,nan
3.03,3.03,-3.26,-43.04,2.50,nan
3.03,3.03,-2.78,-26.90,2.49,nan
3.03,3.03,-2.47,0.00,2.50,nan
3.03,3.03,-2.04,-10.76,2.50,nan
3.03,3.03,-1.77,0.00,2.51,nan
3.03,3.03,-1.44,-5.38,2.52,nan
3.03,3.03,-1.25,0.00,2.48,nan
3.03,3.03,-0.98,0.00,2.53,nan
3.03,3.03,-0.86,-10.76,2.47,nan
3.03,3.03,-0.70,0.00,2.50,nan
3.03,3.03,-0.62,0.00,2.60,nan
3.03,3.03,-0.50,0.00,2.43,nan
3.03,3.03,-0.46,0.00,2.57,nan
3.03,3.03,-0.38,0.00,2.44,nan
3.03,3.03,-0.34,-2.69,2.46,nan
3.03,3.03,-0.29,0.00,2.52,nan
3.03,3.03,-0.24,-10.76,2.48,nan
4.14,3.03,-0.22,0.00,2.51,nan
4.14,3.03,-0.17,1503.71,2.48,nan
4.14,3.04,-0.12,1396.11,2.50,nan
4.14,3.05,-0.07,919.98,2.50,nan
4.14,3.06,0.02,589.11,2.54,nan
4.14,3.08,0.12,381.98,2.47,nan
4.14,3.10,0.36,252.86,2.52,nan
4.14,3.11,0.55,164.09,2.50,nan
4.14,3.13,0.89,121.05,2.52,nan
4.14,3.15,1.15,96.84,2.46,nan
4.14,3.17,1.58,67.25,2.49,nan
4.14,3.19,1.89,51.11,2.52,nan
4.14,3.21,2.40,51.11,2.48,nan
4.14,3.23,2.73,48.42,2.51,nan
4.14,3.24,3.29,29.59,2.50,nan
4.14,3.26,3.65,32.28,2.50,nan
4.14,3.28,4.20,37.66,2.50,nan
4.14,3.30,4.53,29.59,2.51,nan
4.14,3.32,4.99,26.90,2.50,nan
4.14,3.34,5.25,34.97,2.50,nan
4.14,3.36,5.61,29.59,2.48,nan
4.14,3.38,5.83,24.21,2.50,nan
4.14,3.40,6.09,32.28,2.50,nan
4.14,3.42,6.26,34.97,2.51,nan
4.14,3.44,6.47,21.52,2.51,nan
4.14,3.46,6.59,29.59,2.49,nan
4.14,3.48,6.74,34.97,2.50,nan
4.14,3.50,6.83,26.90,2.49,nan
4.14,3.52,6.95,26.90,2.50,nan
4.14,3.53,7.03,32.28,2.51,nan
4.14,3.55,7.10,26.90,2.50,nan
4.14,3.57,7.17,24.21,2.49,nan
4.14,3.59,7.22,32.28,2.49,nan
4.14,3.61,7.27,32.28,2.50,nan
4.14,3.63,7.31,21.52,2.50,nan
4.14,3.65,7.34,29.59,2.51,nan
4.14,3.67,7.39,34.97,2.54,nan
4.14,3.69,7.41,24.21,2.47,nan
4.14,3.71,7.43,24.21,2.50,nan
4.14,3.73,7.46,32.28,2.49,nan
4.14,3.75,7.48,26.90,2.52,nan
4.14,3.76,7.48,21.52,2.47,nan
4.14,3.79,7.51,34.97,2.52,nan
4.14,3.80,7.51,26.90,2.48,nan
1.73,3.82,7.53,21.52,2.52,nan
1.73,3.84,7.53,-2980.52,2.61,nan
1.73,3.84,7.51,-2808.36,2.42,nan
1.73,3.84,7.46,-1861.48,2.45,nan
1.73,3.83,7.24,-1186.29,2.52,nan
1.73,3.81,7.05,-761.27,2.53,nan
1.73,3.80,6.62,-494.96,2.45,nan
1.73,3.78,6.24,-325.49,2.50,nan
1.73,3.76,5.59,-220.58,2.52,nan
1.73,3.74,5.08,-150.64,2.48,nan
1.73,3.73,4.24,-118.36,2.51,nan
1.73,3.71,3.62,-102.22,2.48,nan
1.73,3.69,2.64,-72.63,2.50,nan
1.73,3.67,1.94,-61.87,2.49,nan
1.73,3.65,0.84,-61.87,2.50,nan
1.73,3.63,0.10,-56.49,2.49,nan
1.73,3.61,-0.94,-45.73,2.51,nan
1.73,3.59,-1.58,-48.42,2.49,nan
1.73,3.57,-2.49,-51.11,2.50,nan
1.73,3.55,-3.05,-37.66,2.50,nan
1.73,3.53,-3.76,-43.04,2.50,nan
1.73,3.51,-4.17,-51.11,2.49,nan
1.73,3.50,-4.72,-37.66,2.50,nan
1.73,3.48,-5.04,-40.35,2.50,nan
1.73,3.46,-5.47,-45.73,2.49,nan
1.73,3.44,-5.68,-43.04,2.50,nan
1.73,3.42,-6.00,-37.66,2.50,nan
1.73,3.40,-6.19,-45.73,2.50,nan
1.73,3.38,-6.40,-45.73,2.50,nan
1.73,3.36,-6.55,-34.97,2.50,nan
1.73,3.34,-6.71,-43.04,2.50,nan
1.73,3.32,-6.81,-51.11,2.51,nan
1.73,3.30,-6.93,-37.66,2.50,nan
1.73,3.28,-7.00,-40.35,2.49,nan
1.73,3.26,-7.10,-48.42,2.54,nan
1.73,3.24,-7.15,-40.35,2.45,nan
1.73,3.23,-7.22,-37.66,2.50,nan
1.73,3.21,-7.24,-48.42,2.50,nan
1.73,3.19,-7.29,-43.04,2.50,nan
1.73,3.17,-7.31,-34.97,2.50,nan
1.73,3.15,-7.36,-45.73,2.50,nan
1.73,3.13,-7.39,-45.73,2.50,nan
1.73,3.11,-7.41,-37.66,2.50,nan
1.73,3.09,-7.43,-43.04,2.50,nan
3.54,3.07,-7.46,-48.42,2.50,nan
3.54,3.06,-7.46,2959.00,2.54,nan
3.54,3.05,-7.46,2759.94,2.47,nan
3.54,3.06,-7.41,1802.30,2.54,nan
3.54,3.07,-7.22,1132.49,2.49,nan
3.54,3.08,-7.03,718.23,2.51,nan
3.54,3.10,-6.59,457.30,2.49,nan
3.54,3.11,-6.24,293.21,2.47,nan
3.54,3.13,-5.59,201.75,2.54,nan
3.54,3.15,-5.08,145.26,2.46,nan
3.54,3.17,-4.24,102.22,2.53,nan
3.54,3.19,-3.62,67.25,2.51,nan
3.54,3.21,-2.64,59.18,2.46,nan
3.54,3.22,-1.94,56.49,2.50,nan
3.54,3.24,-0.86,37.66,2.50,nan
3.54,3.26,-0.12,34.97,2.49,nan
3.54,3.28,0.91,40.35,2.52,nan
3.54,3.30,1.58,29.59,2.49,nan
3.54,3.32,2.49,21.52,2.51,nan
3.54,3.34,3.02,32.28,2.48,nan
3.54,3.36,3.74,29.59,2.49,nan
3.54,3.38,4.15,21.52,2.51,nan
3.54,3.40,4.70,26.90,2.50,nan
3.54,3.42,5.01,32.28,2.50,nan
3.54,3.44,5.44,21.52,2.50,nan
3.54,3.46,5.68,26.90,2.50,nan
3.54,3.48,6.00,32.28,2.50,nan
3.54,3.50,6.16,0.00,2.50,nan
3.54,3.51,6.40,-468.06,2.51,nan
3.54,3.53,6.52,-903.84,2.49,nan
3.54,3.54,6.67,-1199.74,2.50,nan
3.54,3.55,6.74,-1121.73,2.50,nan
3.54,3.55,6.76,-887.70,2.51,nan
3.54,3.55,6.71,-642.91,2.50,nan
3.54,3.55,6.57,-371.22,2.50,nan
3.54,3.55,6.43,-134.50,2.50,nan
3.54,3.55,6.14,2.69,2.50,nan
3.54,3.55,5.88,75.32,2.49,nan
3.54,3.54,5.47,164.09,2.50,nan
3.54,3.54,5.13,115.67,2.50,nan
3.54,3.54,4.63,88.77,2.49,nan
3.54,3.54,4.27,69.94,2.51,nan
3.54,3.54,3.72,18.83,2.50,nan
3.54,3.54,3.33,48.42,2.50,nan
3.13,3.54,2.78,26.90,2.50,nan
3.13,3.54,2.45,-1557.51,2.49,nan
3.13,3.53,1.99,-1417.63,2.50,nan
3.13,3.52,1.68,-936.12,2.52,nan
3.13,3.51,1.25,-602.56,2.48,nan
3.13,3.49,0.96,-392.74,2.50,nan
3.13,3.47,0.53,-269.00,2.49,nan
3.13,3.46,0.22,-199.06,2.55,nan
3.13,3.44,-0.22,-139.88,2.48,nan
3.13,3.42,-0.55,-102.22,2.58,nan
3.13,3.40,-1.08,-83.39,2.40,nan
3.13,3.38,-1.44,-75.32,2.50,nan
3.13,3.36,-2.01,-59.18,2.50,nan
3.13,3.34,-2.40,-51.11,2.50,nan
3.13,3.32,-3.00,-59.18,2.51,nan
3.13,3.30,-3.38,-48.42,2.50,nan
3.13,3.28,-3.96,-40.35,2.54,nan
3.13,3.27,-4.32,-51.11,2.46,nan
3.13,3.25,-4.80,-48.42,2.49,nan
3.13,3.23,-5.08,-37.66,2.48,nan
3.13,3.21,-5.47,-45.73,2.52,nan
3.13,3.19,-5.71,-48.42,2.49,nan
3.13,3.17,-6.00,156.02,2.53,nan
3.13,3.15,-6.16,720.92,2.47,nan
3.13,3.14,-6.38,1094.83,2.51,nan
3.13,3.13,-6.50,1194.36,2.50,nan
3.13,3.12,-6.57,1043.72,2.50,nan
3.13,3.12,-6.59,753.20,2.50,nan
3.13,3.12,-6.52,521.86,2.50,nan
3.13,3.12,-6.43,301.28,2.54,nan
3.13,3.12,-6.19,86.08,2.47,nan
3.13,3.13,-5.97,-37.66,2.50,nan
3.13,3.13,-5.59,-115.67,2.50,nan
3.13,3.13,-5.30,-174.85,2.50,nan
3.13,3.13,-4.82,-131.81,2.50,nan
3.13,3.13,-4.46,-118.36,2.50,nan
3.13,3.13,-3.91,-64.56,2.50,nan
3.13,3.13,-3.55,-32.28,2.52,nan
3.13,3.13,-3.00,8.07,2.48,nan
3.13,3.13,-2.64,13.45,2.51,nan
3.13,3.13,-2.16,10.76,2.48,nan
3.13,3.13,-1.89,2.69,2.52,nan
3.13,3.13,-1.53,0.00,2.48,nan
3.13,3.13,-1.32,0.00,2.51,nan
3.51,3.13,-1.08,0.00,2.51,nan
3.51,3.13,-0.94,1525.23,2.49,nan
