setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
3.81,3.80,7.48,-992.61,2.50,nan
3.81,3.81,7.46,-1137.87,2.51,nan
3.81,3.81,7.43,-1062.55,2.49,nan
2.99,3.82,7.36,-874.25,2.47,nan
2.99,3.82,7.19,-1788.85,2.56,nan
2.99,3.81,7.03,-1506.40,2.44,nan
2.99,3.80,6.69,-987.23,2.55,nan
2.99,3.78,6.38,-637.53,2.45,nan
2.99,3.77,5.83,-422.33,2.50,nan
2.99,3.75,5.40,-271.69,2.50,nan
2.99,3.73,4.63,-180.23,2.50,nan
2.99,3.71,4.08,-134.50,2.51,nan
2.99,3.69,3.17,-110.29,2.49,nan
2.99,3.67,2.52,-91.46,2.49,nan
2.99,3.66,1.49,-64.56,2.50,nan
2.99,3.64,0.82,-59.18,2.51,nan
2.99,3.62,-0.17,-67.25,2.53,nan
2.99,3.60,-0.84,-45.73,2.50,nan
2.99,3.58,-1.77,-45.73,2.46,nan
2.99,3.56,-2.35,-51.11,2.50,nan
2.99,3.54,-3.14,-45.73,2.50,nan
2.99,3.52,-3.62,-37.66,2.50,nan
2.99,3.50,-4.24,-48.42,2.50,nan
2.99,3.48,-4.60,-48.42,2.50,nan
2.99,3.46,-5.08,-34.97,2.50,nan
2.99,3.45,-5.35,-37.66,2.54,nan
2.99,3.43,-5.71,-51.11,2.51,nan
2.99,3.41,-5.92,-37.66,2.45,nan
2.99,3.39,-6.19,-40.35,2.55,nan
2.99,3.37,-6.33,-48.42,2.49,nan
2.99,3.35,-6.52,-45.73,2.47,nan
2.99,3.33,-6.64,-34.97,2.54,nan
2.99,3.31,-6.79,-45.73,2.46,nan
2.99,3.28,-6.91,-37.66,3.22,nan
2.99,3.27,-6.98,-37.66,1.77,nan
2.99,3.25,-7.05,-43.04,2.51,nan
2.99,3.23,-7.12,-48.42,2.50,nan
2.99,3.21,-7.17,-37.66,2.51,nan
2.99,3.20,-7.22,-34.97,2.50,nan
2.99,3.18,-7.27,-51.11,2.49,nan
2.99,3.16,-7.31,-37.66,2.49,nan
2.99,3.14,-7.34,-40.35,2.51,nan
2.99,3.12,-7.36,-48.42,2.54,nan
2.99,3.10,-7.39,-45.73,2.46,nan
2.99,3.08,-7.41,-32.28,2.50,nan
2.99,3.06,-7.43,-43.04,2.50,nan
2.99,3.04,-7.46,-45.73,2.50,nan
2.85,3.02,-7.46,252.86,2.52,nan
2.85,3.01,-7.48,-16.14,2.49,nan
2.85,2.99,-7.48,-139.88,2.50,nan
2.85,2.97,-7.48,-115.67,2.50,nan
2.85,2.95,-7.51,-88.77,2.50,nan
2.85,2.93,-7.51,-69.94,2.50,nan
2.85,2.91,-7.51,-72.63,2.49,nan
2.85,2.89,-7.51,-13.45,2.51,nan
2.85,2.87,-7.48,519.17,2.51,nan
2.85,2.86,-7.48,1008.75,2.48,nan
2.85,2.85,-7.46,1164.77,2.50,nan
2.85,2.84,-7.41,1097.52,2.50,nan
2.85,2.84,-7.34,839.28,2.50,nan
2.85,2.83,-7.15,594.49,2.50,nan
2.85,2.84,-6.98,333.56,2.50,nan
2.85,2.84,-6.69,166.78,2.51,nan
2.85,2.84,-6.43,10.76,2.50,nan
2.85,2.84,-6.02,-80.70,2.56,nan
2.85,2.85,-5.71,-182.92,2.47,nan
2.85,2.85,-5.18,-139.88,2.46,nan
2.85,2.85,-4.82,-126.43,2.54,nan
2.85,2.85,-4.24,-80.70,2.46,nan
2.85,2.85,-3.86,-26.90,2.54,nan
2.85,2.85,-3.26,2.69,2.45,nan
2.85,2.85,-2.90,13.45,2.54,nan
2.85,2.85,-2.40,0.00,2.46,nan
2.85,2.85,-2.09,-16.14,2.50,nan
2.85,2.85,-1.70,2.69,2.50,nan
2.85,2.85,-1.46,2.69,2.50,nan
2.85,2.85,-1.20,0.00,2.50,nan
2.85,2.85,-1.03,0.00,2.51,nan
2.85,2.85,-0.84,0.00,2.53,nan
2.85,2.85,-0.74,0.00,2.46,nan
2.85,2.85,-0.62,0.00,2.53,nan
2.85,2.85,-0.55,0.00,2.47,nan
2.85,2.85,-0.46,0.00,2.52,nan
2.85,2.85,-0.41,0.00,2.51,nan
2.85,2.85,-0.34,0.00,2.46,nan
2.85,2.85,-0.31,0.00,2.52,nan
2.85,2.85,-0.26,0.00,2.44,nan
2.85,2.85,-0.22,0.00,2.54,nan
2.85,2.85,-0.19,0.00,2.50,nan
2.85,2.85,-0.17,0.00,2.51,nan
2.85,2.85,-0.14,0.00,2.50,nan
2.40,2.85,-0.12,0.00,2.50,nan
2.40,2.84,-0.10,-1514.47,2.48,nan
2.40,2.84,-0.10,-1409.56,2.50,nan
2.40,2.82,-0.12,-930.74,2.51,nan
2.40,2.81,-0.19,-602.56,2.51,nan
2.40,2.79,-0.34,-400.81,2.49,nan
2.40,2.77,-0.48,-258.24,2.49,nan
2.40,2.76,-0.74,-172.16,2.51,nan
2.40,2.74,-0.96,-131.81,2.50,nan
2.40,2.72,-1.34,-110.29,2.54,nan
2.40,2.70,-1.61,-88.77,2.45,nan
2.40,2.68,-2.09,-67.25,2.55,nan
2.40,2.66,-2.40,-59.18,2.48,nan
2.40,2.64,-2.93,-61.87,2.49,nan
2.40,2.62,-3.29,-51.11,2.51,nan
2.40,2.61,-3.84,-48.42,2.46,nan
2.40,2.59,-4.20,-51.11,2.50,nan
2.40,2.57,-4.70,-45.73,2.50,nan
2.40,2.55,-4.99,-37.66,2.50,nan
2.40,2.53,-5.40,-48.42,2.50,nan
2.40,2.51,-5.64,-48.42,2.54,nan
2.40,2.49,-5.95,-40.35,2.46,nan
2.40,2.47,-6.14,-45.73,2.50,nan
2.40,2.45,-6.38,-48.42,2.50,nan
2.40,2.43,-6.52,325.49,2.50,nan
2.40,2.42,-6.69,855.42,2.50,nan
2.40,2.40,-6.83,1170.15,2.56,nan
2.40,2.40,-6.88,1162.08,2.50,nan
2.40,2.39,-6.88,963.02,2.47,nan
2.40,2.39,-6.83,664.43,2.47,nan
2.40,2.39,-6.76,403.50,2.50,nan
2.40,2.39,-6.55,215.20,2.54,nan
2.40,2.40,-6.35,45.73,2.50,nan
2.40,2.40,-5.97,-86.08,2.49,nan
2.40,2.40,-5.71,-107.60,2.47,nan
2.40,2.40,-5.23,-153.33,2.50,nan
2.40,2.40,-4.89,-131.81,2.50,nan
2.40,2.40,-4.34,-88.77,2.50,nan
2.40,2.40,-3.96,-45.73,2.50,nan
2.40,2.40,-3.38,-5.38,2.51,nan
2.40,2.40,-3.02,8.07,2.54,nan
2.40,2.40,-2.49,24.21,2.49,nan
2.40,2.40,-2.18,13.45,2.49,nan
2.40,2.40,-1.77,2.69,2.51,nan
3.05,2.40,-1.53,0.00,2.48,nan
3.05,2.40,-1.25,1533.30,2.49,nan
3.05,2.41,-1.08,1382.66,2.49,nan
3.05,2.42,-0.84,903.84,2.50,nan
3.05,2.43,-0.67,572.97,2.50,nan
3.05,2.45,-0.38,371.22,2.55,nan
3.05,2.47,-0.17,250.17,2.46,nan
3.05,2.49,0.17,174.85,2.53,nan
3.05,2.50,0.46,126.43,2.48,nan
3.05,2.52,0.89,83.39,2.48,nan
3.05,2.54,1.22,69.94,2.50,nan
3.05,2.56,1.73,64.56,2.50,nan
3.05,2.58,2.09,48.42,2.50,nan
3.05,2.60,2.66,40.35,2.50,nan
3.05,2.62,3.05,40.35,2.50,nan
3.05,2.64,3.62,37.66,2.50,nan
3.05,2.66,4.00,29.59,2.50,nan
3.05,2.68,4.53,32.28,2.50,nan
3.05,2.70,4.84,40.35,2.50,nan
3.05,2.71,5.28,26.90,2.50,nan
3.05,2.73,5.54,32.28,2.50,nan
3.05,2.75,5.85,40.35,2.50,nan
3.05,2.77,6.04,29.59,2.51,nan
3.05,2.79,6.31,26.90,2.51,nan
3.05,2.81,6.45,34.97,2.48,nan
3.05,2.83,6.64,32.28,2.50,nan
3.05,2.85,6.74,24.21,2.54,nan
3.05,2.87,6.88,29.59,2.49,nan
3.05,2.89,6.98,37.66,2.47,nan
3.05,2.91,7.07,24.21,2.50,nan
3.05,2.93,7.15,29.59,2.51,nan
3.05,2.95,7.22,34.97,2.50,nan
3.05,2.96,7.27,32.28,2.50,nan
3.05,2.98,7.31,29.59,2.54,nan
3.05,3.00,7.36,-34.97,2.47,nan
3.05,3.03,7.41,-691.33,2.54,nan
3.05,3.04,7.41,-1024.89,2.48,nan
3.05,3.05,7.43,-1154.01,2.48,nan
3.05,3.05,7.39,-1086.76,2.49,nan
3.05,3.06,7.29,-844.66,2.52,nan
3.05,3.06,7.19,-535.31,2.51,nan
3.05,3.06,6.95,-330.87,2.49,nan
3.05,3.05,6.74,-123.74,2.50,nan
3.05,3.05,6.38,26.90,2.48,nan
2.36,3.05,6.09,75.32,2.50,nan
2.36,3.05,5.59,-1366.52,2.50,nan
2.36,3.04,5.25,-1277.75,2.49,nan
2.36,3.03,4.65,-850.04,2.50,nan
2.36,3.01,4.20,-546.07,2.50,nan
2.36,2.99,3.45,-357.77,2.52,nan
2.36,2.97,2.93,-239.41,2.48,nan
2.36,2.96,2.09,-174.85,2.49,nan
2.36,2.94,1.51,-134.50,2.52,nan
2.36,2.92,0.70,-88.77,2.49,nan
2.36,2.90,0.14,-75.32,2.48,nan
2.36,2.88,-0.62,-78.01,2.51,nan
2.36,2.86,-1.15,-61.87,2.49,nan
2.36,2.84,-1.89,-45.73,2.54,nan
2.36,2.82,-2.40,-59.18,2.46,nan
2.36,2.81,-3.09,-48.42,2.51,nan
2.36,2.78,-3.55,-40.35,2.50,nan
2.36,2.77,-4.15,-48.42,2.51,nan
2.36,2.75,-4.51,-51.11,2.48,nan
2.36,2.73,-5.01,-40.35,2.50,nan
2.36,2.71,-5.28,-43.04,2.56,nan
2.36,2.69,-5.66,-51.11,2.45,nan
2.36,2.67,-5.88,-40.35,2.49,nan
2.36,2.65,-6.16,-43.04,2.50,nan
2.36,2.63,-6.33,-53.80,2.49,nan
2.36,2.61,-6.52,-45.73,2.50,nan
2.36,2.59,-6.64,-34.97,2.50,nan
2.36,2.57,-6.81,-45.73,2.50,nan
2.36,2.55,-6.91,-48.42,2.50,nan
2.36,2.54,-7.03,-37.66,2.56,nan
2.36,2.52,-7.10,-37.66,2.46,nan
2.36,2.50,-7.17,-48.42,2.48,nan
2.36,2.48,-7.22,-37.66,2.54,nan
2.36,2.46,-7.29,-40.35,2.46,nan
2.36,2.44,-7.34,-48.42,2.50,nan
2.36,2.42,-7.39,-45.73,2.54,nan
2.36,2.40,-7.41,131.81,2.46,nan
2.36,2.39,-7.43,715.54,2.54,nan
2.36,2.37,-7.46,1097.52,2.46,nan
2.36,2.36,-7.46,1199.74,2.55,nan
2.36,2.36,-7.41,1038.34,2.46,nan
2.36,2.35,-7.31,785.48,2.51,nan
2.36,2.35,-7.19,497.65,2.53,nan
2.36,2.36,-6.93,247.48,2.45,nan
3.67,2.36,-6.71,64.56,2.54,nan
3.67,2.36,-6.33,1320.79,2.49,nan
3.67,2.37,-6.02,1223.95,2.50,nan
3.67,2.38,-5.47,804.31,2.50,nan
3.67,2.40,-5.06,519.17,2.51,nan
3.67,2.41,-4.34,338.94,2.49,nan
3.67,2.43,-3.79,223.27,2.52,nan
3.67,2.45,-2.93,145.26,2.46,nan
3.67,2.47,-2.33,110.29,2.50,nan
3.67,2.49,-1.41,88.77,2.51,nan
3.67,2.50,-0.79,64.56,2.49,nan
3.67,2.52,0.10,51.11,2.52,nan
3.67,2.54,0.67,48.42,2.49,nan
3.67,2.56,1.51,48.42,2.49,nan
3.67,2.58,2.06,32.28,2.49,nan
3.67,2.60,2.83,34.97,2.50,nan
3.67,2.62,3.31,40.35,2.50,nan
3.67,2.64,3.96,29.59,2.50,nan
3.67,2.66,4.34,32.28,2.50,nan
3.67,2.68,4.87,34.97,2.50,nan
3.67,2.70,5.16,32.28,2.49,nan
3.67,2.72,5.56,26.90,2.50,nan
3.67,2.74,5.78,32.28,2.50,nan
3.67,2.75,6.09,34.97,2.51,nan
3.67,2.77,6.26,24.21,2.50,nan
3.67,2.80,6.55,29.59,3.27,nan
3.67,2.81,6.62,37.66,1.71,nan
3.67,2.83,6.79,26.90,2.50,nan
3.67,2.85,6.86,29.59,2.50,nan
3.67,2.87,7.00,37.66,2.50,nan
3.67,2.89,7.07,29.59,2.50,nan
3.67,2.91,7.15,26.90,2.50,nan
3.67,2.93,7.22,34.97,2.50,nan
3.67,2.95,7.27,32.28,2.50,nan
3.67,2.97,7.31,26.90,2.51,nan
3.67,2.99,7.36,32.28,2.50,nan
3.67,3.01,7.39,37.66,2.51,nan
3.67,3.03,7.43,24.21,2.48,nan
3.67,3.04,7.46,29.59,2.50,nan
3.67,3.06,7.48,34.97,2.51,nan
3.67,3.08,7.48,26.90,2.54,nan
3.67,3.10,7.51,26.90,2.49,nan
3.67,3.12,7.53,34.97,2.50,nan
3.67,3.14,7.53,26.90,2.47,nan
3.08,3.16,7.53,24.21,2.55,nan
3.08,3.17,7.55,-2975.14,2.49,nan
3.08,3.18,7.53,-2821.81,2.52,nan
3.08,3.17,7.43,-1858.79,2.46,nan
3.08,3.16,7.31,-1180.91,2.49,nan
3.08,3.15,7.00,-753.20,2.51,nan
3.08,3.13,6.71,-489.58,2.52,nan
3.08,3.12,6.16,29.59,2.47,nan
3.08,3.10,5.73,640.22,2.52,nan
3.08,3.09,4.99,938.81,2.52,nan
3.08,3.08,4.46,1024.89,2.49,nan
3.08,3.08,3.62,866.18,2.50,nan
3.08,3.08,3.07,664.43,2.51,nan
3.08,3.08,2.23,427.71,2.49,nan
3.08,3.08,1.68,220.58,2.47,nan
3.08,3.08,0.91,48.42,2.51,nan
3.08,3.08,0.48,-40.35,2.50,nan
3.08,3.08,-0.05,-72.63,2.50,nan
3.08,3.08,-0.34,-142.57,2.51,nan
3.08,3.08,-0.60,-94.15,2.51,nan
3.08,3.08,-0.70,-99.53,2.47,nan
3.08,3.08,-0.74,-32.28,2.51,nan
3.08,3.08,-0.72,-2.69,2.50,nan
3.08,3.08,-0.65,-16.14,2.49,nan
3.08,3.08,-0.58,-2.69,2.50,nan
3.08,3.08,-0.43,2.69,2.50,nan
3.08,3.08,-0.36,5.38,2.50,nan
3.08,3.08,-0.26,0.00,2.50,nan
3.08,3.08,-0.22,0.00,2.50,nan
3.08,3.08,-0.14,0.00,2.51,nan
3.08,3.08,-0.12,0.00,2.49,nan
3.08,3.08,-0.10,0.00,2.50,nan
3.08,3.08,-0.07,0.00,2.49,nan
3.08,3.08,-0.07,0.00,2.55,nan
3.08,3.08,-0.07,0.00,2.50,nan
3.08,3.08,-0.05,0.00,2.46,nan
3.08,3.08,-0.05,0.00,2.49,nan
3.08,3.08,-0.05,0.00,2.50,nan
3.08,3.08,-0.02,0.00,2.50,nan
3.08,3.08,-0.02,0.00,2.53,nan
3.08,3.08,-0.02,0.00,2.46,nan
3.08,3.08,-0.02,0.00,2.50,nan
3.08,3.08,-0.02,0.00,2.51,nan
3.08,3.08,0.00,0.00,2.52,nan
3.21,3.08,0.00,0.00,2.48,nan
3.21,3.08,0.00,1495.64,2.53,nan
3.21,3.09,0.00,1396.11,2.50,nan
3.21,3.10,0.05,911.91,2.48,nan
3.21,3.12,0.10,581.04,2.50,nan
3.21,3.13,0.26,384.67,2.54,nan
3.21,3.15,0.41,260.93,2.47,nan
3.21,3.17,0.67,-8.07,2.47,nan
3.21,3.19,0.89,-548.76,2.54,nan
3.21,3.20,1.25,-995.30,2.46,nan
3.21,3.21,1.51,-1030.27,2.50,nan
3.21,3.22,1.89,-987.23,2.50,nan
3.21,3.22,2.13,-755.89,2.52,nan
3.21,3.22,2.45,-535.31,2.53,nan
3.21,3.22,2.64,-328.18,2.47,nan
3.21,3.22,2.88,-96.84,2.47,nan
3.21,3.21,2.95,37.66,2.53,nan
3.21,3.21,3.02,96.84,2.51,nan
3.21,3.21,3.00,104.91,2.47,nan
3.21,3.21,2.88,121.05,2.54,nan
3.21,3.21,2.73,72.63,2.46,nan
3.21,3.21,2.47,43.04,2.50,nan
3.21,3.21,2.28,61.87,2.50,nan
3.21,3.21,1.94,21.52,2.50,nan
3.21,3.21,1.73,29.59,2.50,nan
3.21,3.21,1.41,-13.45,2.49,nan
3.21,3.21,1.22,-13.45,2.50,nan
3.21,3.21,0.96,-8.07,2.51,nan
3.21,3.21,0.84,-2.69,2.49,nan
3.21,3.21,0.67,-2.69,2.55,nan
3.21,3.21,0.58,0.00,2.46,nan
3.21,3.21,0.46,0.00,2.52,nan
3.21,3.21,0.41,0.00,2.47,nan
3.21,3.21,0.34,0.00,2.50,nan
3.21,3.21,0.29,0.00,2.50,nan
3.21,3.21,0.24,0.00,2.51,nan
3.21,3.21,0.22,0.00,2.49,nan
3.21,3.21,0.19,0.00,2.50,nan
3.21,3.21,0.17,0.00,2.58,nan
3.21,3.21,0.14,0.00,2.41,nan
3.21,3.21,0.12,0.00,2.50,nan
3.21,3.21,0.10,0.00,2.49,nan
3.21,3.21,0.07,0.00,2.50,nan
3.21,3.21,0.07,0.00,2.50,nan
3.09,3.21,0.05,10.76,2.51,nan
3.09,3.21,0.05,-1522.54,2.50,nan
3.09,3.20,0.02,-1396.11,2.50,nan
3.09,3.19,0.00,-936.12,2.50,nan
3.09,3.17,-0.07,-605.25,2.50,nan
3.09,3.16,-0.24,-395.43,2.50,nan
3.09,3.14,-0.38,-204.44,2.50,nan
3.09,3.12,-0.65,360.46,2.50,nan
3.09,3.11,-0.86,850.04,2.54,nan
3.09,3.10,-1.22,1076.00,2.59,nan
3.09,3.09,-1.46,1019.51,2.41,nan
3.09,3.09,-1.82,847.35,2.46,nan
3.09,3.08,-2.04,616.01,2.53,nan
3.09,3.09,-2.33,360.46,2.55,nan
3.09,3.09,-2.49,150.64,2.48,nan
3.09,3.09,-2.69,2.69,2.51,nan
3.09,3.09,-2.76,-61.87,2.43,nan
3.09,3.09,-2.78,-96.84,2.56,nan
3.09,3.09,-2.73,-137.19,2.45,nan
3.09,3.09,-2.59,-115.67,2.50,nan
3.09,3.10,-2.45,-94.15,2.50,nan
3.09,3.10,-2.18,-61.87,2.56,nan
3.09,3.10,-1.99,-26.90,2.46,nan
3.09,3.09,-1.65,16.14,2.58,nan
3.09,3.09,-1.46,32.28,2.43,nan
3.09,3.09,-1.18,18.83,2.50,nan
3.09,3.09,-1.01,5.38,2.49,nan
3.09,3.09,-0.82,0.00,2.50,nan
3.09,3.09,-0.70,5.38,2.50,nan
3.09,3.09,-0.55,2.69,2.49,nan
3.09,3.09,-0.48,0.00,2.56,nan
3.09,3.09,-0.41,0.00,2.43,nan
3.09,3.09,-0.36,0.00,2.50,nan
3.09,3.09,-0.29,0.00,2.56,nan
3.09,3.09,-0.26,0.00,2.44,nan
3.09,3.09,-0.22,0.00,2.56,nan
3.09,3.09,-0.19,0.00,2.45,nan
3.09,3.09,-0.17,0.00,2.50,nan
3.09,3.09,-0.14,0.00,2.51,nan
3.09,3.09,-0.12,0.00,2.48,nan
3.09,3.09,-0.10,0.00,2.55,nan
3.09,3.09,-0.10,0.00,2.48,nan
3.09,3.09,-0.07,0.00,2.46,nan
3.09,3.09,-0.05,0.00,2.50,nan
3.16,3.09,-0.05,0.00,2.56,nan
3.16,3.10,-0.05,1506.40,2.44,nan
3.16,3.10,-0.02,1379.97,2.50,nan
3.16,3.12,0.00,774.72,2.57,nan
3.16,3.13,0.07,-8.07,2.44,nan
3.16,3.14,0.24,-489.58,2.50,nan
3.16,3.15,0.36,-712.85,2.48,nan
3.16,3.16,0.58,-863.49,2.50,nan
3.16,3.16,0.72,-720.92,2.50,nan
3.16,3.16,0.94,-535.31,2.52,nan
3.16,3.16,1.08,-336.25,2.48,nan
3.16,3.16,1.25,-217.89,2.50,nan
3.16,3.16,1.34,-75.32,2.54,nan
3.16,3.16,1.44,16.14,2.46,nan
3.16,3.16,1.51,86.08,2.50,nan
3.16,3.16,1.56,96.84,2.50,nan
3.16,3.16,1.56,83.39,2.50,nan
3.16,3.15,1.51,48.42,2.50,nan
3.16,3.16,1.41,34.97,2.53,nan
3.16,3.15,1.27,26.90,2.51,nan
3.16,3.16,1.13,51.11,2.48,nan
3.16,3.16,0.94,-16.14,2.51,nan
3.16,3.16,0.82,-18.83,2.49,nan
3.16,3.16,0.65,-10.76,2.50,nan
3.16,3.16,0.55,-2.69,2.50,nan
3.16,3.16,0.43,-2.69,2.50,nan
3.16,3.16,0.36,2.69,2.46,nan
3.16,3.16,0.29,0.00,2.50,nan
3.16,3.16,0.24,0.00,2.51,nan
3.16,3.16,0.22,0.00,2.50,nan
3.16,3.16,0.17,0.00,2.50,nan
3.16,3.16,0.14,0.00,2.57,nan
3.16,3.16,0.14,0.00,2.44,nan
3.16,3.16,0.12,0.00,2.53,nan
3.16,3.16,0.10,0.00,2.48,nan
3.16,3.16,0.07,0.00,2.48,nan
3.16,3.16,0.07,0.00,2.51,nan
3.16,3.16,0.05,0.00,2.50,nan
3.16,3.16,0.05,0.00,2.49,nan
3.16,3.16,0.05,0.00,2.50,nan
3.16,3.16,0.02,0.00,2.50,nan
3.16,3.16,0.02,0.00,2.50,nan
3.16,3.16,0.02,0.00,2.50,nan
3.16,3.16,0.02,0.00,2.51,nan
3.95,3.16,0.02,0.00,2.52,nan
3.95,3.16,0.00,1506.40,2.49,nan
3.95,3.17,0.02,1388.04,2.48,nan
3.95,3.18,0.07,903.84,2.50,nan
3.95,3.19,0.12,583.73,2.50,nan
3.95,3.21,0.26,384.67,2.50,nan
3.95,3.22,0.41,260.93,2.50,nan
3.95,3.24,0.70,172.16,2.56,nan
3.95,3.26,0.91,121.05,2.44,nan
3.95,3.28,1.27,94.15,2.50,nan
3.95,3.30,1.56,80.70,2.50,nan
3.95,3.32,2.01,56.49,2.50,nan
3.95,3.34,2.33,48.42,2.50,nan
3.95,3.35,2.85,51.11,2.55,nan
3.95,3.38,3.21,43.04,2.45,nan
3.95,3.39,3.76,32.28,2.53,nan
3.95,3.41,4.12,37.66,2.51,nan
3.95,3.43,4.60,40.35,2.51,nan
3.95,3.45,4.92,29.59,2.46,nan
3.95,3.47,5.32,34.97,2.48,nan
3.95,3.49,5.56,40.35,2.54,nan
3.95,3.51,5.88,32.28,2.51,nan
3.95,3.53,6.04,29.59,2.44,nan
3.95,3.55,6.28,40.35,2.50,nan
3.95,3.57,6.43,32.28,2.50,nan
3.95,3.59,6.62,26.90,2.50,nan
3.95,3.61,6.71,34.97,2.52,nan
3.95,3.63,6.86,34.97,2.49,nan
3.95,3.64,6.93,24.21,2.53,nan
3.95,3.66,7.03,32.28,2.45,nan
3.95,3.68,7.10,37.66,2.50,nan
3.95,3.70,7.17,29.59,2.56,nan
3.95,3.72,7.22,32.28,2.49,nan
3.95,3.74,7.27,40.35,2.51,nan
3.95,3.76,7.31,32.28,2.44,nan
3.95,3.78,7.34,26.90,2.55,nan
3.95,3.80,7.36,34.97,2.46,nan
3.95,3.82,7.41,34.97,2.50,nan
3.95,3.84,7.43,26.90,2.53,nan
3.95,3.86,7.46,32.28,2.47,nan
3.95,3.87,7.46,37.66,2.50,nan
3.95,3.90,7.48,26.90,2.51,nan
3.95,3.91,7.51,-290.52,2.49,nan
3.95,3.93,7.51,-825.83,2.50,nan
3.03,3.94,7.51,-1086.76,2.50,nan
3.03,3.95,7.46,-2536.67,2.50,nan
3.03,3.95,7.41,-2141.24,2.50,nan
3.03,3.94,7.22,-1393.42,2.50,nan
3.03,3.93,7.00,-898.46,2.50,nan
3.03,3.91,6.59,-578.35,2.50,nan
3.03,3.90,6.26,-373.91,2.50,nan
3.03,3.88,5.64,-242.10,2.50,nan
3.03,3.86,5.13,-169.47,2.50,nan
3.03,3.84,4.32,-134.50,2.50,nan
3.03,3.82,3.72,-102.22,2.50,nan
3.03,3.80,2.73,-75.32,2.50,nan
3.03,3.79,2.04,-67.25,2.53,nan
3.03,3.77,0.98,-67.25,2.47,nan
3.03,3.75,0.26,-53.80,2.49,nan
3.03,3.73,-0.77,-48.42,2.50,nan
3.03,3.71,-1.41,-53.80,2.50,nan
3.03,3.69,-2.33,-51.11,2.50,nan
3.03,3.67,-2.88,-40.35,2.50,nan
3.03,3.65,-3.62,-43.04,2.53,nan
3.03,3.63,-4.05,-48.42,2.47,nan
3.03,3.61,-4.60,-37.66,2.53,nan
3.03,3.59,-4.94,-43.04,2.48,nan
3.03,3.57,-5.37,-51.11,2.53,nan
3.03,3.55,-5.61,-34.97,2.44,nan
3.03,3.53,-5.95,-40.35,2.50,nan
3.03,3.52,-6.12,-43.04,2.50,nan
3.03,3.50,-6.35,-45.73,2.56,nan
3.03,3.48,-6.50,-34.97,2.47,nan
3.03,3.46,-6.67,-43.04,2.53,nan
3.03,3.44,-6.79,-45.73,2.44,nan
3.03,3.42,-6.91,-37.66,2.50,nan
3.03,3.40,-6.98,-40.35,2.50,nan
3.03,3.38,-7.07,-45.73,2.50,nan
3.03,3.36,-7.12,-37.66,2.50,nan
3.03,3.34,-7.19,-40.35,2.50,nan
3.03,3.32,-7.24,-45.73,2.52,nan
3.03,3.30,-7.29,-40.35,2.52,nan
3.03,3.28,-7.31,-37.66,2.47,nan
3.03,3.27,-7.34,-45.73,2.52,nan
3.03,3.25,-7.36,-43.04,2.45,nan
3.03,3.23,-7.39,-34.97,2.55,nan
3.03,3.21,-7.41,-43.04,2.45,nan
3.03,3.19,-7.43,-48.42,2.55,nan
4.08,3.17,-7.43,-34.97,2.45,nan
4.08,3.15,-7.46,2953.62,2.53,nan
4.08,3.15,-7.46,2891.75,2.48,nan
4.08,3.16,-7.36,1815.75,2.53,nan
4.08,3.17,-7.24,1143.25,2.49,nan
4.08,3.18,-6.93,723.61,2.48,nan
4.08,3.20,-6.64,468.06,2.51,nan
4.08,3.21,-6.12,301.28,2.49,nan
4.08,3.23,-5.68,196.37,2.50,nan
4.08,3.25,-4.92,139.88,2.50,nan
4.08,3.27,-4.36,110.29,2.50,nan
4.08,3.28,-3.45,80.70,2.50,nan
4.08,3.30,-2.81,56.49,2.50,nan
4.08,3.32,-1.75,53.80,2.50,nan
4.08,3.34,-1.03,51.11,2.51,nan
4.08,3.36,0.05,37.66,2.50,nan
4.08,3.38,0.74,37.66,2.50,nan
4.08,3.40,1.75,43.04,2.50,nan
4.08,3.42,2.35,32.28,2.50,nan
4.08,3.44,3.14,29.59,2.49,nan
4.08,3.46,3.62,34.97,2.50,nan
4.08,3.48,4.24,37.66,2.50,nan
4.08,3.50,4.60,26.90,2.50,nan
4.08,3.52,5.08,32.28,2.50,nan
4.08,3.53,5.37,40.35,2.50,nan
4.08,3.55,5.71,29.59,2.50,nan
4.08,3.57,5.92,32.28,2.51,nan
4.08,3.59,6.19,37.66,2.50,nan
4.08,3.61,6.35,32.28,2.50,nan
4.08,3.63,6.55,29.59,2.58,nan
4.08,3.65,6.67,37.66,2.42,nan
4.08,3.67,6.81,34.97,2.49,nan
4.08,3.69,6.88,24.21,2.55,nan
4.08,3.71,7.00,32.28,2.45,nan
4.08,3.73,7.07,40.35,2.55,nan
4.08,3.75,7.15,26.90,2.45,nan
4.08,3.77,7.19,32.28,2.50,nan
4.08,3.79,7.27,37.66,2.54,nan
4.08,3.81,7.31,32.28,2.45,nan
4.08,3.82,7.36,26.90,2.53,nan
4.08,3.84,7.39,37.66,2.49,nan
4.08,3.86,7.41,32.28,2.49,nan
4.08,3.88,7.43,26.90,2.53,nan
4.08,3.90,7.46,32.28,2.49,nan
3.92,3.92,7.48,37.66,2.56,nan
3.92,3.94,7.48,-2765.32,2.45,nan
3.92,3.94,7.48,-1947.56,2.50,nan
3.92,3.94,7.41,-1170.15,2.46,nan
3.92,3.94,7.31,-607.94,2.53,nan
3.92,3.93,7.07,-193.68,2.53,nan
