setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
3.61,3.39,6.88,18.83,2.48,nan
3.60,3.41,7.00,24.21,2.50,nan
3.60,3.43,7.07,29.59,2.48,nan
3.59,3.45,7.15,21.52,2.50,nan
3.59,3.47,7.19,18.83,2.49,nan
3.58,3.49,7.27,29.59,2.51,nan
3.58,3.51,7.31,21.52,2.49,nan
3.57,3.53,7.36,-8.07,2.50,nan
3.56,3.55,7.39,-774.72,2.50,nan
3.55,3.56,7.41,-1423.01,3.52,nan
3.54,3.57,7.41,-1527.92,1.47,nan
3.54,3.57,7.34,-1901.83,2.55,nan
3.53,3.57,7.27,-1124.42,2.48,nan
3.52,3.56,7.03,-782.79,2.50,nan
3.51,3.55,6.81,-492.27,2.46,nan
3.51,3.54,6.38,-314.73,2.59,nan
3.49,3.53,6.04,-72.63,2.44,nan
3.49,3.52,5.44,-29.59,2.47,nan
3.48,3.51,4.99,129.12,2.58,nan
3.47,3.50,4.24,164.09,2.53,nan
3.45,3.49,3.72,43.04,2.39,nan
3.44,3.47,2.90,18.83,2.50,nan
3.43,3.47,2.33,5.38,2.50,nan
3.42,3.46,1.46,-48.42,2.53,nan
3.41,3.45,0.91,-51.11,2.47,nan
3.40,3.43,0.12,-16.14,2.50,nan
3.39,3.42,-0.31,-18.83,2.50,nan
3.37,3.41,-0.96,-110.29,2.54,nan
3.36,3.40,-1.32,-99.53,2.46,nan
3.35,3.39,-1.80,-34.97,2.53,nan
3.34,3.38,-2.09,-75.32,2.47,nan
3.32,3.37,-2.45,-67.25,2.53,nan
3.31,3.35,-2.64,-142.57,2.47,nan
3.30,3.34,-2.93,-142.57,2.52,nan
3.28,3.33,-3.09,-94.15,2.48,nan
3.27,3.31,-3.31,-48.42,2.50,nan
3.26,3.30,-3.45,26.90,2.50,nan
3.24,3.29,-3.65,2.69,2.54,nan
3.23,3.27,-3.79,-37.66,2.47,nan
3.22,3.26,-3.96,-43.04,2.52,nan
3.20,3.25,-4.05,-64.56,2.49,nan
3.19,3.23,-4.20,-118.36,2.50,nan
3.17,3.22,-4.29,-34.97,2.50,nan
3.16,3.20,-4.44,-43.04,2.52,nan
3.14,3.19,-4.53,-45.73,2.47,nan
3.13,3.18,-4.65,-72.63,2.52,nan
3.12,3.16,-4.72,-48.42,2.48,nan
3.10,3.15,-4.84,-59.18,2.53,nan
3.09,3.13,-4.92,-24.21,2.47,nan
3.07,3.12,-4.99,2.69,2.53,nan
3.06,3.10,-5.06,-2.69,2.46,nan
3.04,3.09,-5.13,-43.04,2.52,nan
3.03,3.08,-5.18,-48.42,2.48,nan
3.02,3.06,-5.25,-56.49,2.52,nan
3.00,3.05,-5.30,-48.42,2.48,nan
2.99,3.03,-5.35,8.07,2.52,nan
2.97,3.02,-5.40,72.63,2.50,nan
2.96,3.00,-5.44,102.22,2.51,nan
2.95,2.99,-5.49,21.52,2.47,nan
2.93,2.97,-5.52,0.00,2.53,nan
2.92,2.96,-5.54,-5.38,2.47,nan
2.91,2.95,-5.54,51.11,2.53,nan
2.89,2.93,-5.56,29.59,2.48,nan
2.88,2.92,-5.56,32.28,2.54,nan
2.87,2.91,-5.56,69.94,2.45,nan
2.86,2.89,-5.56,32.28,2.59,nan
2.84,2.88,-5.56,75.32,2.41,nan
2.83,2.87,-5.54,32.28,2.50,nan
2.82,2.86,-5.52,24.21,2.50,nan
2.81,2.85,-5.47,-18.83,2.52,nan
2.80,2.83,-5.44,51.11,2.52,nan
2.79,2.82,-5.40,115.67,2.55,nan
2.78,2.81,-5.37,83.39,2.43,nan
2.77,2.79,-5.30,180.23,2.87,nan
2.76,2.79,-5.25,86.08,2.12,nan
2.75,2.78,-5.20,26.90,2.50,nan
2.74,2.77,-5.16,8.07,2.49,nan
2.73,2.76,-5.06,72.63,2.51,nan
2.72,2.75,-5.01,94.15,2.49,nan
2.71,2.74,-4.92,142.57,2.94,nan
2.70,2.73,-4.84,94.15,2.05,nan
2.70,2.72,-4.75,104.91,2.51,nan
2.69,2.71,-4.70,75.32,2.48,nan
2.68,2.70,-4.58,126.43,2.50,nan
2.68,2.70,-4.51,134.50,2.49,nan
2.67,2.69,-4.39,102.22,2.54,nan
2.67,2.68,-4.29,83.39,2.47,nan
2.66,2.68,-4.17,112.98,2.50,nan
2.65,2.67,-4.03,129.12,3.22,nan
2.65,2.67,-3.93,-78.01,1.81,nan
2.65,2.66,-3.84,-8.07,2.46,nan
2.65,2.66,-3.69,217.89,2.53,nan
2.65,2.65,-3.57,196.37,2.50,nan
2.64,2.65,-3.43,223.27,2.51,nan
2.64,2.65,-3.31,193.68,2.47,nan
2.64,2.64,-3.14,161.40,2.53,nan
2.64,2.64,-3.02,104.91,2.46,nan
2.64,2.64,-2.83,129.12,2.54,nan
2.64,2.64,-2.71,72.63,2.46,nan
2.64,2.64,-2.49,131.81,2.54,nan
2.65,2.64,-2.37,86.08,2.46,nan
2.65,2.64,-2.16,147.95,2.50,nan
2.65,2.64,-2.01,150.64,2.50,nan
2.65,2.64,-1.82,145.26,2.52,nan
2.66,2.65,-1.65,129.12,2.45,nan
2.66,2.65,-1.44,137.19,2.56,nan
2.67,2.65,-1.27,86.08,2.46,nan
2.67,2.66,-1.06,59.18,2.49,nan
2.68,2.66,-0.89,115.67,2.56,nan
2.68,2.67,-0.65,188.30,2.48,nan
2.69,2.67,-0.50,156.02,2.49,nan
2.70,2.68,-0.26,145.26,2.49,nan
2.71,2.68,-0.12,145.26,2.50,nan
2.72,2.69,0.10,161.40,2.49,nan
2.72,2.70,0.24,174.85,2.50,nan
2.73,2.70,0.48,110.29,2.52,nan
2.74,2.71,0.65,137.19,2.51,nan
2.75,2.72,0.89,156.02,2.48,nan
2.76,2.73,1.03,99.53,2.49,nan
2.77,2.74,1.27,121.05,2.55,nan
2.79,2.75,1.44,201.75,2.46,nan
2.80,2.76,1.68,126.43,2.50,nan
2.81,2.77,1.82,137.19,2.49,nan
2.82,2.78,2.06,61.87,2.53,nan
2.84,2.79,2.23,91.46,2.48,nan
2.85,2.81,2.45,115.67,2.51,nan
2.86,2.82,2.61,139.88,2.49,nan
2.88,2.83,2.85,134.50,2.55,nan
2.89,2.85,3.00,102.22,2.46,nan
2.91,2.86,3.21,131.81,2.51,nan
2.92,2.88,3.36,40.35,2.49,nan
2.94,2.89,3.57,99.53,2.52,nan
2.95,2.91,3.72,67.25,2.47,nan
2.97,2.92,3.93,110.29,2.50,nan
2.99,2.93,4.08,172.16,2.50,nan
3.00,2.95,4.27,147.95,2.60,nan
3.02,2.97,4.39,75.32,2.41,nan
3.04,2.98,4.58,78.01,2.52,nan
3.05,3.00,4.70,107.60,2.48,nan
3.07,3.02,4.87,107.60,2.53,nan
3.09,3.03,4.96,99.53,2.48,nan
3.10,3.05,5.13,91.46,2.59,nan
3.12,3.06,5.23,102.22,2.41,nan
3.14,3.08,5.40,86.08,2.52,nan
3.16,3.10,5.49,115.67,2.53,nan
3.17,3.12,5.61,56.49,2.49,nan
3.19,3.13,5.71,83.39,2.46,nan
3.21,3.15,5.83,75.32,2.50,nan
3.23,3.17,5.92,53.80,2.51,nan
3.24,3.18,6.02,34.97,2.52,nan
3.26,3.20,6.09,53.80,2.50,nan
3.28,3.22,6.21,24.21,2.50,nan
3.29,3.24,6.26,26.90,2.47,nan
3.31,3.26,6.35,53.80,2.52,nan
3.33,3.27,6.40,8.07,2.48,nan
3.34,3.29,6.45,-2.69,2.54,nan
3.36,3.31,6.50,32.28,2.46,nan
3.38,3.32,6.55,10.76,2.50,nan
3.39,3.34,6.59,-32.28,2.54,nan
3.41,3.36,6.62,-59.18,2.50,nan
3.42,3.37,6.64,-24.21,2.46,nan
3.44,3.39,6.67,-75.32,2.52,nan
3.45,3.41,6.67,-123.74,2.50,nan
3.47,3.42,6.67,-112.98,2.51,nan
3.48,3.44,6.64,-29.59,2.47,nan
3.49,3.45,6.62,-94.15,2.50,nan
3.51,3.46,6.59,-67.25,2.50,nan
3.52,3.48,6.55,-37.66,2.52,nan
3.53,3.49,6.52,-94.15,2.49,nan
3.54,3.50,6.43,-102.22,2.56,nan
3.55,3.52,6.38,-104.91,2.44,nan
3.56,3.53,6.28,-45.73,2.54,nan
3.57,3.54,6.21,-129.12,2.45,nan
3.58,3.55,6.09,-172.16,2.50,nan
3.59,3.56,6.00,-121.05,2.49,nan
3.60,3.57,5.85,-207.13,2.50,nan
3.60,3.58,5.76,-166.78,2.50,nan
3.61,3.59,5.61,-169.47,2.51,nan
3.62,3.60,5.49,-115.67,2.50,nan
3.62,3.60,5.32,-121.05,2.51,nan
3.63,3.61,5.18,-115.67,2.48,nan
3.63,3.62,4.99,-145.26,2.52,nan
3.63,3.62,4.87,-153.33,2.49,nan
3.64,3.63,4.65,-158.71,2.50,nan
3.64,3.63,4.51,-174.85,2.54,nan
3.64,3.64,4.29,-182.92,2.54,nan
3.64,3.64,4.12,-182.92,2.40,nan
3.64,3.64,3.88,-158.71,2.54,nan
3.64,3.64,3.72,-196.37,2.46,nan
3.64,3.64,3.45,-228.65,2.50,nan
3.64,3.64,3.29,-172.16,2.49,nan
3.63,3.64,3.02,-228.65,2.53,nan
3.63,3.64,2.83,-174.85,2.56,nan
3.63,3.64,2.54,-161.40,2.43,nan
3.62,3.64,2.35,-234.03,2.47,nan
3.62,3.63,2.06,-180.23,2.52,nan
3.61,3.63,1.87,-147.95,2.53,nan
3.60,3.62,1.56,-199.06,2.45,nan
3.60,3.62,1.34,-204.44,2.53,nan
3.59,3.61,1.03,-201.75,2.52,nan
3.58,3.60,0.84,-247.48,2.48,nan
3.57,3.60,0.50,-83.39,2.53,nan
3.56,3.59,0.31,-207.13,2.44,nan
3.55,3.58,0.00,-234.03,2.52,nan
3.54,3.57,-0.22,-255.55,2.51,nan
3.52,3.56,-0.53,-177.54,2.47,nan
3.51,3.55,-0.74,-166.78,2.51,nan
3.50,3.54,-1.06,-225.96,2.51,nan
3.48,3.53,-1.27,-145.26,2.49,nan
3.47,3.51,-1.58,-91.46,2.49,nan
3.45,3.50,-1.80,-147.95,2.49,nan
3.44,3.49,-2.11,-158.71,2.51,nan
3.42,3.47,-2.33,-228.65,2.51,nan
3.41,3.46,-2.64,-180.23,2.52,nan
3.39,3.44,-2.85,-166.78,2.48,nan
3.37,3.43,-3.14,-164.09,2.51,nan
3.35,3.41,-3.33,-161.40,2.53,nan
3.34,3.39,-3.65,-123.74,2.47,nan
3.32,3.38,-3.84,-139.88,2.47,nan
3.30,3.36,-4.12,-126.43,2.50,nan
3.28,3.34,-4.29,-147.95,2.50,nan
3.26,3.33,-4.56,-161.40,2.59,nan
3.24,3.31,-4.72,-147.95,2.42,nan
3.22,3.29,-4.96,-123.74,2.51,nan
3.20,3.27,-5.11,-91.46,2.50,nan
3.18,3.25,-5.35,-102.22,2.50,nan
3.16,3.23,-5.49,-96.84,2.50,nan
3.14,3.22,-5.68,-69.94,2.49,nan
3.12,3.20,-5.83,-69.94,2.50,nan
3.10,3.18,-6.00,-72.63,2.50,nan
3.08,3.16,-6.12,-56.49,2.50,nan
3.06,3.14,-6.28,-43.04,2.50,nan
3.04,3.12,-6.38,-51.11,2.50,nan
3.02,3.10,-6.52,-48.42,2.50,nan
3.00,3.08,-6.62,-37.66,2.49,nan
2.98,3.06,-6.76,-40.35,2.50,nan
2.97,3.04,-6.83,-45.73,2.50,nan
2.95,3.02,-6.93,-34.97,2.50,nan
2.93,3.01,-7.00,-37.66,2.50,nan
2.91,2.99,-7.10,-48.42,2.53,nan
2.89,2.97,-7.15,-34.97,2.47,nan
2.87,2.95,-7.22,-37.66,2.50,nan
2.86,2.93,-7.27,-45.73,2.50,nan
2.84,2.91,-7.31,-34.97,2.50,nan
2.82,2.89,-7.36,-13.45,2.50,nan
2.81,2.87,-7.39,0.00,2.55,nan
2.79,2.85,-7.41,43.04,2.45,nan
2.78,2.83,-7.46,112.98,2.55,nan
2.76,2.81,-7.46,193.68,2.45,nan
2.75,2.79,-7.48,182.92,2.55,nan
2.74,2.78,-7.48,266.31,2.45,nan
2.73,2.76,-7.46,271.69,2.55,nan
2.72,2.75,-7.43,271.69,2.45,nan
2.71,2.74,-7.39,201.75,2.58,nan
2.70,2.73,-7.34,277.07,2.43,nan
2.69,2.71,-7.22,207.13,2.54,nan
2.68,2.70,-7.15,185.61,2.50,nan
2.67,2.69,-6.98,204.44,2.49,nan
2.66,2.68,-6.86,201.75,2.47,nan
2.66,2.68,-6.64,228.65,2.53,nan
2.65,2.67,-6.50,185.61,2.48,nan
2.65,2.66,-6.24,215.20,2.50,nan
2.65,2.66,-6.04,166.78,2.50,nan
2.64,2.65,-5.76,236.72,2.52,nan
2.64,2.65,-5.54,180.23,2.48,nan
2.64,2.64,-5.23,220.58,2.51,nan
2.64,2.64,-5.01,247.48,2.49,nan
2.64,2.64,-4.68,250.17,2.53,nan
2.65,2.64,-4.44,250.17,2.47,nan
2.65,2.64,-4.08,266.31,2.52,nan
2.65,2.64,-3.84,271.69,2.48,nan
2.66,2.64,-3.48,215.20,2.51,nan
2.66,2.65,-3.24,204.44,2.48,nan
2.67,2.65,-2.85,201.75,2.52,nan
2.68,2.66,-2.59,236.72,2.48,nan
2.69,2.66,-2.21,236.72,2.50,nan
2.70,2.67,-1.94,282.45,2.50,nan
2.70,2.67,-1.53,242.10,2.50,nan
2.72,2.68,-1.27,225.96,2.49,nan
2.73,2.69,-0.86,325.49,2.50,nan
2.74,2.70,-0.60,199.06,2.50,nan
2.75,2.71,-0.19,263.62,2.50,nan
2.77,2.73,0.07,228.65,2.49,nan
2.78,2.74,0.48,177.54,2.50,nan
2.80,2.75,0.77,215.20,2.50,nan
2.81,2.76,1.18,196.37,2.50,nan
2.83,2.78,1.46,190.99,2.50,nan
2.85,2.79,1.87,190.99,2.53,nan
2.87,2.81,2.13,190.99,2.47,nan
2.89,2.83,2.52,174.85,2.54,nan
2.90,2.84,2.78,212.51,2.46,nan
2.92,2.86,3.17,166.78,2.50,nan
2.94,2.88,3.43,131.81,2.56,nan
2.96,2.90,3.79,115.67,2.47,nan
2.99,2.92,4.03,126.43,2.47,nan
3.01,2.93,4.39,115.67,2.55,nan
3.03,2.95,4.60,88.77,2.48,nan
3.05,2.97,4.92,75.32,2.47,nan
3.07,2.99,5.11,64.56,2.50,nan
3.09,3.01,5.40,45.73,2.52,nan
3.12,3.03,5.56,37.66,2.50,nan
3.14,3.05,5.83,40.35,2.51,nan
3.16,3.07,5.97,32.28,2.49,nan
3.18,3.09,6.19,21.52,2.53,nan
3.21,3.10,6.31,26.90,2.48,nan
3.23,3.12,6.50,34.97,2.55,nan
3.25,3.14,6.59,21.52,2.42,nan
3.27,3.16,6.74,24.21,2.61,nan
3.29,3.18,6.83,32.28,2.39,nan
3.31,3.20,6.95,24.21,2.53,nan
3.33,3.22,7.03,21.52,2.53,nan
3.36,3.24,7.10,29.59,2.49,nan
3.38,3.26,7.17,24.21,2.46,nan
3.40,3.28,7.22,18.83,2.50,nan
3.42,3.30,7.27,29.59,2.50,nan
3.43,3.32,7.31,26.90,2.54,nan
3.45,3.33,7.34,18.83,2.50,nan
3.47,3.35,7.39,24.21,2.50,nan
3.49,3.37,7.41,32.28,2.47,nan
3.50,3.39,7.43,18.83,2.53,nan
3.52,3.41,7.46,26.90,2.48,nan
3.53,3.43,7.48,29.59,2.53,nan
3.55,3.45,7.48,18.83,2.48,nan
3.56,3.47,7.51,24.21,2.50,nan
3.57,3.49,7.51,29.59,2.54,nan
3.58,3.51,7.53,21.52,2.49,nan
3.59,3.53,7.53,21.52,2.47,nan
3.60,3.55,7.55,-13.45,2.52,nan
3.61,3.57,7.55,-217.89,2.49,nan
3.62,3.59,7.55,-478.82,2.51,nan
3.63,3.60,7.55,-680.57,2.48,nan
3.63,3.61,7.53,-659.05,2.52,nan
3.64,3.62,7.51,-677.88,2.48,nan
3.64,3.63,7.41,-634.84,2.52,nan
3.64,3.64,7.31,-486.89,2.48,nan
3.64,3.64,7.12,-457.30,2.50,nan
3.64,3.64,6.98,-336.25,2.50,nan
3.64,3.64,6.69,-306.66,2.50,nan
3.64,3.64,6.45,-266.31,2.50,nan
3.63,3.64,6.07,-212.51,2.52,nan
3.63,3.64,5.76,-263.62,2.48,nan
3.62,3.64,5.28,-190.99,2.50,nan
3.62,3.64,4.92,-277.07,2.55,nan
3.61,3.63,4.36,-271.69,2.45,nan
3.60,3.63,3.98,-269.00,2.49,nan
3.59,3.62,3.41,-320.11,2.51,nan
3.58,3.61,3.00,-349.70,2.48,nan
3.57,3.60,2.42,-309.35,2.50,nan
3.56,3.60,2.04,-247.48,2.50,nan
3.54,3.59,1.46,-320.11,2.51,nan
3.53,3.57,1.10,-347.01,2.49,nan
3.51,3.56,0.55,-285.14,2.52,nan
3.50,3.55,0.22,-250.17,2.48,nan
3.48,3.53,-0.29,-247.48,2.52,nan
3.46,3.52,-0.62,-207.13,2.48,nan
3.44,3.50,-1.15,-274.38,2.52,nan
3.42,3.48,-1.46,-231.34,2.47,nan
3.40,3.47,-1.97,-228.65,2.51,nan
3.38,3.45,-2.28,-190.99,2.55,nan
3.36,3.43,-2.76,-150.64,2.45,nan
3.34,3.41,-3.07,-137.19,2.49,nan
3.31,3.39,-3.50,-102.22,2.53,nan
3.29,3.38,-3.81,-78.01,2.47,nan
3.27,3.35,-4.22,-72.63,2.60,nan
3.24,3.34,-4.48,-67.25,2.40,nan
3.22,3.32,-4.84,-48.42,2.52,nan
3.20,3.30,-5.08,-45.73,2.47,nan
3.17,3.28,-5.40,-51.11,2.52,nan
3.15,3.26,-5.61,-34.97,2.48,nan
3.12,3.24,-5.88,-37.66,2.52,nan
3.10,3.22,-6.04,-45.73,2.48,nan
3.07,3.20,-6.26,-40.35,2.51,nan
3.05,3.18,-6.40,-37.66,2.52,nan
3.03,3.16,-6.57,-43.04,2.48,nan
3.00,3.14,-6.69,-40.35,2.52,nan
2.98,3.12,-6.83,-34.97,2.48,nan
2.95,3.11,-6.91,-40.35,2.48,nan
2.93,3.09,-7.03,-43.04,2.50,nan
2.91,3.07,-7.10,-32.28,2.50,nan
2.89,3.05,-7.17,-34.97,2.55,nan
2.87,3.03,-7.22,-43.04,2.46,nan
2.85,3.01,-7.27,-32.28,2.49,nan
2.83,2.99,-7.31,-34.97,2.52,nan
2.81,2.97,-7.36,-45.73,2.47,nan
2.79,2.95,-7.39,-34.97,2.52,nan
2.77,2.93,-7.43,-34.97,2.53,nan
2.76,2.91,-7.46,-43.04,2.44,nan
2.74,2.89,-7.48,-37.66,2.60,nan
2.73,2.87,-7.51,-32.28,2.40,nan
2.71,2.85,-7.53,-43.04,2.51,nan
2.70,2.83,-7.55,-40.35,2.48,nan
2.69,2.81,-7.55,-32.28,2.52,nan
2.68,2.79,-7.58,-37.66,2.48,nan
2.67,2.78,-7.60,-40.35,2.51,nan
2.66,2.76,-7.60,-32.28,2.49,nan
2.66,2.74,-7.63,-34.97,2.51,nan
2.65,2.72,-7.63,-45.73,2.51,nan
2.65,2.70,-7.63,-18.83,2.50,nan
2.64,2.68,-7.65,290.52,2.49,nan
2.64,2.66,-7.65,750.51,2.48,nan
2.64,2.65,-7.63,1049.10,2.50,nan
2.64,2.64,-7.60,1154.01,2.50,nan
2.64,2.63,-7.55,1076.00,2.50,nan
2.65,2.63,-7.41,852.73,2.53,nan
2.65,2.63,-7.27,737.06,2.48,nan
2.66,2.64,-7.00,562.21,2.50,nan
2.67,2.64,-6.76,392.74,2.52,nan
2.68,2.65,-6.33,363.15,2.48,nan
2.69,2.66,-6.00,231.34,2.49,nan
2.70,2.66,-5.42,247.48,2.54,nan
2.71,2.67,-4.99,301.28,2.45,nan
2.72,2.68,-4.29,215.20,2.50,nan
2.74,2.70,-3.79,285.14,2.55,nan
2.75,2.71,-3.00,322.80,2.50,nan
2.77,2.72,-2.47,269.00,2.44,nan
2.79,2.73,-1.65,279.76,2.59,nan
2.81,2.75,-1.13,274.38,2.41,nan
2.83,2.76,-0.34,287.83,2.54,nan
2.85,2.78,0.12,258.24,2.46,nan
2.87,2.80,0.84,223.27,2.55,nan
2.89,2.82,1.27,172.16,2.48,nan
2.91,2.83,1.92,126.43,2.47,nan
2.94,2.85,2.33,102.22,2.55,nan
2.96,2.87,2.88,83.39,2.47,nan
2.99,2.89,3.24,56.49,2.50,nan
3.01,2.91,3.74,43.04,2.52,nan
3.04,2.93,4.08,48.42,2.45,nan
3.06,2.95,4.51,34.97,2.48,nan
3.09,2.97,4.80,26.90,2.52,nan
3.11,2.99,5.18,34.97,2.55,nan
3.14,3.01,5.42,32.28,2.45,nan
3.17,3.03,5.73,18.83,2.53,nan
3.19,3.05,5.92,26.90,2.48,nan
3.22,3.06,6.19,34.97,2.53,nan
3.24,3.08,6.33,18.83,2.46,nan
3.27,3.10,6.55,24.21,2.54,nan
3.30,3.12,6.67,29.59,2.50,nan
3.32,3.14,6.81,24.21,2.50,nan
3.35,3.16,6.91,18.83,2.51,nan
3.37,3.18,7.03,29.59,2.48,nan
3.39,3.20,7.10,24.21,2.48,nan
3.42,3.22,7.17,18.83,2.50,nan
3.44,3.24,7.22,26.90,2.50,nan
3.46,3.26,7.27,26.90,2.53,nan
3.48,3.28,7.31,16.14,2.50,nan
3.50,3.30,7.36,24.21,2.50,nan
3.52,3.31,7.39,29.59,2.48,nan
3.53,3.35,7.43,24.21,5.18,nan
3.55,3.36,7.46,24.21,0.96,nan
3.57,3.37,7.46,29.59,1.37,nan
3.58,3.39,7.48,18.83,2.48,nan
3.59,3.41,7.51,21.52,2.56,nan
3.60,3.43,7.51,29.59,2.47,nan
3.61,3.45,7.53,24.21,2.49,nan
3.62,3.47,7.53,18.83,2.50,nan
3.63,3.49,7.55,29.59,2.55,nan
3.63,3.51,7.55,24.21,2.44,nan
3.64,3.53,7.55,21.52,2.50,nan
3.64,3.55,7.55,26.90,2.50,nan
3.64,3.57,7.58,24.21,2.50,nan
3.64,3.59,7.58,16.14,2.50,nan
3.64,3.61,7.58,-212.51,2.56,nan
3.64,3.62,7.58,-903.84,2.43,nan
3.63,3.64,7.58,-1382.66,2.50,nan
3.62,3.64,7.53,-1466.05,2.49,nan
3.62,3.64,7.43,-1318.10,2.50,nan
3.61,3.64,7.34,-1119.04,2.50,nan
3.60,3.64,7.07,-890.39,2.50,nan
3.59,3.63,6.86,-704.78,2.50,nan
3.57,3.62,6.43,-513.79,2.52,nan
3.56,3.61,6.07,-425.02,2.47,nan
3.54,3.59,5.47,-258.24,2.52,nan
3.53,3.58,4.99,-290.52,2.48,nan
3.51,3.56,4.48,-282.45,2.50,nan
3.49,3.55,3.67,-258.24,2.50,nan
3.47,3.53,2.76,-209.82,2.53,nan
3.44,3.51,2.11,-145.26,2.47,nan
3.42,3.50,1.46,-139.88,2.50,nan
3.40,3.48,0.50,-169.47,2.55,nan
3.37,3.46,-0.38,-137.19,2.47,nan
3.35,3.44,-0.98,-110.29,2.47,nan
3.32,3.42,-1.53,-80.70,2.50,nan
3.30,3.40,-2.33,-61.87,2.50,nan
3.27,3.38,-3.02,-56.49,2.56,nan
3.24,3.36,-3.45,-45.73,2.51,nan
3.22,3.34,-4.03,-43.04,2.47,nan
3.19,3.32,-4.36,-51.11,2.51,nan
3.16,3.30,-4.84,-37.66,2.49,nan
3.13,3.29,-5.11,-34.97,2.48,nan
3.10,3.26,-5.49,-45.73,2.52,nan
3.07,3.25,-5.71,-45.73,2.47,nan
3.05,3.23,-5.90,-32.28,2.50,nan
3.02,3.21,-6.16,-43.04,2.50,nan
2.99,3.19,-6.40,-40.35,2.53,nan
2.97,3.17,-6.52,-32.28,2.50,nan
2.94,3.15,-6.69,-40.35,2.50,nan
2.91,3.13,-6.79,-40.35,2.48,nan
2.89,3.11,-6.93,-32.28,2.52,nan
2.86,3.09,-7.00,-37.66,2.47,nan
2.84,3.07,-7.10,-40.35,2.52,nan
2.82,3.05,-7.17,-29.59,2.51,nan
2.80,3.03,-7.24,-34.97,2.47,nan
2.78,3.01,-7.27,-43.04,2.49,nan
2.76,3.00,-7.34,-32.28,2.55,nan
2.74,2.98,-7.36,-32.28,2.46,nan
2.72,2.96,-7.41,-40.35,2.49,nan
2.71,2.94,-7.43,-34.97,2.50,nan
2.70,2.92,-7.46,-34.97,2.51,nan
2.68,2.90,-7.48,-43.04,2.50,nan
2.67,2.88,-7.51,-37.66,2.50,nan
2.66,2.86,-7.53,-32.28,2.47,nan
2.66,2.84,-7.55,-43.04,2.51,nan
2.65,2.82,-7.58,-40.35,2.49,nan
2.64,2.80,-7.58,-32.28,2.53,nan
2.64,2.78,-7.60,-37.66,2.48,nan
2.64,2.76,-7.60,-43.04,2.52,nan
2.64,2.74,-7.60,-32.28,2.50,nan
2.64,2.72,-7.63,-32.28,2.56,nan
2.65,2.70,-7.63,-43.04,2.43,nan
2.66,2.68,-7.63,320.11,2.50,nan
2.66,2.67,-7.65,1094.83,2.51,nan
2.67,2.66,-7.63,1584.41,2.47,nan
2.68,2.65,-7.60,1614.00,2.49,nan
2.69,2.65,-7.48,1527.92,2.50,nan
2.71,2.66,-7.36,1304.65,2.53,nan
2.72,2.67,-7.07,1016.82,2.54,nan
2.74,2.68,-6.81,747.82,2.44,nan
2.76,2.69,-6.31,529.93,2.51,nan
2.78,2.71,-5.90,365.84,2.49,nan
2.80,2.73,-5.18,255.55,2.50,nan
2.82,2.74,-4.65,177.54,2.51,nan
2.84,2.76,-3.76,131.81,2.52,nan
2.87,2.78,-3.14,104.91,2.48,nan
2.89,2.80,-2.13,72.63,2.53,nan
2.92,2.82,-1.44,51.11,2.47,nan
2.95,2.84,-0.36,45.73,2.49,nan
2.97,2.86,0.29,45.73,2.51,nan
3.00,2.88,1.27,29.59,2.50,nan
3.03,2.90,1.89,29.59,2.47,nan
3.06,2.92,2.73,34.97,2.52,nan
3.09,2.94,3.26,26.90,2.48,nan
3.12,2.96,3.93,24.21,2.52,nan
3.15,2.97,4.34,32.28,2.51,nan
3.18,3.00,4.87,24.21,2.51,nan
3.21,3.01,5.18,18.83,2.48,nan
3.24,3.03,5.56,29.59,2.48,nan
3.27,3.05,5.80,26.90,2.49,nan
3.30,3.07,6.12,18.83,2.51,nan
3.33,3.09,6.28,24.21,2.51,nan
3.35,3.11,6.50,26.90,2.56,nan
3.38,3.13,6.64,16.14,2.45,nan
3.41,3.15,6.79,24.21,2.50,nan
3.43,3.17,6.88,29.59,2.48,nan
3.45,3.18,7.00,18.83,2.52,nan
3.48,3.20,7.07,21.52,2.47,nan
3.50,3.22,7.17,26.90,2.54,nan
3.52,3.24,7.22,21.52,2.49,nan
3.54,3.26,7.27,21.52,2.49,nan
3.56,3.28,7.31,32.28,2.49,nan
3.57,3.30,7.36,21.52,2.52,nan
3.59,3.32,7.39,18.83,2.53,nan
3.60,3.34,7.41,29.59,2.48,nan
3.61,3.36,7.43,26.90,2.46,nan
3.62,3.38,7.46,18.83,2.52,nan
3.63,3.40,7.48,24.21,2.58,nan
3.64,3.42,7.51,29.59,2.42,nan
3.64,3.44,7.51,16.14,2.50,nan
3.64,3.46,7.53,21.52,2.49,nan
3.64,3.48,7.53,29.59,2.51,nan
3.64,3.50,7.55,18.83,2.50,nan
3.64,3.52,7.55,21.52,2.49,nan
3.63,3.54,7.55,29.59,2.51,nan
3.62,3.55,7.58,24.21,2.48,nan
3.62,3.57,7.58,8.07,2.52,nan
3.60,3.59,7.58,-728.99,2.48,nan
3.59,3.61,7.58,-1632.83,2.51,nan
3.58,3.61,7.55,-1926.04,2.49,nan
3.56,3.61,7.46,-1837.27,2.52,nan
3.54,3.61,7.36,-1533.30,2.47,nan
3.52,3.60,7.07,-1073.31,2.50,nan
3.50,3.58,6.83,-720.92,2.52,nan
