setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
3.70,3.56,1.01,29.59,2.43,nan
3.70,3.57,1.63,29.59,2.50,nan
3.70,3.60,2.49,34.97,2.50,nan
3.70,3.61,3.02,26.90,2.50,nan
3.70,3.64,3.74,32.28,2.51,nan
3.70,3.66,4.34,-32.28,2.49,nan
3.70,3.67,4.70,-446.54,2.49,nan
3.70,3.69,5.01,-944.19,2.50,nan
3.70,3.70,5.42,-1164.77,2.50,nan
3.70,3.71,5.61,-1140.56,2.50,nan
3.70,3.71,5.83,-844.66,2.56,nan
3.70,3.71,5.90,-624.08,2.48,nan
3.70,3.71,5.90,-368.53,2.46,nan
3.70,3.71,5.83,-185.61,2.50,nan
3.70,3.71,5.64,-13.45,2.50,nan
3.70,3.70,5.35,129.12,2.55,nan
3.70,3.70,5.11,161.40,2.45,nan
3.70,3.70,4.68,118.36,2.54,nan
3.70,3.70,4.36,67.25,2.48,nan
3.70,3.70,3.86,96.84,2.52,nan
3.70,3.70,3.50,75.32,2.46,nan
3.70,3.70,3.00,0.00,2.53,nan
3.70,3.70,2.64,-18.83,2.47,nan
3.70,3.70,2.18,-18.83,2.56,nan
3.70,3.70,1.89,-13.45,2.46,nan
3.70,3.70,1.53,-5.38,2.49,nan
3.70,3.70,1.32,-2.69,2.49,nan
3.70,3.70,1.08,-2.69,2.55,nan
3.70,3.70,0.94,-2.69,2.45,nan
3.70,3.70,0.82,-2.69,2.53,nan
3.57,3.70,0.67,-2.69,2.50,nan
3.57,3.70,0.60,-1288.51,2.47,nan
3.57,3.69,0.48,-1517.16,2.49,nan
3.57,3.68,0.41,-1019.51,2.50,nan
3.57,3.67,0.24,-656.36,2.50,nan
3.57,3.65,0.12,-430.40,2.52,nan
3.57,3.63,-0.12,-293.21,2.48,nan
3.57,3.61,-0.46,-37.66,2.66,nan
3.57,3.60,-0.70,524.55,2.37,nan
3.57,3.58,-0.96,917.29,2.47,nan
3.57,3.57,-1.37,1100.21,2.50,nan
3.57,3.56,-1.65,1065.24,2.50,nan
3.57,3.56,-2.06,793.55,2.55,nan
3.57,3.56,-2.30,642.91,2.45,nan
3.57,3.56,-2.61,306.66,2.58,nan
3.57,3.56,-2.85,102.22,2.48,nan
3.57,3.57,-2.97,0.00,2.43,nan
3.57,3.57,-3.02,-75.32,2.50,nan
3.57,3.57,-3.02,-153.33,2.50,nan
3.57,3.57,-2.95,-134.50,2.54,nan
3.57,3.57,-2.78,-104.91,2.49,nan
3.57,3.57,-2.52,-94.15,2.52,nan
3.57,3.57,-2.30,-59.18,2.45,nan
3.57,3.57,-2.09,5.38,2.54,nan
3.57,3.57,-1.75,5.38,2.46,nan
3.57,3.57,-1.53,10.76,2.53,nan
3.57,3.57,-1.25,2.69,2.46,nan
3.57,3.57,-1.08,0.00,2.51,nan
3.57,3.57,-0.84,0.00,2.52,nan
3.57,3.57,-0.72,0.00,2.51,nan
3.57,3.57,-0.58,0.00,2.46,nan
3.57,3.57,-0.50,0.00,2.53,nan
3.57,3.57,-0.41,0.00,2.47,nan
3.57,3.57,-0.34,0.00,2.55,nan
3.57,3.57,-0.31,0.00,2.53,nan
3.57,3.57,-0.26,0.00,2.49,nan
3.57,3.57,-0.24,0.00,2.43,nan
3.57,3.57,-0.22,0.00,2.54,nan
3.57,3.57,-0.17,0.00,2.46,nan
3.57,3.57,-0.14,0.00,2.50,nan
3.57,3.57,-0.12,0.00,2.53,nan
3.57,3.57,-0.10,0.00,2.48,nan
3.57,3.57,-0.10,0.00,2.50,nan
3.57,3.57,-0.07,0.00,2.50,nan
3.07,3.57,-0.07,0.00,2.50,nan
3.07,3.57,-0.05,-1527.92,2.51,nan
3.07,3.56,-0.05,-1409.56,2.49,nan
3.07,3.55,-0.10,-928.05,2.51,nan
3.07,3.53,-0.17,-562.21,2.50,nan
3.07,3.52,-0.29,-395.43,2.49,nan
3.07,3.50,-0.50,-277.07,2.50,nan
3.07,3.48,-0.67,-188.30,2.50,nan
3.07,3.46,-1.01,-129.12,2.50,nan
3.07,3.44,-1.39,-107.60,2.55,nan
3.07,3.43,-1.65,-88.77,2.46,nan
3.07,3.41,-1.97,-61.87,2.49,nan
3.07,3.39,-2.47,-56.49,2.53,nan
3.07,3.37,-2.81,-59.18,2.47,nan
3.07,3.35,-3.36,-48.42,2.50,nan
3.07,3.33,-3.72,-40.35,2.53,nan
3.07,3.31,-4.27,-51.11,2.48,nan
3.07,3.29,-4.58,-45.73,2.49,nan
3.07,3.27,-5.04,-34.97,2.50,nan
3.07,3.25,-5.30,-45.73,2.53,nan
3.07,3.23,-5.68,-45.73,2.47,nan
3.07,3.21,-6.00,-40.35,2.59,nan
3.07,3.19,-6.16,-37.66,2.41,nan
3.07,3.17,-6.33,-48.42,2.51,nan
3.07,3.16,-6.52,-37.66,2.51,nan
3.07,3.14,-6.64,-37.66,2.52,nan
3.07,3.12,-6.81,0.00,2.46,nan
3.07,3.10,-6.91,527.24,2.50,nan
3.07,3.08,-7.03,1011.44,2.49,nan
3.07,3.07,-7.07,1154.01,2.50,nan
3.07,3.06,-7.10,1065.24,2.51,nan
3.07,3.06,-7.07,885.01,2.49,nan
3.07,3.06,-6.95,629.46,2.50,nan
3.07,3.06,-6.83,360.46,2.49,nan
3.07,3.06,-6.57,110.29,2.50,nan
3.07,3.07,-6.35,8.07,2.50,nan
3.07,3.07,-5.95,-137.19,2.53,nan
3.07,3.07,-5.64,-104.91,2.48,nan
3.07,3.07,-5.13,-123.74,2.49,nan
3.07,3.07,-4.77,-118.36,2.50,nan
3.07,3.07,-4.22,-104.91,2.50,nan
3.07,3.07,-3.81,-61.87,2.50,nan
3.07,3.07,-3.24,-10.76,2.50,nan
3.07,3.07,-2.88,18.83,2.51,nan
2.96,3.07,-2.37,13.45,2.53,nan
2.96,3.07,-2.09,-1506.40,2.47,nan
2.96,3.06,-1.70,-1388.04,2.49,nan
2.96,3.05,-1.51,-922.67,2.50,nan
2.96,3.03,-1.34,-599.87,2.50,nan
2.96,3.02,-1.29,-387.36,2.55,nan
2.96,3.00,-1.32,-118.36,2.48,nan
2.96,2.98,-1.46,575.66,2.54,nan
2.96,2.97,-1.61,901.15,2.44,nan
2.96,2.96,-1.77,1038.34,2.53,nan
2.96,2.95,-2.04,1014.13,2.47,nan
2.96,2.95,-2.23,828.52,2.53,nan
2.96,2.95,-2.47,494.96,2.50,nan
2.96,2.95,-2.69,252.86,2.54,nan
2.96,2.95,-2.81,96.84,2.44,nan
2.96,2.95,-2.90,0.00,2.54,nan
2.96,2.96,-2.95,-99.53,2.46,nan
2.96,2.96,-2.93,-139.88,2.50,nan
2.96,2.96,-2.83,-139.88,2.50,nan
2.96,2.96,-2.64,-118.36,2.54,nan
2.96,2.96,-2.47,-88.77,2.46,nan
2.96,2.96,-2.25,-53.80,2.50,nan
2.96,2.96,-1.94,-16.14,2.50,nan
2.96,2.96,-1.73,13.45,2.50,nan
2.96,2.96,-1.41,21.52,2.50,nan
2.96,2.96,-1.22,10.76,2.50,nan
2.96,2.96,-0.98,0.00,2.55,nan
2.96,2.96,-0.84,0.00,2.45,nan
2.96,2.96,-0.67,0.00,2.50,nan
2.96,2.96,-0.58,0.00,2.50,nan
2.96,2.96,-0.46,0.00,2.49,nan
2.96,2.96,-0.41,0.00,2.50,nan
2.96,2.96,-0.34,0.00,2.53,nan
2.96,2.96,-0.31,0.00,2.47,nan
2.96,2.96,-0.26,0.00,2.50,nan
2.96,2.96,-0.24,0.00,2.53,nan
2.96,2.96,-0.19,0.00,2.46,nan
2.96,2.96,-0.17,0.00,2.54,nan
2.96,2.96,-0.14,0.00,2.46,nan
2.96,2.96,-0.12,0.00,2.51,nan
2.96,2.96,-0.10,0.00,2.51,nan
2.96,2.96,-0.10,0.00,2.51,nan
2.96,2.96,-0.07,0.00,2.46,nan
2.96,2.96,-0.07,0.00,2.51,nan
2.77,2.96,-0.05,0.00,2.50,nan
2.77,2.96,-0.05,-1557.51,2.51,nan
2.77,2.95,-0.05,-1396.11,2.50,nan
2.77,2.94,-0.07,-938.81,2.49,nan
2.77,2.92,-0.17,-607.94,2.50,nan
2.77,2.90,-0.26,-390.05,2.52,nan
2.77,2.89,-0.48,-260.93,2.48,nan
2.77,2.87,-0.67,-188.30,2.50,nan
2.77,2.85,-1.01,-126.43,2.52,nan
2.77,2.83,-1.25,-96.84,2.49,nan
2.77,2.81,-1.68,-37.66,2.49,nan
2.77,2.79,-1.99,494.96,2.50,nan
2.77,2.78,-2.47,965.71,2.50,nan
2.77,2.77,-2.81,1148.63,2.50,nan
2.77,2.76,-3.29,1110.97,2.50,nan
2.77,2.76,-3.60,890.39,2.50,nan
2.77,2.76,-3.96,562.21,2.51,nan
2.77,2.76,-4.12,336.25,2.48,nan
2.77,2.76,-4.27,137.19,2.50,nan
2.77,2.76,-4.27,-32.28,2.50,nan
2.77,2.76,-4.20,-86.08,2.50,nan
2.77,2.77,-4.00,-142.57,2.55,nan
2.77,2.77,-3.84,-145.26,2.45,nan
2.77,2.77,-3.62,-145.26,2.54,nan
2.77,2.77,-3.24,-96.84,2.45,nan
2.77,2.77,-2.97,-53.80,2.54,nan
2.77,2.77,-2.54,-29.59,2.46,nan
2.77,2.77,-2.25,21.52,2.50,nan
2.77,2.77,-1.85,32.28,2.59,nan
2.77,2.77,-1.61,18.83,2.42,nan
2.77,2.77,-1.29,5.38,2.49,nan
2.77,2.77,-1.10,0.00,2.50,nan
2.77,2.76,-0.89,0.00,2.50,nan
2.77,2.77,-0.77,0.00,2.53,nan
2.77,2.77,-0.62,5.38,2.47,nan
2.77,2.77,-0.55,-2.69,2.50,nan
2.77,2.77,-0.46,-2.69,2.50,nan
2.77,2.77,-0.41,-2.69,2.50,nan
2.77,2.77,-0.36,-2.69,2.50,nan
2.77,2.77,-0.31,-2.69,2.50,nan
2.77,2.77,-0.26,-2.69,2.50,nan
2.77,2.77,-0.24,-2.69,2.51,nan
2.77,2.77,-0.19,-2.69,2.50,nan
2.77,2.77,-0.17,-2.69,2.49,nan
3.86,2.77,-0.14,-2.69,2.50,nan
3.86,2.77,-0.12,1514.47,2.50,nan
3.86,2.77,-0.10,1385.35,2.50,nan
3.86,2.79,-0.05,911.91,2.50,nan
3.86,2.81,0.05,535.31,2.58,nan
3.86,2.82,0.14,373.91,2.42,nan
3.86,2.83,0.38,250.17,2.50,nan
3.86,2.85,0.55,180.23,2.51,nan
3.86,2.87,0.89,126.43,2.48,nan
3.86,2.89,1.15,80.70,2.50,nan
3.86,2.91,1.58,67.25,2.50,nan
3.86,2.93,1.89,59.18,2.51,nan
3.86,2.95,2.37,43.04,2.49,nan
3.86,2.97,2.73,32.28,2.57,nan
3.86,2.99,3.29,37.66,2.42,nan
3.86,3.01,3.67,32.28,2.52,nan
3.86,3.03,4.20,24.21,2.48,nan
3.86,3.04,4.53,29.59,2.53,nan
3.86,3.06,5.01,32.28,2.47,nan
3.86,3.08,5.28,18.83,2.53,nan
3.86,3.10,5.66,26.90,2.47,nan
3.86,3.12,5.88,32.28,2.53,nan
3.86,3.14,6.16,21.52,2.47,nan
3.86,3.16,6.33,24.21,2.52,nan
3.86,3.18,6.55,32.28,2.47,nan
3.86,3.20,6.67,24.21,2.55,nan
3.86,3.22,6.83,21.52,2.44,nan
3.86,3.24,6.91,32.28,2.55,nan
3.86,3.26,7.03,26.90,2.46,nan
3.86,3.28,7.10,18.83,2.50,nan
3.86,3.30,7.19,26.90,2.49,nan
3.86,3.31,7.24,29.59,2.50,nan
3.86,3.33,7.31,16.14,2.50,nan
3.86,3.35,7.34,26.90,2.50,nan
3.86,3.37,7.39,32.28,2.50,nan
3.86,3.39,7.43,21.52,2.50,nan
3.86,3.41,7.46,24.21,2.50,nan
3.86,3.43,7.48,32.28,2.55,nan
3.86,3.45,7.51,24.21,2.45,nan
3.86,3.47,7.51,21.52,2.50,nan
3.86,3.49,7.53,29.59,2.50,nan
3.86,3.51,7.53,24.21,2.50,nan
3.86,3.53,7.55,21.52,2.50,nan
3.86,3.55,7.55,29.59,2.53,nan
2.63,3.57,7.55,26.90,2.47,nan
2.63,3.58,7.55,-2972.45,2.53,nan
2.63,3.59,7.53,-2800.29,2.47,nan
2.63,3.58,7.48,-1821.13,2.50,nan
2.63,3.57,7.29,-1172.84,2.50,nan
2.63,3.56,7.07,-750.51,2.52,nan
2.63,3.54,6.64,-486.89,2.47,nan
2.63,3.52,6.26,-312.04,2.55,nan
2.63,3.51,5.61,-212.51,2.45,nan
2.63,3.49,5.08,-161.40,2.52,nan
2.63,3.47,4.24,-121.05,2.48,nan
2.63,3.45,3.65,-83.39,2.55,nan
2.63,3.43,2.64,-72.63,2.45,nan
2.63,3.41,1.94,-69.94,2.55,nan
2.63,3.39,0.84,-53.80,2.45,nan
2.63,3.37,0.10,-43.04,2.53,nan
2.63,3.35,-0.94,-51.11,2.47,nan
2.63,3.33,-1.61,-48.42,2.53,nan
2.63,3.32,-2.52,-34.97,2.47,nan
2.63,3.30,-3.05,-45.73,2.50,nan
2.63,3.28,-3.76,-45.73,2.51,nan
2.63,3.26,-4.20,-34.97,2.49,nan
2.63,3.24,-4.72,-37.66,2.50,nan
2.63,3.22,-5.06,-48.42,2.50,nan
2.63,3.20,-5.47,-34.97,2.50,nan
2.63,3.18,-5.71,-37.66,2.50,nan
2.63,3.16,-6.02,-48.42,2.50,nan
2.63,3.14,-6.21,-34.97,2.51,nan
2.63,3.12,-6.45,-34.97,2.49,nan
2.63,3.10,-6.57,-45.73,2.50,nan
2.63,3.08,-6.76,-40.35,2.50,nan
2.63,3.06,-6.86,-34.97,2.50,nan
2.63,3.04,-6.98,-45.73,2.50,nan
2.63,3.03,-7.05,-43.04,2.53,nan
2.63,3.01,-7.15,-34.97,2.47,nan
2.63,2.99,-7.22,-43.04,2.55,nan
2.63,2.97,-7.29,-43.04,2.48,nan
2.63,2.95,-7.31,-34.97,2.47,nan
2.63,2.93,-7.39,-40.35,2.50,nan
2.63,2.91,-7.41,-48.42,2.55,nan
2.63,2.89,-7.46,-32.28,2.45,nan
2.63,2.87,-7.48,-34.97,2.53,nan
2.63,2.85,-7.51,-45.73,2.47,nan
2.63,2.83,-7.51,-34.97,2.53,nan
1.68,2.81,-7.53,-37.66,2.52,nan
1.68,2.79,-7.55,-43.04,2.46,nan
1.68,2.77,-7.55,-40.35,2.49,nan
1.68,2.75,-7.58,-34.97,2.53,nan
1.68,2.74,-7.58,-43.04,2.47,nan
1.68,2.72,-7.58,-40.35,2.51,nan
1.68,2.70,-7.60,-32.28,2.49,nan
1.68,2.68,-7.60,-43.04,2.50,nan
1.68,2.66,-7.60,-40.35,2.49,nan
1.68,2.64,-7.60,-34.97,2.51,nan
1.68,2.62,-7.63,-37.66,2.49,nan
1.68,2.60,-7.63,-45.73,2.50,nan
1.68,2.58,-7.63,-34.97,2.54,nan
1.68,2.56,-7.63,-34.97,2.46,nan
1.68,2.54,-7.63,-45.73,2.49,nan
1.68,2.52,-7.65,-34.97,2.50,nan
1.68,2.50,-7.65,-34.97,2.50,nan
1.68,2.48,-7.65,-43.04,2.51,nan
1.68,2.46,-7.65,-40.35,2.49,nan
1.68,2.44,-7.65,-32.28,2.50,nan
1.68,2.43,-7.67,-43.04,2.50,nan
1.68,2.41,-7.67,-40.35,2.50,nan
1.68,2.39,-7.67,-32.28,2.52,nan
1.68,2.37,-7.67,-40.35,2.48,nan
1.68,2.35,-7.67,-40.35,2.50,nan
1.68,2.33,-7.70,-32.28,2.50,nan
1.68,2.31,-7.70,-37.66,2.50,nan
1.68,2.29,-7.70,-45.73,2.50,nan
1.68,2.27,-7.70,-32.28,2.50,nan
1.68,2.25,-7.70,-34.97,2.53,nan
1.68,2.23,-7.72,-45.73,2.47,nan
1.68,2.21,-7.72,-34.97,2.53,nan
1.68,2.19,-7.72,-34.97,2.47,nan
1.68,2.17,-7.72,-45.73,2.51,nan
1.68,2.15,-7.75,-37.66,2.49,nan
1.68,2.13,-7.75,-32.28,2.53,nan
1.68,2.11,-7.75,-43.04,2.47,nan
1.68,2.10,-7.75,-40.35,2.56,nan
1.68,2.08,-7.77,-32.28,2.44,nan
1.68,2.06,-7.77,-40.35,2.53,nan
1.68,2.04,-7.77,-40.35,2.47,nan
1.68,2.02,-7.77,-32.28,2.51,nan
1.68,2.00,-7.77,-37.66,2.49,nan
1.68,1.98,-7.77,-45.73,2.50,nan
2.72,1.96,-7.77,-32.28,2.50,nan
2.72,1.94,-7.77,2988.59,2.50,nan
2.72,1.94,-7.75,2811.05,2.50,nan
2.72,1.95,-7.67,1837.27,2.51,nan
2.72,1.95,-7.48,1175.53,2.49,nan
2.72,1.97,-7.27,750.51,2.50,nan
2.72,1.98,-6.83,478.82,2.49,nan
2.72,2.00,-6.45,314.73,2.50,nan
2.72,2.02,-5.78,201.75,2.50,nan
2.72,2.04,-5.25,134.50,2.51,nan
2.72,2.06,-4.39,102.22,2.49,nan
2.72,2.08,-3.76,80.70,2.50,nan
2.72,2.09,-2.76,48.42,2.50,nan
2.72,2.11,-2.04,45.73,2.51,nan
2.72,2.13,-0.91,45.73,2.49,nan
2.72,2.15,-0.17,32.28,2.50,nan
2.72,2.17,0.91,29.59,2.50,nan
2.72,2.19,1.61,34.97,2.54,nan
2.72,2.21,2.52,26.90,2.50,nan
2.72,2.23,3.33,26.90,2.52,nan
2.72,2.25,3.81,32.28,2.50,nan
2.72,2.27,4.24,26.90,2.50,nan
2.72,2.29,4.82,24.21,2.56,nan
2.72,2.31,5.30,32.28,2.55,nan
2.72,2.33,5.59,29.59,2.33,nan
2.72,2.35,5.83,16.14,2.53,nan
2.72,2.37,6.14,24.21,2.47,nan
2.72,2.39,6.33,32.28,2.51,nan
2.72,2.40,6.57,18.83,2.49,nan
2.72,2.42,6.71,24.21,2.51,nan
2.72,2.44,6.88,32.28,2.49,nan
2.72,2.46,6.98,24.21,2.50,nan
2.72,2.48,7.12,21.52,2.50,nan
2.72,2.50,7.19,29.59,2.50,nan
2.72,2.52,7.29,24.21,2.50,nan
2.72,2.54,7.34,18.83,2.50,nan
2.72,2.56,7.41,26.90,2.50,nan
2.72,2.58,7.43,26.90,2.50,nan
2.72,2.60,7.48,18.83,2.50,nan
2.72,2.62,7.51,26.90,2.51,nan
2.72,2.64,7.55,29.59,2.49,nan
2.72,2.66,7.55,16.14,2.50,nan
2.72,2.67,7.58,-24.21,2.50,nan
2.72,2.69,7.60,-567.59,2.50,nan
2.86,2.71,7.60,-1041.03,2.50,nan
2.86,2.72,7.60,271.69,2.50,nan
2.86,2.74,7.55,516.48,2.50,nan
2.86,2.75,7.51,376.60,2.50,nan
2.86,2.77,7.46,247.48,2.50,nan
2.86,2.79,7.41,161.40,2.51,nan
2.86,2.81,7.34,115.67,2.49,nan
2.86,2.82,7.29,-279.76,2.50,nan
2.86,2.84,7.22,-850.04,2.50,nan
2.86,2.85,7.17,-1116.35,2.51,nan
2.86,2.86,7.07,-1135.18,2.49,nan
2.86,2.87,7.00,-930.74,2.53,nan
2.86,2.87,6.81,-669.81,2.47,nan
2.86,2.87,6.64,-441.16,2.53,nan
2.86,2.86,6.35,-207.13,2.47,nan
2.86,2.86,6.12,-51.11,2.53,nan
2.86,2.86,5.76,80.70,2.47,nan
2.86,2.86,5.47,129.12,2.51,nan
2.86,2.86,5.01,142.57,2.48,nan
2.86,2.85,4.68,118.36,2.50,nan
2.86,2.85,4.15,102.22,2.51,nan
2.86,2.85,3.79,64.56,2.50,nan
2.86,2.85,3.24,18.83,2.49,nan
2.86,2.86,2.88,-16.14,2.52,nan
2.86,2.86,2.37,-34.97,2.49,nan
2.86,2.86,2.09,-24.21,2.50,nan
2.86,2.86,1.70,-26.90,2.49,nan
2.86,2.86,1.46,-8.07,2.50,nan
2.86,2.86,1.18,0.00,2.50,nan
2.86,2.86,1.03,0.00,2.51,nan
2.86,2.86,0.84,0.00,2.49,nan
2.86,2.86,0.74,0.00,2.51,nan
2.86,2.86,0.62,0.00,2.49,nan
2.86,2.86,0.55,0.00,2.54,nan
2.86,2.86,0.46,0.00,2.46,nan
2.86,2.86,0.41,0.00,2.50,nan
2.86,2.86,0.34,0.00,2.50,nan
2.86,2.86,0.31,0.00,2.50,nan
2.86,2.86,0.26,0.00,2.50,nan
2.86,2.86,0.22,0.00,2.52,nan
2.86,2.86,0.19,0.00,2.48,nan
2.86,2.86,0.17,0.00,2.54,nan
2.86,2.86,0.12,0.00,2.46,nan
2.86,2.86,0.12,0.00,2.50,nan
2.04,2.86,0.10,0.00,2.50,nan
2.04,2.85,0.07,-1527.92,2.50,nan
2.04,2.85,0.05,-1425.70,2.50,nan
2.04,2.83,0.00,-952.26,2.50,nan
2.04,2.82,-0.07,-618.70,2.50,nan
2.04,2.81,-0.19,-411.57,2.51,nan
2.04,2.79,-0.41,-271.69,2.49,nan
2.04,2.77,-0.60,-185.61,2.50,nan
2.04,2.75,-0.91,-137.19,2.50,nan
2.04,2.73,-1.18,-112.98,2.55,nan
2.04,2.71,-1.58,-80.70,2.45,nan
2.04,2.70,-1.89,-61.87,2.50,nan
2.04,2.68,-2.40,-64.56,2.50,nan
2.04,2.66,-2.76,-59.18,2.50,nan
2.04,2.64,-3.29,-45.73,2.50,nan
2.04,2.62,-3.67,-48.42,2.50,nan
2.04,2.60,-4.20,-48.42,2.50,nan
2.04,2.58,-4.56,-37.66,2.52,nan
2.04,2.56,-5.01,-40.35,2.50,nan
2.04,2.54,-5.28,-51.11,2.50,nan
2.04,2.52,-5.66,-37.66,2.50,nan
2.04,2.50,-5.97,-45.73,2.62,nan
2.04,2.48,-6.16,-51.11,2.38,nan
2.04,2.46,-6.33,-43.04,2.49,nan
2.04,2.44,-6.55,-37.66,2.50,nan
2.04,2.42,-6.69,-45.73,2.50,nan
2.04,2.41,-6.86,-43.04,2.50,nan
2.04,2.39,-6.95,-32.28,2.50,nan
2.04,2.37,-7.07,-43.04,2.46,nan
2.04,2.35,-7.15,-40.35,2.57,nan
2.04,2.33,-7.24,-34.97,2.47,nan
2.04,2.31,-7.29,-37.66,2.53,nan
2.04,2.29,-7.36,-43.04,2.47,nan
2.04,2.27,-7.41,-34.97,2.53,nan
2.04,2.25,-7.46,-40.35,2.47,nan
2.04,2.23,-7.51,-48.42,2.53,nan
2.04,2.21,-7.55,-34.97,2.47,nan
2.04,2.19,-7.58,-34.97,2.50,nan
2.04,2.17,-7.60,-45.73,2.50,nan
2.04,2.15,-7.63,-37.66,2.52,nan
2.04,2.13,-7.65,-34.97,2.47,nan
2.04,2.11,-7.65,-45.73,2.50,nan
2.04,2.10,-7.67,-43.04,2.50,nan
2.04,2.08,-7.70,177.54,2.50,nan
3.17,2.06,-7.70,718.23,2.50,nan
3.17,2.04,-7.70,2883.68,2.50,nan
3.17,2.04,-7.67,2469.42,2.50,nan
3.17,2.05,-7.58,1603.24,2.50,nan
3.17,2.06,-7.34,1022.20,2.50,nan
3.17,2.08,-7.12,648.29,2.50,nan
3.17,2.09,-6.64,416.95,2.50,nan
3.17,2.11,-6.24,269.00,2.50,nan
3.17,2.13,-5.54,185.61,2.50,nan
3.17,2.15,-5.01,134.50,2.51,nan
3.17,2.16,-4.12,91.46,2.51,nan
3.17,2.18,-3.48,64.56,2.49,nan
3.17,2.20,-2.45,56.49,2.51,nan
3.17,2.22,-1.73,48.42,2.50,nan
3.17,2.24,-0.60,29.59,2.49,nan
3.17,2.26,0.12,34.97,2.50,nan
3.17,2.28,1.20,37.66,2.49,nan
3.17,2.30,1.85,21.52,2.50,nan
3.17,2.32,2.76,26.90,2.51,nan
3.17,2.34,3.29,32.28,2.49,nan
3.17,2.36,4.00,24.21,2.50,nan
3.17,2.38,4.41,21.52,2.49,nan
3.17,2.40,4.96,32.28,2.54,nan
3.17,2.42,5.28,24.21,2.56,nan
3.17,2.43,5.68,18.83,2.39,nan
3.17,2.45,5.92,26.90,2.55,nan
3.17,2.47,6.21,26.90,2.45,nan
3.17,2.49,6.40,16.14,2.58,nan
3.17,2.51,6.62,24.21,2.44,nan
3.17,2.53,6.74,29.59,2.49,nan
3.17,2.55,6.91,16.14,2.50,nan
3.17,2.57,7.00,21.52,2.50,nan
3.17,2.59,7.12,32.28,2.50,nan
3.17,2.61,7.19,21.52,2.50,nan
3.17,2.63,7.29,24.21,2.50,nan
3.17,2.65,7.34,26.90,2.55,nan
3.17,2.67,7.39,24.21,2.45,nan
3.17,2.69,7.43,21.52,2.50,nan
3.17,2.71,7.48,29.59,2.49,nan
3.17,2.72,7.51,24.21,2.50,nan
3.17,2.74,7.53,18.83,2.50,nan
3.17,2.76,7.55,26.90,2.50,nan
3.17,2.78,7.55,26.90,2.50,nan
3.17,2.80,7.58,13.45,2.50,nan
2.65,2.82,7.58,26.90,2.50,nan
2.65,2.84,7.60,-2950.93,2.51,nan
2.65,2.84,7.58,-2813.74,2.49,nan
2.65,2.84,7.53,-1885.69,2.50,nan
2.65,2.83,7.34,-1188.98,2.50,nan
2.65,2.81,7.12,-758.58,2.50,nan
2.65,2.80,6.69,-489.58,2.50,nan
2.65,2.78,6.33,-325.49,2.55,nan
2.65,2.76,5.68,-231.34,2.45,nan
2.65,2.74,5.18,-161.40,2.53,nan
2.65,2.73,4.34,-110.29,2.47,nan
2.65,2.71,3.72,-88.77,2.53,nan
2.65,2.69,2.71,164.09,2.47,nan
2.65,2.67,2.01,734.37,2.53,nan
2.65,2.66,0.94,1078.69,2.47,nan
2.65,2.65,0.22,1156.70,2.56,nan
2.65,2.64,-0.77,1003.37,2.44,nan
2.65,2.64,-1.34,769.34,2.55,nan
2.65,2.64,-2.06,500.34,2.45,nan
2.65,2.64,-2.42,234.03,2.50,nan
2.65,2.65,-2.81,53.80,2.50,nan
2.65,2.65,-2.97,-88.77,2.50,nan
2.65,2.65,-3.05,-131.81,2.51,nan
2.65,2.65,-3.05,-153.33,2.50,nan
2.65,2.65,-2.93,-121.05,2.49,nan
2.65,2.65,-2.78,-115.67,2.50,nan
2.65,2.65,-2.49,-72.63,2.50,nan
2.65,2.65,-2.28,-24.21,2.50,nan
2.65,2.65,-1.94,26.90,2.50,nan
2.65,2.65,-1.70,16.14,2.50,nan
2.65,2.65,-1.39,5.38,2.50,nan
2.65,2.65,-1.20,0.00,2.50,nan
2.65,2.65,-0.94,0.00,2.50,nan
2.65,2.65,-0.82,0.00,2.50,nan
2.65,2.65,-0.65,0.00,2.50,nan
2.65,2.65,-0.55,0.00,2.50,nan
2.65,2.65,-0.46,0.00,2.50,nan
2.65,2.65,-0.41,0.00,2.54,nan
2.65,2.65,-0.34,0.00,2.46,nan
2.65,2.65,-0.31,0.00,2.53,nan
2.65,2.65,-0.26,0.00,2.51,nan
2.65,2.65,-0.24,0.00,2.46,nan
2.65,2.65,-0.19,0.00,2.54,nan
2.65,2.65,-0.17,0.00,2.49,nan
3.13,2.65,-0.14,0.00,2.51,nan
3.13,2.65,-0.12,1495.64,2.49,nan
3.13,2.66,-0.07,1393.42,2.48,nan
3.13,2.67,-0.05,911.91,2.52,nan
3.13,2.69,0.05,581.04,2.51,nan
3.13,2.70,0.17,384.67,2.48,nan
3.13,2.72,0.38,258.24,2.48,nan
3.13,2.74,0.58,180.23,2.50,nan
3.13,2.76,0.91,121.05,2.50,nan
3.13,2.77,1.15,83.39,2.50,nan
3.13,2.79,1.58,72.63,2.50,nan
3.13,2.81,1.89,56.49,2.50,nan
3.13,2.83,2.40,40.35,2.50,nan
3.13,2.85,2.73,40.35,2.50,nan
3.13,2.87,3.29,40.35,2.49,nan
3.13,2.89,3.67,24.21,2.50,nan
3.13,2.91,4.20,32.28,2.50,nan
3.13,2.93,4.53,34.97,2.50,nan
3.13,2.95,4.99,24.21,2.50,nan
