setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
4.31,3.49,3.76,37.66,2.47,nan
4.31,3.51,4.12,24.21,2.50,nan
4.31,3.53,4.63,32.28,2.52,nan
4.31,3.55,4.92,34.97,2.47,nan
4.31,3.57,5.32,26.90,2.53,nan
4.31,3.59,5.59,26.90,2.46,nan
4.31,3.61,5.90,34.97,2.50,nan
4.31,3.63,6.09,26.90,2.57,nan
4.31,3.65,6.33,24.21,2.47,nan
4.31,3.67,6.47,32.28,2.52,nan
4.31,3.69,6.67,29.59,2.50,nan
4.31,3.71,6.76,24.21,2.45,nan
4.31,3.72,6.91,32.28,2.53,nan
4.31,3.74,6.98,29.59,2.47,nan
4.31,3.76,7.10,18.83,2.50,nan
4.31,3.78,7.15,29.59,2.53,nan
4.31,3.80,7.24,37.66,2.50,nan
4.31,3.82,7.27,21.52,2.46,nan
4.31,3.84,7.34,26.90,2.52,nan
4.31,3.86,7.36,34.97,2.47,nan
4.31,3.88,7.41,24.21,2.50,nan
4.31,3.90,7.43,26.90,2.51,nan
4.31,3.92,7.46,34.97,2.52,nan
4.31,3.94,7.48,24.21,2.46,nan
4.31,3.96,7.48,24.21,2.53,nan
4.31,3.97,7.51,32.28,2.50,nan
4.31,4.00,7.53,26.90,2.47,nan
4.31,4.02,7.53,21.52,2.59,nan
4.31,4.03,7.53,29.59,2.44,nan
4.31,4.05,7.55,32.28,2.48,nan
4.31,4.07,7.55,18.83,2.53,nan
4.31,4.09,7.55,26.90,2.47,nan
4.31,4.11,7.58,32.28,2.53,nan
4.31,4.13,7.58,24.21,2.52,nan
4.31,4.15,7.58,26.90,2.46,nan
4.31,4.17,7.58,32.28,2.53,nan
4.31,4.19,7.60,24.21,2.46,nan
3.35,4.21,7.60,24.21,2.49,nan
3.35,4.22,7.60,-3002.04,2.53,nan
3.35,4.23,7.58,-2800.29,2.51,nan
3.35,4.22,7.48,-1874.93,2.48,nan
3.35,4.21,7.36,-1180.91,2.50,nan
3.35,4.20,7.05,-758.58,2.52,nan
3.35,4.18,6.76,-492.27,2.46,nan
3.35,4.16,6.21,-330.87,2.54,nan
3.35,4.15,5.76,-223.27,2.46,nan
3.35,4.13,4.99,-150.64,2.53,nan
3.35,4.11,4.44,-112.98,2.53,nan
3.35,4.09,3.50,-96.84,2.45,nan
3.35,4.07,2.83,-72.63,2.52,nan
3.35,4.05,1.77,-56.49,2.47,nan
3.35,4.03,1.03,-61.87,2.50,nan
3.35,4.02,-0.05,-53.80,2.50,nan
3.35,4.00,-0.77,-43.04,2.50,nan
3.35,3.98,-1.77,-43.04,2.51,nan
3.35,3.96,-2.37,-51.11,2.49,nan
3.35,3.94,-3.19,-37.66,2.52,nan
3.35,3.92,-3.67,-40.35,2.47,nan
3.35,3.90,-4.29,-51.11,2.51,nan
3.35,3.88,-4.68,-34.97,2.50,nan
3.35,3.86,-5.16,-37.66,2.77,nan
3.35,3.84,-5.42,-51.11,2.23,nan
3.35,3.82,-5.78,-37.66,2.50,nan
3.35,3.80,-6.00,-37.66,2.89,nan
3.35,3.76,-6.43,-43.04,4.71,nan
3.35,3.71,-6.83,-48.42,6.87,nan
3.35,3.69,-6.95,-43.04,2.77,nan
3.35,3.63,-7.19,-43.04,7.74,nan
3.35,3.60,-7.29,-40.35,3.69,nan
3.35,3.59,-7.31,-48.42,1.38,nan
3.35,3.57,-7.36,-34.97,2.52,nan
3.35,3.55,-7.41,-37.66,2.46,nan
3.35,3.53,-7.43,-45.73,2.50,nan
3.35,3.51,-7.46,-37.66,2.54,nan
3.35,3.49,-7.48,-37.66,2.47,nan
3.35,3.47,-7.51,-48.42,2.51,nan
3.35,3.45,-7.53,-40.35,2.51,nan
3.35,3.43,-7.53,-32.28,2.48,nan
3.35,3.41,-7.55,-45.73,2.50,nan
3.35,3.39,-7.55,-43.04,2.52,nan
3.35,3.38,-7.55,489.58,2.47,nan
3.35,3.36,-7.58,979.16,2.54,nan
3.35,3.35,-7.55,1148.63,2.50,nan
3.35,3.34,-7.51,1129.80,2.47,nan
3.70,3.34,-7.43,903.84,2.50,nan
3.70,3.34,-7.27,1807.68,2.55,nan
3.70,3.34,-7.10,1527.92,2.45,nan
3.70,3.35,-6.76,992.61,2.53,nan
3.70,3.37,-6.47,632.15,2.47,nan
3.70,3.39,-5.92,416.95,2.51,nan
3.70,3.40,-5.47,274.38,2.49,nan
3.70,3.42,-4.72,177.54,2.54,nan
3.70,3.44,-4.17,121.05,2.46,nan
3.70,3.46,-3.26,94.15,2.55,nan
3.70,3.48,-2.61,72.63,2.44,nan
3.70,3.50,-1.58,45.73,2.52,nan
3.70,3.52,-0.91,45.73,2.50,nan
3.70,3.54,0.10,48.42,2.51,nan
3.70,3.55,0.77,32.28,2.46,nan
3.70,3.57,1.70,29.59,2.54,nan
3.70,3.59,2.30,37.66,2.47,nan
3.70,3.61,3.09,29.59,2.50,nan
3.70,3.63,3.57,24.21,2.54,nan
3.70,3.65,4.22,18.83,2.46,nan
3.70,3.67,4.58,-414.26,2.50,nan
3.70,3.69,5.06,-925.36,2.53,nan
3.70,3.70,5.35,-1183.60,2.47,nan
3.70,3.71,5.66,-1148.63,2.53,nan
3.70,3.71,5.80,-893.08,2.47,nan
3.70,3.71,5.90,-618.70,2.52,nan
3.70,3.71,5.90,-408.88,2.52,nan
3.70,3.71,5.80,-185.61,2.51,nan
3.70,3.71,5.68,-45.73,2.45,nan
3.70,3.70,5.42,96.84,2.53,nan
3.70,3.70,5.18,131.81,2.47,nan
3.70,3.70,4.77,147.95,2.53,nan
3.70,3.70,4.46,147.95,2.53,nan
3.70,3.70,3.96,104.91,2.51,nan
3.70,3.70,3.60,64.56,2.44,nan
3.70,3.70,3.07,0.00,2.53,nan
3.70,3.70,2.73,-21.52,2.47,nan
3.70,3.70,2.25,-29.59,2.55,nan
3.70,3.70,1.97,-18.83,2.48,nan
3.70,3.70,1.58,-10.76,2.49,nan
3.70,3.70,1.39,-5.38,2.48,nan
3.70,3.70,1.10,-2.69,2.53,nan
3.70,3.70,0.96,-2.69,2.47,nan
3.70,3.70,0.79,0.00,2.52,nan
3.70,3.70,0.70,0.00,2.49,nan
3.70,3.70,0.58,0.00,2.52,nan
3.70,3.70,0.53,0.00,2.48,nan
3.70,3.70,0.43,0.00,2.50,nan
3.70,3.70,0.38,0.00,2.49,nan
3.70,3.70,0.34,0.00,2.50,nan
3.70,3.70,0.29,0.00,2.55,nan
3.70,3.70,0.24,0.00,2.49,nan
3.57,3.70,0.22,0.00,2.46,nan
3.57,3.70,0.17,-1519.85,2.51,nan
3.57,3.69,0.14,-1423.01,2.49,nan
3.57,3.68,0.07,-946.88,2.53,nan
3.57,3.66,0.00,-616.01,2.47,nan
3.57,3.65,-0.17,-408.88,2.53,nan
3.57,3.63,-0.31,-269.00,2.52,nan
3.57,3.61,-0.60,-56.49,2.51,nan
3.57,3.60,-0.84,532.62,2.46,nan
3.57,3.58,-1.22,987.23,2.49,nan
3.57,3.57,-1.49,1108.28,2.49,nan
3.57,3.56,-1.89,1062.55,2.52,nan
3.57,3.56,-2.13,809.69,2.54,nan
3.57,3.56,-2.49,613.32,2.47,nan
3.57,3.56,-2.69,282.45,2.50,nan
3.57,3.56,-2.93,104.91,2.50,nan
3.57,3.57,-3.02,-8.07,2.47,nan
3.57,3.57,-3.09,-80.70,2.52,nan
3.57,3.57,-3.07,-147.95,2.48,nan
3.57,3.57,-2.95,-131.81,2.53,nan
3.57,3.57,-2.81,-131.81,2.49,nan
3.57,3.57,-2.54,-80.70,2.51,nan
3.57,3.57,-2.33,-32.28,2.47,nan
3.57,3.57,-1.99,0.00,2.52,nan
3.57,3.57,-1.77,16.14,2.48,nan
3.57,3.57,-1.44,8.07,2.52,nan
3.57,3.57,-1.25,0.00,2.51,nan
3.57,3.57,-0.98,0.00,2.47,nan
3.57,3.57,-0.84,0.00,2.49,nan
3.57,3.57,-0.67,0.00,2.52,nan
3.57,3.57,-0.58,0.00,2.48,nan
3.57,3.57,-0.48,0.00,2.53,nan
3.57,3.57,-0.41,0.00,2.47,nan
3.57,3.57,-0.36,0.00,2.53,nan
3.57,3.57,-0.31,0.00,2.48,nan
3.57,3.57,-0.26,0.00,2.48,nan
3.57,3.57,-0.24,0.00,2.54,nan
3.57,3.57,-0.19,0.00,2.47,nan
3.57,3.57,-0.17,0.00,2.48,nan
3.57,3.57,-0.14,0.00,2.52,nan
3.57,3.57,-0.12,0.00,2.60,nan
3.57,3.57,-0.10,0.00,2.44,nan
3.57,3.57,-0.10,0.00,2.44,nan
3.57,3.57,-0.07,0.00,2.50,nan
3.57,3.57,-0.07,0.00,2.50,nan
3.57,3.57,-0.05,0.00,2.55,nan
3.57,3.57,-0.05,0.00,2.48,nan
3.57,3.57,-0.02,0.00,2.50,nan
3.57,3.57,-0.02,0.00,2.50,nan
3.57,3.57,-0.02,0.00,2.56,nan
3.57,3.57,-0.02,0.00,2.47,nan
3.57,3.57,-0.02,0.00,2.47,nan
3.07,3.57,0.00,0.00,2.48,nan
3.07,3.57,0.00,-1517.16,2.51,nan
3.07,3.56,-0.02,-1412.25,2.50,nan
3.07,3.55,-0.07,-933.43,2.49,nan
3.07,3.54,-0.12,-605.25,2.50,nan
3.07,3.52,-0.29,-398.12,2.53,nan
3.07,3.50,-0.43,-277.07,2.49,nan
3.07,3.48,-0.70,-190.99,2.50,nan
3.07,3.47,-0.91,-131.81,2.49,nan
3.07,3.45,-1.29,-102.22,2.52,nan
3.07,3.43,-1.58,-94.15,2.48,nan
3.07,3.41,-2.04,-67.25,2.49,nan
3.07,3.39,-2.37,-56.49,2.50,nan
3.07,3.37,-2.88,-59.18,2.52,nan
3.07,3.35,-3.26,-51.11,2.50,nan
3.07,3.33,-3.81,-40.35,2.48,nan
3.07,3.31,-4.15,-45.73,2.50,nan
3.07,3.29,-4.65,-45.73,2.50,nan
3.07,3.27,-4.96,-37.66,2.49,nan
3.07,3.25,-5.37,-43.04,2.53,nan
3.07,3.23,-5.61,-48.42,2.47,nan
3.07,3.22,-5.92,-32.28,2.51,nan
3.07,3.20,-6.09,-37.66,2.50,nan
3.07,3.17,-6.33,-48.42,2.48,nan
3.07,3.16,-6.47,-37.66,2.50,nan
3.07,3.14,-6.67,-37.66,2.56,nan
3.07,3.12,-6.76,-34.97,2.45,nan
3.07,3.10,-6.91,481.51,2.54,nan
3.07,3.08,-6.98,987.23,2.47,nan
3.07,3.07,-7.05,1140.56,2.67,nan
3.07,3.06,-7.07,1119.04,2.32,nan
3.07,3.06,-7.05,901.15,2.50,nan
3.07,3.06,-6.98,661.74,2.50,nan
3.07,3.06,-6.79,387.36,2.52,nan
3.07,3.06,-6.62,161.40,2.51,nan
3.07,3.07,-6.28,-10.76,2.47,nan
3.07,3.07,-6.02,-83.39,2.49,nan
3.07,3.07,-5.56,-145.26,2.54,nan
3.07,3.07,-5.25,-121.05,2.47,nan
3.07,3.07,-4.70,-134.50,2.53,nan
3.07,3.07,-4.34,-72.63,2.47,nan
3.07,3.07,-3.76,-34.97,2.52,nan
3.07,3.07,-3.38,-32.28,2.53,nan
3.07,3.07,-2.83,5.38,2.46,nan
3.07,3.07,-2.49,5.38,2.49,nan
3.07,3.07,-2.04,0.00,2.53,nan
3.07,3.07,-1.75,0.00,2.48,nan
3.07,3.07,-1.41,0.00,2.50,nan
3.07,3.07,-1.25,0.00,2.48,nan
3.07,3.07,-1.01,-5.38,2.53,nan
3.07,3.07,-0.89,0.00,2.47,nan
3.07,3.07,-0.72,0.00,2.53,nan
2.96,3.07,-0.65,0.00,2.47,nan
2.96,3.07,-0.53,-1517.16,2.53,nan
2.96,3.06,-0.48,-1412.25,2.49,nan
2.96,3.05,-0.46,-933.43,2.49,nan
2.96,3.03,-0.48,-605.25,2.49,nan
2.96,3.02,-0.58,-400.81,2.52,nan
2.96,3.00,-0.70,-153.33,2.48,nan
2.96,2.98,-0.94,449.23,2.50,nan
2.96,2.97,-1.13,901.15,2.50,nan
2.96,2.96,-1.44,1070.62,2.52,nan
2.96,2.95,-1.65,1011.44,2.47,nan
2.96,2.95,-1.97,804.31,2.50,nan
2.96,2.95,-2.18,556.83,2.50,nan
2.96,2.95,-2.45,336.25,2.50,nan
2.96,2.95,-2.59,102.22,2.50,nan
2.96,2.95,-2.76,-5.38,2.53,nan
2.96,2.96,-2.81,-104.91,2.48,nan
2.96,2.96,-2.81,-126.43,2.52,nan
2.96,2.96,-2.76,-131.81,2.49,nan
2.96,2.96,-2.59,-131.81,2.51,nan
2.96,2.96,-2.45,-88.77,2.48,nan
2.96,2.96,-2.16,-48.42,2.50,nan
2.96,2.96,-1.94,-2.69,2.50,nan
2.96,2.96,-1.63,10.76,2.50,nan
2.96,2.96,-1.41,18.83,2.50,nan
2.96,2.96,-1.15,8.07,2.49,nan
2.96,2.96,-0.98,0.00,2.50,nan
2.96,2.96,-0.79,0.00,2.50,nan
2.96,2.96,-0.67,0.00,2.50,nan
2.96,2.96,-0.53,13.45,2.51,nan
2.96,2.96,-0.46,-2.69,2.50,nan
2.96,2.96,-0.38,-2.69,2.50,nan
2.96,2.96,-0.34,-2.69,2.51,nan
2.96,2.96,-0.29,10.76,2.50,nan
2.96,2.96,-0.22,-5.38,5.31,nan
2.96,2.96,-0.22,-5.38,1.27,nan
2.96,2.96,-0.19,-5.38,0.93,nan
2.96,2.96,-0.17,-2.69,2.47,nan
2.96,2.96,-0.14,-2.69,2.49,nan
2.96,2.96,-0.12,-2.69,2.52,nan
2.96,2.96,-0.10,-2.69,2.47,nan
2.96,2.96,-0.07,-2.69,2.50,nan
2.96,2.96,-0.07,-2.69,2.59,nan
2.96,2.96,-0.05,-2.69,2.41,nan
2.96,2.96,-0.05,-2.69,2.50,nan
2.96,2.96,-0.05,-2.69,2.54,nan
2.96,2.96,-0.02,-2.69,2.48,nan
2.96,2.96,-0.02,-2.69,2.48,nan
2.96,2.96,-0.02,-2.69,2.51,nan
2.96,2.96,-0.02,-2.69,2.52,nan
2.96,2.96,0.00,-2.69,2.47,nan
2.96,2.96,0.00,-2.69,2.50,nan
2.77,2.96,0.00,-2.69,2.50,nan
2.77,2.96,0.00,-1538.68,2.52,nan
2.77,2.95,0.00,-1404.18,2.47,nan
2.77,2.94,-0.05,-938.81,2.52,nan
2.77,2.92,-0.12,-607.94,2.53,nan
2.77,2.91,-0.29,-395.43,2.47,nan
2.77,2.89,-0.43,-269.00,2.49,nan
2.77,2.87,-0.72,-196.37,2.55,nan
2.77,2.85,-0.94,-142.57,2.45,nan
2.77,2.83,-1.32,-96.84,2.51,nan
2.77,2.81,-1.58,-53.80,2.49,nan
2.77,2.79,-2.06,481.51,2.49,nan
2.77,2.78,-2.37,925.36,2.50,nan
2.77,2.77,-2.88,1143.25,2.54,nan
2.77,2.76,-3.21,1105.59,2.52,nan
2.77,2.76,-3.65,917.29,2.47,nan
2.77,2.76,-3.91,632.15,2.47,nan
2.77,2.76,-4.15,341.63,2.50,nan
2.77,2.76,-4.24,121.05,2.50,nan
2.77,2.76,-4.27,-34.97,2.52,nan
2.77,2.76,-4.22,-83.39,2.47,nan
2.77,2.77,-4.05,-161.40,2.53,nan
2.77,2.77,-3.88,-137.19,2.47,nan
2.77,2.77,-3.57,-123.74,2.50,nan
2.77,2.77,-3.31,-102.22,2.50,nan
2.77,2.77,-2.90,-34.97,2.52,nan
2.77,2.77,-2.61,-8.07,2.49,nan
2.77,2.77,-2.18,0.00,2.52,nan
2.77,2.77,-1.92,21.52,2.48,nan
2.77,2.77,-1.53,10.76,2.52,nan
2.77,2.77,-1.32,2.69,2.47,nan
2.77,2.77,-1.06,-10.76,2.50,nan
2.77,2.77,-0.91,0.00,2.51,nan
2.77,2.77,-0.74,0.00,2.50,nan
2.77,2.77,-0.65,0.00,2.48,nan
2.77,2.77,-0.53,0.00,2.53,nan
2.77,2.77,-0.48,0.00,2.47,nan
2.77,2.77,-0.41,0.00,2.51,nan
2.77,2.77,-0.36,0.00,2.49,nan
2.77,2.77,-0.29,0.00,2.53,nan
2.77,2.77,-0.26,0.00,2.47,nan
2.77,2.77,-0.22,0.00,2.52,nan
2.77,2.77,-0.19,0.00,2.48,nan
2.77,2.77,-0.17,0.00,2.51,nan
2.77,2.77,-0.14,0.00,2.50,nan
2.77,2.77,-0.12,0.00,2.49,nan
2.77,2.77,-0.10,0.00,2.50,nan
2.77,2.77,-0.07,0.00,2.52,nan
2.77,2.77,-0.07,0.00,2.49,nan
2.77,2.77,-0.05,0.00,2.52,nan
2.77,2.77,-0.05,0.00,2.48,nan
2.77,2.77,-0.05,0.00,2.64,nan
3.86,2.77,-0.02,0.00,2.48,nan
3.86,2.77,-0.02,1519.85,2.45,nan
3.86,2.77,0.00,1382.66,2.44,nan
3.86,2.79,0.02,914.60,2.52,nan
3.86,2.80,0.10,586.42,2.47,nan
3.86,2.82,0.26,373.91,2.49,nan
3.86,2.83,0.41,269.00,2.51,nan
3.86,2.85,0.67,177.54,2.52,nan
3.86,2.87,0.91,134.50,2.47,nan
3.86,2.89,1.29,83.39,2.51,nan
3.86,2.91,1.56,64.56,2.49,nan
3.86,2.93,2.04,61.87,2.52,nan
3.86,2.95,2.37,53.80,2.47,nan
3.86,2.97,2.90,34.97,2.52,nan
3.86,2.98,3.26,32.28,2.48,nan
3.86,3.01,3.81,32.28,2.52,nan
3.86,3.03,4.17,24.21,2.48,nan
3.86,3.05,4.68,29.59,2.51,nan
3.86,3.06,4.96,34.97,2.48,nan
3.86,3.08,5.37,18.83,2.53,nan
3.86,3.10,5.61,21.52,2.46,nan
3.86,3.12,5.95,34.97,2.52,nan
3.86,3.14,6.12,34.97,2.48,nan
3.86,3.16,6.35,26.90,2.53,nan
3.86,3.18,6.50,29.59,2.48,nan
3.86,3.20,6.69,24.21,2.52,nan
3.86,3.22,6.79,21.52,2.48,nan
3.86,3.24,6.88,24.21,2.49,nan
3.86,3.25,7.00,29.59,2.50,nan
3.86,3.28,7.10,21.52,2.54,nan
3.86,3.30,7.15,29.59,2.46,nan
3.86,3.32,7.22,26.90,2.53,nan
3.86,3.33,7.27,18.83,2.49,nan
3.86,3.35,7.31,26.90,2.50,nan
3.86,3.37,7.36,32.28,2.48,nan
3.86,3.39,7.39,21.52,2.52,nan
3.86,3.41,7.41,26.90,2.47,nan
3.86,3.43,7.46,32.28,2.55,nan
3.86,3.45,7.46,24.21,2.46,nan
3.86,3.47,7.48,26.90,2.50,nan
3.86,3.49,7.51,26.90,2.48,nan
3.86,3.51,7.51,26.90,2.53,nan
3.86,3.53,7.53,18.83,2.48,nan
3.86,3.55,7.53,29.59,2.51,nan
3.86,3.57,7.55,26.90,2.50,nan
3.86,3.59,7.55,18.83,2.52,nan
3.86,3.61,7.55,24.21,2.46,nan
3.86,3.63,7.58,29.59,2.52,nan
3.86,3.65,7.58,18.83,2.48,nan
3.86,3.66,7.58,24.21,2.52,nan
3.86,3.68,7.60,32.28,2.47,nan
3.86,3.70,7.60,32.28,2.50,nan
2.63,3.72,7.60,16.14,2.50,nan
2.63,3.74,7.60,-3201.10,2.52,nan
2.63,3.74,7.58,-2606.61,2.48,nan
2.63,3.73,7.46,-1705.46,2.53,nan
2.63,3.72,7.31,-1205.12,2.47,nan
2.63,3.71,6.98,-715.54,2.53,nan
2.63,3.69,6.67,-459.99,2.48,nan
2.63,3.67,6.09,-298.59,2.52,nan
2.63,3.66,5.64,-225.96,2.48,nan
2.63,3.64,4.87,-150.64,2.52,nan
2.63,3.62,4.29,-118.36,2.48,nan
2.63,3.60,3.67,-96.84,2.50,nan
2.63,3.58,2.69,-69.94,2.50,nan
2.63,3.56,1.61,-67.25,2.58,nan
2.63,3.54,0.86,-56.49,2.42,nan
2.63,3.53,0.14,-48.42,2.49,nan
2.63,3.50,-0.91,-53.80,2.50,nan
2.63,3.48,-1.89,-48.42,2.52,nan
2.63,3.47,-2.49,-45.73,2.48,nan
2.63,3.45,-3.29,-45.73,2.52,nan
2.63,3.43,-3.76,-48.42,2.48,nan
2.63,3.41,-4.39,-34.97,2.50,nan
2.63,3.39,-4.75,-37.66,2.50,nan
2.63,3.37,-5.20,-48.42,2.51,nan
2.63,3.35,-5.49,-34.97,2.48,nan
2.63,3.33,-5.83,-34.97,2.52,nan
2.63,3.31,-6.02,-48.42,2.48,nan
2.63,3.29,-6.28,-40.35,2.51,nan
2.63,3.27,-6.43,-34.97,2.47,nan
2.63,3.25,-6.62,-45.73,2.52,nan
2.63,3.23,-6.74,-43.04,2.48,nan
2.63,3.21,-6.88,-34.97,2.52,nan
2.63,3.20,-6.95,-37.66,2.47,nan
2.63,3.17,-7.07,-43.04,2.57,nan
2.63,3.16,-7.12,-43.04,2.43,nan
2.63,3.14,-7.19,-43.04,2.52,nan
2.63,3.12,-7.24,-43.04,2.49,nan
2.63,3.10,-7.31,-34.97,2.52,nan
2.63,3.08,-7.34,-37.66,2.51,nan
2.63,3.06,-7.36,-43.04,2.47,nan
2.63,3.04,-7.41,-45.73,2.50,nan
2.63,3.02,-7.43,-37.66,2.54,nan
2.63,3.01,-7.46,-37.66,2.45,nan
2.63,2.99,-7.48,-51.11,2.50,nan
2.63,2.97,-7.51,-34.97,2.50,nan
2.63,2.95,-7.51,-37.66,2.51,nan
2.63,2.93,-7.53,-48.42,2.50,nan
2.63,2.90,-7.55,-34.97,2.52,nan
2.63,2.88,-7.55,-45.73,2.50,nan
2.63,2.86,-7.58,-43.04,2.50,nan
2.63,2.84,-7.58,-34.97,2.48,nan
2.63,2.83,-7.60,-43.04,2.52,nan
1.68,2.81,-7.60,-48.42,2.47,nan
1.68,2.79,-7.60,-32.28,2.52,nan
1.68,2.77,-7.63,-37.66,2.47,nan
1.68,2.75,-7.63,-40.35,2.52,nan
1.68,2.73,-7.63,-48.42,2.48,nan
1.68,2.71,-7.65,-37.66,2.53,nan
1.68,2.69,-7.65,-37.66,2.47,nan
1.68,2.67,-7.65,-34.97,2.53,nan
1.68,2.65,-7.65,-32.28,2.48,nan
1.68,2.64,-7.65,-37.66,2.52,nan
1.68,2.62,-7.67,-45.73,2.48,nan
1.68,2.59,-7.67,-32.28,2.52,nan
1.68,2.57,-7.67,-43.04,2.53,nan
1.68,2.55,-7.67,-45.73,2.48,nan
1.68,2.53,-7.67,-34.97,2.49,nan
1.68,2.52,-7.70,-34.97,2.48,nan
1.68,2.50,-7.70,-43.04,2.51,nan
1.68,2.47,-7.70,-32.28,2.57,nan
1.68,2.46,-7.70,-34.97,2.41,nan
1.68,2.44,-7.70,-43.04,2.50,nan
1.68,2.42,-7.70,-43.04,2.49,nan
1.68,2.40,-7.70,-37.66,2.53,nan
1.68,2.38,-7.70,-37.66,2.47,nan
1.68,2.36,-7.70,-34.97,2.54,nan
1.68,2.35,-7.70,-34.97,2.46,nan
1.68,2.33,-7.70,-34.97,2.54,nan
1.68,2.30,-7.70,-37.66,2.56,nan
1.68,2.29,-7.72,-37.66,2.42,nan
1.68,2.26,-7.72,-43.04,2.51,nan
1.68,2.25,-7.72,-45.73,2.50,nan
1.68,2.23,-7.72,-37.66,2.48,nan
1.68,2.21,-7.72,-34.97,2.50,nan
1.68,2.18,-7.72,-43.04,2.50,nan
1.68,2.17,-7.72,-43.04,2.50,nan
1.68,2.15,-7.75,-32.28,2.50,nan
1.68,2.13,-7.75,-43.04,2.51,nan
1.68,2.11,-7.75,-34.97,2.49,nan
1.68,2.09,-7.75,-34.97,2.52,nan
1.68,2.07,-7.77,-37.66,2.47,nan
1.68,2.05,-7.77,-48.42,2.50,nan
1.68,2.03,-7.77,-34.97,2.50,nan
1.68,2.01,-7.77,-37.66,2.52,nan
1.68,1.99,-7.77,-45.73,2.48,nan
1.68,1.97,-7.77,-34.97,2.52,nan
1.68,1.95,-7.79,-45.73,2.50,nan
1.68,1.93,-7.79,-45.73,2.50,nan
1.68,1.91,-7.79,-40.35,2.48,nan
1.68,1.90,-7.79,-32.28,2.53,nan
1.68,1.88,-7.79,-43.04,2.47,nan
1.68,1.86,-7.82,-43.04,2.52,nan
1.68,1.83,-7.82,-40.35,2.54,nan
1.68,1.82,-7.82,-43.04,2.47,nan
2.72,1.80,-7.82,-32.28,2.48,nan
2.72,1.78,-7.82,2490.94,2.51,nan
2.72,1.78,-7.79,2805.67,2.53,nan
2.72,1.78,-7.75,2039.02,2.47,nan
2.72,1.79,-7.58,1285.82,2.47,nan
2.72,1.81,-7.24,753.20,2.52,nan
2.72,1.82,-6.95,524.55,2.48,nan
2.72,1.84,-6.38,317.42,2.53,nan
2.72,1.85,-5.92,231.34,2.48,nan
2.72,1.87,-5.42,147.95,2.51,nan
2.72,1.89,-4.56,102.22,2.47,nan
2.72,1.91,-3.93,80.70,2.52,nan
2.72,1.93,-2.93,61.87,2.48,nan
2.72,1.95,-2.23,40.35,2.55,nan
2.72,1.97,-1.10,37.66,2.45,nan
2.72,1.99,0.02,32.28,2.53,nan
2.72,2.00,0.77,26.90,2.47,nan
2.72,2.03,1.80,34.97,2.51,nan
2.72,2.05,2.42,26.90,2.50,nan
2.72,2.07,3.26,21.52,2.87,nan
2.72,2.08,3.74,18.83,2.13,nan
2.72,2.10,4.20,29.59,2.52,nan
2.72,2.12,4.80,24.21,2.48,nan
2.72,2.14,5.13,18.83,2.52,nan
2.72,2.16,5.56,29.59,2.53,nan
2.72,2.18,5.83,26.90,2.47,nan
2.72,2.20,6.16,18.83,2.49,nan
2.72,2.22,6.43,32.28,2.50,nan
2.72,2.24,6.59,32.28,2.48,nan
2.72,2.26,6.71,18.83,2.52,nan
2.72,2.28,6.91,21.52,2.48,nan
2.72,2.30,7.05,24.21,2.59,nan
2.72,2.32,7.12,21.52,2.42,nan
2.72,2.34,7.19,21.52,2.51,nan
2.72,2.36,7.29,29.59,2.48,nan
2.72,2.38,7.39,18.83,2.59,nan
2.72,2.39,7.41,21.52,2.42,nan
2.72,2.41,7.46,29.59,2.49,nan
2.72,2.43,7.51,24.21,2.50,nan
2.72,2.45,7.53,18.83,2.52,nan
2.72,2.47,7.55,26.90,2.48,nan
2.72,2.49,7.58,29.59,2.51,nan
2.72,2.51,7.60,18.83,2.48,nan
2.72,2.53,7.63,24.21,2.52,nan
2.72,2.55,7.65,29.59,2.49,nan
2.72,2.57,7.65,18.83,2.51,nan
2.72,2.59,7.65,32.28,2.53,nan
2.72,2.61,7.67,29.59,2.46,nan
2.72,2.63,7.67,21.52,2.49,nan
2.72,2.64,7.67,26.90,2.53,nan
2.72,2.66,7.67,29.59,2.46,nan
2.72,2.68,7.67,-266.31,2.53,nan
2.86,2.70,7.70,-815.07,2.47,nan
2.86,2.72,7.67,147.95,2.52,nan
2.86,2.73,7.65,347.01,2.48,nan
2.86,2.75,7.63,260.93,2.52,nan
2.86,2.77,7.58,185.61,2.49,nan
2.86,2.79,7.55,126.43,2.51,nan
2.86,2.80,7.51,78.01,2.48,nan
2.86,2.82,7.48,-277.07,2.50,nan
2.86,2.84,7.43,-930.74,2.51,nan
2.86,2.85,7.39,-1119.04,2.51,nan
2.86,2.86,7.31,-1148.63,2.48,nan
2.86,2.87,7.17,-882.32,2.53,nan
2.86,2.87,7.05,-675.19,2.46,nan
2.86,2.87,6.88,-443.85,2.52,nan
2.86,2.86,6.59,-209.82,2.48,nan
2.86,2.86,6.35,-18.83,2.54,nan
2.86,2.86,5.97,53.80,2.45,nan
2.86,2.86,5.68,126.43,2.56,nan
2.86,2.86,5.20,156.02,2.45,nan
2.86,2.85,4.84,112.98,2.50,nan
2.86,2.85,4.29,118.36,2.50,nan
2.86,2.85,3.74,67.25,2.53,nan
2.86,2.85,3.36,24.21,2.47,nan
2.86,2.86,2.97,13.45,2.53,nan
2.86,2.86,2.47,-34.97,2.47,nan
