setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
2.77,2.76,-5.30,29.59,2.50,nan
2.77,2.77,-5.16,-94.15,2.53,nan
2.77,2.77,-4.87,-174.85,2.47,nan
2.77,2.77,-4.60,-166.78,2.53,nan
2.77,2.77,-4.20,-142.57,2.47,nan
2.77,2.77,-3.88,-86.08,2.52,nan
2.77,2.77,-3.38,-45.73,2.48,nan
2.77,2.77,-3.05,-2.69,2.50,nan
2.77,2.77,-2.57,26.90,2.56,nan
2.77,2.77,-2.25,16.14,2.46,nan
2.77,2.77,-1.82,2.69,2.47,nan
2.77,2.77,-1.58,0.00,2.50,nan
2.77,2.77,-1.27,0.00,2.50,nan
2.77,2.77,-1.10,0.00,2.50,nan
2.77,2.77,-0.89,0.00,2.50,nan
2.77,2.77,-0.77,0.00,2.51,nan
2.77,2.77,-0.65,0.00,2.51,nan
2.77,2.77,-0.58,0.00,2.58,nan
2.77,2.77,-0.48,0.00,2.42,nan
2.77,2.77,-0.43,0.00,2.52,nan
2.77,2.77,-0.36,0.00,2.51,nan
2.77,2.77,-0.31,0.00,2.47,nan
2.77,2.77,-0.26,0.00,2.49,nan
2.77,2.77,-0.24,0.00,2.50,nan
2.77,2.77,-0.19,0.00,2.50,nan
2.77,2.77,-0.17,0.00,2.53,nan
2.77,2.77,-0.14,0.00,2.51,nan
2.77,2.77,-0.12,0.00,2.55,nan
2.77,2.77,-0.10,0.00,2.41,nan
2.77,2.77,-0.10,0.00,2.52,nan
2.77,2.77,-0.07,0.00,2.50,nan
2.77,2.77,-0.07,0.00,2.48,nan
2.77,2.77,-0.05,0.00,2.49,nan
2.77,2.77,-0.05,0.00,2.50,nan
2.77,2.77,-0.02,0.00,2.49,nan
2.77,2.77,-0.02,0.00,2.53,nan
2.77,2.77,-0.02,0.00,2.47,nan
2.77,2.77,-0.02,0.00,2.52,nan
2.77,2.77,0.00,0.00,2.47,nan
2.77,2.77,0.00,0.00,2.50,nan
2.77,2.77,0.00,0.00,2.50,nan
2.77,2.77,0.00,0.00,2.52,nan
2.77,2.77,0.00,0.00,2.52,nan
2.77,2.77,0.00,0.00,2.47,nan
2.77,2.77,0.00,0.00,2.49,nan
2.77,2.77,0.00,0.00,2.53,nan
2.77,2.77,0.00,0.00,2.47,nan
2.77,2.77,0.00,0.00,2.50,nan
2.77,2.77,0.00,0.00,2.50,nan
2.77,2.77,0.00,0.00,2.52,nan
2.77,2.77,0.00,0.00,2.48,nan
2.77,2.77,0.00,0.00,2.52,nan
2.77,2.77,0.00,0.00,2.48,nan
2.77,2.77,0.00,0.00,2.50,nan
2.77,2.77,0.00,0.00,2.54,nan
2.77,2.77,0.00,-13.45,2.46,nan
2.77,2.77,0.00,0.00,2.50,nan
2.77,2.77,0.00,0.00,2.53,nan
2.77,2.77,0.00,0.00,2.51,nan
2.77,2.77,0.00,0.00,2.48,nan
2.77,2.77,0.00,0.00,2.48,nan
3.10,2.77,0.00,0.00,2.52,nan
3.10,2.77,0.00,1514.47,2.48,nan
3.10,2.78,0.00,1388.04,2.50,nan
3.10,2.79,0.05,901.15,2.50,nan
3.10,2.81,0.12,572.97,2.50,nan
3.10,2.82,0.29,373.91,2.50,nan
3.10,2.84,0.43,252.86,2.53,nan
3.10,2.86,0.70,177.54,2.47,nan
3.10,2.88,0.91,118.36,2.52,nan
3.10,2.89,1.29,86.08,2.48,nan
3.10,2.91,1.58,75.32,2.54,nan
3.10,2.93,2.04,61.87,2.49,nan
3.10,2.95,2.37,40.35,2.49,nan
3.10,2.97,2.90,43.04,2.48,nan
3.10,2.99,3.26,45.73,2.50,nan
3.10,3.01,3.81,32.28,2.49,nan
3.10,3.03,4.15,32.28,2.51,nan
3.10,3.05,4.65,40.35,2.49,nan
3.10,3.07,4.96,-242.10,2.50,nan
3.10,3.08,5.35,-804.31,2.49,nan
3.10,3.10,5.59,-1100.21,2.55,nan
3.10,3.11,5.85,-1135.18,2.45,nan
3.10,3.11,6.00,-981.85,2.51,nan
3.10,3.11,6.07,-707.47,2.55,nan
3.10,3.11,6.07,-449.23,2.47,nan
3.10,3.11,5.97,-201.75,2.47,nan
3.10,3.11,5.85,-51.11,2.51,nan
3.10,3.10,5.56,83.39,2.49,nan
3.10,3.10,5.35,134.50,2.53,nan
3.10,3.10,4.92,147.95,2.47,nan
3.10,3.10,4.63,83.39,2.51,nan
3.10,3.10,4.12,59.18,2.50,nan
3.10,3.10,3.79,75.32,2.51,nan
3.10,3.10,3.24,61.87,2.47,nan
3.10,3.10,2.88,5.38,2.51,nan
3.10,3.10,2.40,-32.28,2.49,nan
3.10,3.10,2.09,-24.21,2.51,nan
3.10,3.10,1.70,-16.14,2.49,nan
3.10,3.10,1.46,-8.07,2.53,nan
3.10,3.10,1.20,-2.69,2.47,nan
3.10,3.10,1.03,-2.69,2.53,nan
3.10,3.10,0.84,-2.69,2.47,nan
3.10,3.10,0.74,0.00,2.51,nan
3.10,3.10,0.62,0.00,2.49,nan
3.10,3.10,0.55,0.00,2.60,nan
3.10,3.10,0.46,0.00,2.42,nan
3.10,3.10,0.41,0.00,2.52,nan
3.10,3.10,0.34,0.00,2.49,nan
3.10,3.10,0.31,0.00,2.50,nan
3.10,3.10,0.26,0.00,2.49,nan
3.10,3.10,0.22,0.00,2.50,nan
3.10,3.10,0.19,0.00,2.56,nan
3.10,3.10,0.17,0.00,2.45,nan
3.10,3.10,0.12,0.00,2.51,nan
3.10,3.10,0.12,0.00,2.53,nan
3.10,3.10,0.10,0.00,2.44,nan
3.10,3.10,0.07,0.00,2.55,nan
3.10,3.10,0.07,0.00,2.54,nan
3.10,3.10,0.05,0.00,2.41,nan
3.10,3.10,0.05,0.00,2.52,nan
3.10,3.10,0.05,0.00,2.47,nan
3.10,3.10,0.02,0.00,2.49,nan
3.10,3.10,0.02,0.00,2.57,nan
3.10,3.10,0.02,0.00,2.53,nan
3.10,3.10,0.02,0.00,2.44,nan
3.10,3.10,0.00,0.00,2.47,nan
3.10,3.10,0.00,0.00,2.51,nan
3.10,3.10,0.00,0.00,2.49,nan
3.10,3.10,0.00,0.00,2.52,nan
3.10,3.10,0.00,0.00,2.48,nan
3.10,3.10,0.00,0.00,2.58,nan
3.10,3.10,0.00,0.00,2.44,nan
3.10,3.10,0.00,0.00,2.49,nan
3.10,3.10,0.00,0.00,2.48,nan
3.10,3.10,0.00,0.00,2.55,nan
3.10,3.10,0.00,0.00,2.48,nan
3.10,3.10,0.00,0.00,2.51,nan
3.10,3.10,0.00,0.00,2.47,nan
3.10,3.10,0.00,0.00,2.52,nan
3.10,3.10,0.00,0.00,2.51,nan
3.10,3.10,0.00,0.00,2.49,nan
3.10,3.10,0.00,0.00,2.51,nan
3.10,3.10,0.00,0.00,2.47,nan
3.10,3.10,0.00,0.00,2.50,nan
3.61,3.10,0.00,0.00,2.59,nan
3.61,3.10,0.00,1538.68,2.40,nan
3.61,3.11,0.00,1385.35,2.52,nan
3.61,3.12,0.05,919.98,2.51,nan
3.61,3.14,0.12,591.80,2.53,nan
3.61,3.15,0.26,373.91,2.46,nan
3.61,3.17,0.41,236.72,2.48,nan
3.61,3.19,0.70,164.09,2.50,nan
3.61,3.21,0.91,121.05,2.50,nan
3.61,3.23,1.29,88.77,2.49,nan
3.61,3.25,1.56,59.18,2.50,nan
3.61,3.26,2.01,53.80,2.50,nan
3.61,3.28,2.35,53.80,2.51,nan
3.61,3.30,2.88,37.66,2.49,nan
3.61,3.32,3.24,32.28,2.50,nan
3.61,3.34,3.79,37.66,2.50,nan
3.61,3.36,4.15,29.59,2.52,nan
3.61,3.38,4.63,24.21,2.48,nan
3.61,3.40,4.94,29.59,2.60,nan
3.61,3.42,5.32,34.97,2.42,nan
3.61,3.44,5.56,24.21,2.59,nan
3.61,3.46,5.88,26.90,2.42,nan
3.61,3.48,6.07,32.28,2.48,nan
3.61,3.50,6.31,24.21,2.50,nan
3.61,3.51,6.45,24.21,2.53,nan
3.61,3.53,6.62,29.59,2.47,nan
3.61,3.55,6.74,26.90,2.52,nan
3.61,3.57,6.86,-185.61,2.48,nan
3.61,3.59,6.95,-734.37,2.52,nan
3.61,3.60,7.03,-1100.21,2.51,nan
3.61,3.61,7.07,-1191.67,2.47,nan
3.61,3.62,7.07,-1035.65,2.54,nan
3.61,3.62,7.03,-761.27,2.47,nan
3.61,3.62,6.88,-481.51,2.52,nan
3.61,3.62,6.74,-309.35,2.50,nan
3.61,3.62,6.43,-80.70,2.50,nan
3.61,3.61,6.19,26.90,2.50,nan
3.61,3.61,5.78,153.33,2.48,nan
3.61,3.61,5.44,166.78,2.50,nan
3.61,3.61,4.94,99.53,2.52,nan
3.61,3.61,4.58,75.32,2.50,nan
3.61,3.61,4.00,75.32,2.50,nan
3.61,3.61,3.62,48.42,2.50,nan
3.61,3.61,3.05,18.83,2.48,nan
3.61,3.61,2.69,-24.21,2.50,nan
3.61,3.61,2.21,-26.90,2.53,nan
3.61,3.61,1.92,-16.14,2.46,nan
3.61,3.61,1.56,-10.76,2.50,nan
3.61,3.61,1.34,-5.38,2.53,nan
3.61,3.61,1.10,-2.69,2.50,nan
3.61,3.61,0.96,-2.69,2.48,nan
3.61,3.61,0.79,-2.69,2.52,nan
3.61,3.61,0.70,-2.69,2.50,nan
3.61,3.61,0.58,-2.69,2.51,nan
3.61,3.61,0.50,0.00,2.47,nan
3.61,3.61,0.43,0.00,2.56,nan
3.61,3.61,0.38,0.00,2.46,nan
3.61,3.61,0.31,0.00,2.51,nan
3.61,3.61,0.29,0.00,2.49,nan
3.61,3.61,0.24,0.00,2.47,nan
3.61,3.61,0.22,0.00,2.53,nan
3.61,3.61,0.17,0.00,2.51,nan
3.61,3.61,0.14,0.00,2.46,nan
3.61,3.61,0.12,0.00,2.54,nan
3.61,3.61,0.10,0.00,2.49,nan
3.61,3.61,0.10,0.00,2.51,nan
3.61,3.61,0.07,0.00,2.50,nan
3.61,3.61,0.07,0.00,2.48,nan
3.61,3.61,0.05,0.00,2.52,nan
3.61,3.61,0.05,0.00,2.46,nan
3.61,3.61,0.02,0.00,2.52,nan
3.61,3.61,0.02,0.00,2.50,nan
3.61,3.61,0.02,0.00,2.58,nan
3.61,3.61,0.02,0.00,2.41,nan
3.61,3.61,0.02,0.00,2.52,nan
3.61,3.61,0.00,0.00,2.48,nan
3.61,3.61,0.00,0.00,2.51,nan
3.61,3.61,0.00,0.00,2.49,nan
3.61,3.61,0.00,0.00,2.50,nan
3.61,3.61,0.00,0.00,2.50,nan
3.61,3.61,0.00,0.00,2.54,nan
3.61,3.61,0.00,0.00,2.47,nan
3.61,3.61,0.00,0.00,2.52,nan
3.61,3.61,0.00,0.00,2.48,nan
3.35,3.61,0.00,0.00,2.53,nan
3.35,3.61,0.00,-1525.23,2.46,nan
3.35,3.60,0.00,-1420.32,2.50,nan
3.35,3.59,-0.05,-952.26,2.50,nan
3.35,3.57,-0.12,-613.32,2.50,nan
3.35,3.56,-0.26,-408.88,2.53,nan
3.35,3.54,-0.41,-263.62,2.50,nan
3.35,3.52,-0.67,-177.54,2.47,nan
3.35,3.51,-0.89,-134.50,2.52,nan
3.35,3.49,-1.27,-112.98,2.48,nan
3.35,3.47,-1.56,-80.70,2.49,nan
3.35,3.45,-2.01,-64.56,2.52,nan
3.35,3.43,-2.33,-67.25,2.50,nan
3.35,3.41,-2.85,-59.18,2.47,nan
3.35,3.39,-3.21,80.70,2.51,nan
3.35,3.37,-3.76,656.36,2.49,nan
3.35,3.36,-4.10,1043.72,2.52,nan
3.35,3.35,-4.58,1143.25,2.47,nan
3.35,3.34,-4.82,1049.10,2.51,nan
3.35,3.34,-5.11,812.38,2.49,nan
3.35,3.34,-5.20,521.86,2.56,nan
3.35,3.34,-5.28,338.94,2.45,nan
3.35,3.34,-5.23,99.53,2.52,nan
3.35,3.34,-5.08,-18.83,2.47,nan
3.35,3.35,-4.94,-83.39,2.50,nan
3.35,3.35,-4.63,-118.36,2.54,nan
3.35,3.35,-4.36,-150.64,2.46,nan
3.35,3.35,-3.96,-126.43,2.50,nan
3.35,3.35,-3.65,-91.46,2.51,nan
3.35,3.35,-3.14,-51.11,2.52,nan
3.35,3.35,-2.83,-10.76,2.48,nan
3.35,3.35,-2.35,26.90,2.49,nan
3.35,3.35,-2.06,24.21,2.52,nan
3.35,3.35,-1.68,10.76,2.47,nan
3.35,3.35,-1.44,0.00,2.50,nan
3.35,3.35,-1.18,0.00,2.50,nan
3.35,3.35,-1.01,10.76,2.50,nan
3.35,3.35,-0.82,0.00,2.50,nan
3.35,3.35,-0.72,0.00,2.50,nan
3.35,3.35,-0.60,0.00,2.50,nan
3.35,3.35,-0.53,0.00,2.54,nan
3.35,3.35,-0.43,0.00,2.47,nan
3.35,3.35,-0.38,0.00,2.49,nan
3.35,3.35,-0.34,0.00,2.50,nan
3.35,3.35,-0.29,0.00,2.51,nan
3.35,3.35,-0.24,0.00,2.49,nan
3.35,3.35,-0.22,0.00,2.50,nan
3.35,3.35,-0.17,0.00,2.50,nan
3.35,3.35,-0.17,0.00,2.52,nan
3.35,3.35,-0.12,0.00,2.47,nan
3.35,3.35,-0.12,0.00,2.51,nan
3.35,3.35,-0.10,0.00,2.49,nan
3.35,3.35,-0.07,0.00,2.51,nan
3.35,3.35,-0.07,0.00,2.50,nan
3.35,3.35,-0.05,0.00,2.52,nan
3.35,3.35,-0.05,0.00,2.48,nan
3.35,3.35,-0.05,0.00,2.52,nan
3.35,3.35,-0.02,0.00,2.47,nan
3.35,3.35,-0.02,0.00,2.50,nan
3.35,3.35,-0.02,0.00,2.50,nan
3.35,3.35,-0.02,0.00,2.52,nan
3.35,3.35,0.00,0.00,2.50,nan
3.35,3.35,0.00,0.00,2.50,nan
3.35,3.35,0.00,0.00,2.52,nan
3.35,3.35,0.00,0.00,2.48,nan
3.35,3.35,0.00,0.00,2.47,nan
3.35,3.35,0.00,0.00,2.50,nan
3.35,3.35,0.00,0.00,2.50,nan
3.35,3.35,0.00,0.00,2.53,nan
3.35,3.35,0.00,13.45,2.48,nan
3.35,3.35,0.00,0.00,2.52,nan
3.35,3.35,0.00,0.00,2.47,nan
3.35,3.35,0.00,-13.45,2.53,nan
3.35,3.35,0.00,0.00,2.50,nan
3.35,3.35,0.00,16.14,2.47,nan
3.35,3.35,0.00,0.00,2.50,nan
3.35,3.35,0.00,0.00,2.53,nan
3.35,3.35,0.00,0.00,2.48,nan
3.35,3.35,0.00,0.00,2.52,nan
3.35,3.35,0.00,-2.69,2.48,nan
3.35,3.35,0.00,0.00,2.50,nan
3.35,3.35,0.00,0.00,2.49,nan
3.35,3.35,0.00,-21.52,2.50,nan
3.35,3.35,0.00,0.00,2.50,nan
2.73,3.35,0.00,0.00,2.52,nan
2.73,3.35,0.00,-1517.16,2.48,nan
2.73,3.34,0.00,-1412.25,2.50,nan
2.73,3.33,-0.05,-930.74,2.49,nan
2.73,3.31,-0.12,-599.87,2.53,nan
2.73,3.30,-0.26,-398.12,2.47,nan
2.73,3.28,-0.43,-269.00,2.50,nan
2.73,3.26,-0.70,-180.23,2.50,nan
2.73,3.24,-0.91,-129.12,2.51,nan
2.73,3.22,-1.29,-104.91,2.51,nan
2.73,3.20,-1.58,-88.77,2.52,nan
2.73,3.18,-2.04,-64.56,2.49,nan
2.73,3.17,-2.35,-56.49,2.69,nan
2.73,3.15,-2.88,-61.87,2.29,nan
2.73,3.13,-3.24,-56.49,2.50,nan
2.73,3.11,-3.79,-40.35,2.49,nan
2.73,3.09,-4.15,-51.11,2.52,nan
2.73,3.07,-4.65,-51.11,2.50,nan
2.73,3.05,-4.94,-37.66,2.48,nan
2.73,3.03,-5.35,-45.73,2.54,nan
2.73,3.01,-5.59,-53.80,2.47,nan
2.73,2.99,-5.90,-37.66,2.54,nan
2.73,2.97,-6.09,-37.66,2.44,nan
2.73,2.96,-6.33,-51.11,2.48,nan
2.73,2.94,-6.47,-40.35,2.52,nan
2.73,2.92,-6.67,-40.35,2.48,nan
2.73,2.90,-6.76,-51.11,2.50,nan
2.73,2.88,-6.91,-43.04,2.52,nan
2.73,2.86,-6.98,-34.97,2.49,nan
2.73,2.84,-7.07,-40.35,2.48,nan
2.73,2.82,-7.15,-43.04,2.50,nan
2.73,2.80,-7.22,-34.97,2.51,nan
2.73,2.78,-7.27,-37.66,2.55,nan
2.73,2.76,-7.34,347.01,2.45,nan
2.73,2.75,-7.36,885.01,2.55,nan
2.73,2.73,-7.39,1178.22,2.45,nan
2.73,2.72,-7.39,1154.01,2.51,nan
2.73,2.72,-7.31,976.47,2.49,nan
2.73,2.72,-7.22,672.50,2.49,nan
2.73,2.72,-7.03,435.78,2.50,nan
2.73,2.72,-6.86,196.37,2.50,nan
2.73,2.73,-6.50,-13.45,2.50,nan
2.73,2.73,-6.24,-102.22,2.54,nan
2.73,2.73,-5.76,-126.43,2.50,nan
2.73,2.73,-5.42,-150.64,2.47,nan
2.73,2.73,-4.87,-129.12,2.50,nan
2.73,2.73,-4.48,-110.29,2.50,nan
2.73,2.73,-3.91,-61.87,2.50,nan
2.73,2.73,-3.50,-32.28,2.52,nan
2.73,2.73,-2.95,24.21,2.47,nan
2.73,2.73,-2.59,21.52,2.50,nan
2.73,2.73,-2.11,8.07,2.50,nan
2.73,2.73,-1.85,0.00,2.50,nan
2.73,2.73,-1.49,0.00,2.54,nan
2.73,2.73,-1.29,0.00,2.46,nan
2.73,2.73,-1.06,0.00,2.50,nan
2.73,2.73,-0.91,0.00,2.54,nan
2.73,2.73,-0.77,0.00,2.46,nan
2.73,2.73,-0.67,0.00,2.54,nan
2.73,2.73,-0.55,0.00,2.46,nan
2.73,2.73,-0.50,0.00,2.50,nan
2.73,2.73,-0.43,0.00,2.50,nan
2.73,2.73,-0.38,0.00,2.50,nan
2.73,2.73,-0.31,0.00,2.50,nan
2.73,2.73,-0.26,0.00,2.50,nan
2.73,2.73,-0.22,0.00,2.50,nan
2.73,2.73,-0.19,0.00,2.55,nan
2.73,2.73,-0.17,0.00,2.48,nan
2.73,2.73,-0.14,0.00,2.50,nan
2.73,2.73,-0.12,0.00,2.47,nan
2.73,2.73,-0.10,0.00,2.51,nan
2.73,2.73,-0.07,0.00,2.49,nan
2.73,2.73,-0.07,0.00,2.51,nan
2.73,2.73,-0.05,0.00,2.49,nan
2.73,2.73,-0.05,0.00,2.52,nan
2.73,2.73,-0.05,0.00,2.48,nan
2.73,2.73,-0.02,0.00,2.51,nan
2.73,2.73,-0.02,0.00,2.49,nan
2.73,2.73,-0.02,0.00,2.50,nan
2.73,2.73,-0.02,0.00,2.52,nan
2.73,2.73,-0.02,0.00,2.52,nan
2.73,2.73,0.00,0.00,2.49,nan
2.73,2.73,0.00,0.00,2.50,nan
2.73,2.73,0.00,0.00,2.50,nan
3.91,2.73,0.00,0.00,2.49,nan
3.91,2.73,0.00,1525.23,2.48,nan
3.91,2.74,0.00,1404.18,2.50,nan
3.91,2.75,0.05,919.98,2.50,nan
3.91,2.77,0.12,586.42,2.51,nan
3.91,2.78,0.26,384.67,2.51,nan
3.91,2.80,0.41,250.17,2.51,nan
3.91,2.82,0.70,161.40,2.54,nan
3.91,2.84,0.91,123.74,2.49,nan
3.91,2.86,1.29,94.15,2.47,nan
3.91,2.87,1.58,67.25,2.48,nan
3.91,2.89,2.04,48.42,2.52,nan
3.91,2.91,2.37,45.73,2.50,nan
3.91,2.93,2.90,45.73,2.50,nan
3.91,2.95,3.26,29.59,2.50,nan
3.91,2.97,3.81,32.28,2.48,nan
3.91,2.99,4.17,40.35,2.51,nan
3.91,3.01,4.68,26.90,2.50,nan
3.91,3.03,4.96,29.59,2.48,nan
3.91,3.05,5.37,34.97,2.52,nan
3.91,3.07,5.61,26.90,2.50,nan
3.91,3.09,5.92,21.52,2.49,nan
3.91,3.11,6.12,32.28,2.53,nan
3.91,3.12,6.35,26.90,2.48,nan
3.91,3.14,6.50,18.83,2.51,nan
3.91,3.16,6.67,26.90,2.48,nan
3.91,3.18,6.79,32.28,2.50,nan
3.91,3.20,6.91,18.83,2.49,nan
3.91,3.22,6.98,26.90,2.51,nan
3.91,3.24,7.07,32.28,2.49,nan
3.91,3.26,7.15,21.52,2.51,nan
3.91,3.28,7.22,26.90,2.49,nan
3.91,3.30,7.24,32.28,2.49,nan
3.91,3.32,7.29,29.59,2.49,nan
3.91,3.33,7.31,21.52,2.50,nan
3.91,3.35,7.36,29.59,2.55,nan
3.91,3.37,7.39,32.28,2.52,nan
3.91,3.39,7.41,18.83,2.43,nan
3.91,3.41,7.43,26.90,2.50,nan
3.91,3.43,7.43,34.97,2.51,nan
3.91,3.45,7.46,21.52,2.54,nan
3.91,3.47,7.46,26.90,2.48,nan
3.91,3.49,7.48,34.97,2.49,nan
3.91,3.51,7.48,26.90,2.53,nan
3.91,3.53,7.51,21.52,2.50,nan
3.91,3.55,7.51,32.28,2.50,nan
3.91,3.57,7.53,24.21,2.50,nan
3.91,3.59,7.53,18.83,2.49,nan
3.91,3.61,7.53,26.90,2.55,nan
3.91,3.63,7.53,29.59,2.46,nan
3.91,3.64,7.55,21.52,2.48,nan
3.91,3.66,7.55,26.90,2.50,nan
3.91,3.68,7.55,32.28,2.60,nan
3.91,3.70,7.55,24.21,2.42,nan
3.91,3.72,7.55,24.21,2.51,nan
3.91,3.74,7.55,32.28,2.51,nan
3.91,3.76,7.58,26.90,2.47,nan
3.91,3.78,7.58,21.52,2.52,nan
3.91,3.80,7.58,29.59,2.50,nan
3.91,3.82,7.58,26.90,2.54,nan
3.91,3.84,7.58,18.83,2.45,nan
3.91,3.86,7.58,26.90,2.49,nan
3.91,3.87,7.58,-344.32,2.59,nan
3.91,3.89,7.58,-839.28,2.45,nan
3.91,3.91,7.58,-1135.18,2.49,nan
3.91,3.91,7.53,-1162.08,2.49,nan
3.91,3.92,7.46,-973.78,2.47,nan
3.91,3.92,7.31,-688.64,2.50,nan
3.91,3.92,7.17,-468.06,2.50,nan
3.91,3.92,6.88,-201.75,2.52,nan
3.91,3.91,6.64,-56.49,2.50,nan
3.91,3.91,6.21,80.70,2.50,nan
3.91,3.91,5.90,137.19,2.50,nan
3.91,3.91,5.40,156.02,2.47,nan
3.91,3.91,5.04,110.29,2.50,nan
3.91,3.91,4.46,107.60,2.52,nan
3.91,3.91,4.05,75.32,2.50,nan
3.91,3.91,3.48,43.04,2.50,nan
3.91,3.91,3.09,8.07,2.54,nan
3.91,3.91,2.57,-45.73,2.51,nan
3.91,3.91,2.23,-34.97,2.47,nan
3.91,3.91,1.82,-18.83,2.45,nan
3.91,3.91,1.58,-10.76,2.50,nan
3.91,3.91,1.27,-18.83,2.50,nan
3.58,3.91,1.10,-29.59,2.53,nan
3.58,3.91,0.91,-1514.47,2.48,nan
3.58,3.90,0.79,-1396.11,2.52,nan
3.58,3.89,0.60,-917.29,2.48,nan
3.58,3.87,0.48,-586.42,2.51,nan
3.58,3.86,0.22,-390.05,2.50,nan
3.58,3.84,0.02,-266.31,2.50,nan
3.58,3.82,-0.29,-182.92,2.50,nan
3.58,3.80,-0.55,-129.12,2.52,nan
3.58,3.79,-0.98,-102.22,2.47,nan
3.58,3.77,-1.29,-88.77,2.53,nan
3.58,3.75,-1.80,-67.25,2.48,nan
3.58,3.73,-2.13,-61.87,2.54,nan
3.58,3.71,-2.71,-61.87,2.46,nan
3.58,3.69,-3.09,-56.49,2.50,nan
3.58,3.67,-3.67,-43.04,2.50,nan
3.58,3.65,-4.03,-48.42,2.52,nan
3.58,3.63,-4.56,-16.14,2.47,nan
3.58,3.61,-4.87,468.06,2.50,nan
3.58,3.60,-5.28,981.85,2.50,nan
3.58,3.59,-5.52,1186.29,2.54,nan
3.58,3.58,-5.78,1105.59,2.46,nan
3.58,3.57,-5.90,895.77,2.50,nan
3.58,3.57,-6.00,680.57,2.50,nan
3.58,3.57,-5.97,373.91,2.51,nan
3.58,3.58,-5.85,161.40,2.51,nan
3.58,3.58,-5.71,5.38,2.50,nan
3.58,3.58,-5.42,-91.46,2.48,nan
3.58,3.58,-5.18,-121.05,2.52,nan
3.58,3.58,-4.75,-150.64,2.48,nan
3.58,3.59,-4.46,-99.53,2.50,nan
3.58,3.59,-3.96,-99.53,2.50,nan
3.58,3.59,-3.60,-56.49,2.54,nan
3.58,3.58,-3.07,-18.83,2.47,nan
3.58,3.58,-2.71,18.83,2.52,nan
3.58,3.58,-2.25,13.45,2.47,nan
3.58,3.58,-1.97,2.69,2.52,nan
3.58,3.58,-1.58,0.00,2.51,nan
3.58,3.58,-1.37,0.00,2.48,nan
3.58,3.58,-1.10,0.00,2.53,nan
3.58,3.58,-0.96,0.00,2.48,nan
3.58,3.58,-0.79,0.00,2.48,nan
3.58,3.58,-0.70,0.00,2.53,nan
3.58,3.58,-0.58,0.00,2.47,nan
3.58,3.58,-0.50,0.00,2.51,nan
3.58,3.58,-0.43,0.00,2.52,nan
3.58,3.58,-0.38,0.00,2.48,nan
3.58,3.58,-0.31,0.00,2.53,nan
3.58,3.58,-0.29,0.00,2.53,nan
3.58,3.58,-0.24,0.00,2.47,nan
3.58,3.58,-0.22,0.00,2.50,nan
3.58,3.58,-0.17,0.00,2.50,nan
3.58,3.58,-0.14,0.00,2.47,nan
3.58,3.58,-0.12,0.00,2.54,nan
3.58,3.58,-0.10,0.00,2.46,nan
3.58,3.58,-0.10,0.00,2.50,nan
3.58,3.58,-0.07,0.00,2.52,nan
3.58,3.58,-0.07,0.00,2.48,nan
3.58,3.58,-0.05,0.00,2.52,nan
3.58,3.58,-0.05,0.00,2.50,nan
3.58,3.58,-0.02,0.00,2.50,nan
3.58,3.58,-0.02,0.00,2.54,nan
3.58,3.58,-0.02,-16.14,2.45,nan
3.58,3.58,-0.02,0.00,2.52,nan
3.58,3.58,-0.02,0.00,2.53,nan
3.58,3.58,0.00,0.00,2.47,nan
3.58,3.58,0.00,0.00,2.50,nan
3.58,3.58,0.00,0.00,2.49,nan
3.58,3.58,0.00,0.00,2.49,nan
3.58,3.58,0.00,0.00,2.50,nan
3.58,3.58,0.00,0.00,2.54,nan
3.58,3.58,0.00,0.00,2.45,nan
3.58,3.58,0.00,0.00,2.52,nan
3.58,3.58,0.00,0.00,2.51,nan
3.58,3.58,0.00,0.00,2.46,nan
3.58,3.58,0.00,0.00,2.52,nan
3.58,3.58,0.00,0.00,2.51,nan
3.58,3.58,0.00,0.00,2.48,nan
3.58,3.58,0.00,0.00,2.49,nan
3.58,3.58,0.00,0.00,2.56,nan
3.58,3.58,0.00,0.00,2.46,nan
3.58,3.58,0.00,0.00,2.53,nan
3.58,3.58,0.00,0.00,2.50,nan
3.58,3.58,0.00,0.00,2.47,nan
2.96,3.58,0.00,0.00,2.50,nan
2.96,3.58,0.00,-1503.71,2.50,nan
2.96,3.57,0.00,-1417.63,2.47,nan
2.96,3.56,-0.05,-938.81,2.50,nan
2.96,3.55,-0.12,-607.94,2.53,nan
2.96,3.53,-0.26,-403.50,2.51,nan
2.96,3.51,-0.43,-269.00,2.49,nan
2.96,3.50,-0.70,-180.23,2.48,nan
2.96,3.48,-0.91,-131.81,2.52,nan
2.96,3.46,-1.29,-107.60,2.48,nan
2.96,3.44,-1.56,-88.77,2.50,nan
2.96,3.42,-2.04,-64.56,2.53,nan
2.96,3.40,-2.35,-56.49,2.47,nan
2.96,3.38,-2.88,-64.56,2.53,nan
2.96,3.36,-3.24,-48.42,2.48,nan
2.96,3.34,-3.79,-45.73,2.47,nan
2.96,3.32,-4.15,-51.11,2.53,nan
2.96,3.31,-4.63,-48.42,2.48,nan
2.96,3.28,-4.94,-37.66,2.49,nan
2.96,3.27,-5.32,-45.73,2.50,nan
2.96,3.25,-5.56,-48.42,2.52,nan
2.96,3.23,-5.90,-37.66,2.51,nan
