setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
3.16,3.33,-3.24,-43.04,2.49,nan
3.16,3.31,-3.79,-53.80,2.54,nan
3.16,3.29,-4.12,-43.04,2.48,nan
3.16,3.27,-4.63,-40.35,2.50,nan
3.16,3.25,-4.94,-48.42,2.49,nan
3.16,3.24,-5.20,-48.42,2.50,nan
3.16,3.21,-5.56,-34.97,2.55,nan
3.16,3.20,-5.90,317.42,2.48,nan
3.16,3.18,-6.07,766.65,2.46,nan
3.16,3.16,-6.31,1183.60,2.53,nan
3.16,3.16,-6.40,1188.98,2.48,nan
3.16,3.15,-6.50,976.47,2.59,nan
3.16,3.15,-6.50,653.67,2.41,nan
3.16,3.15,-6.43,414.26,2.53,nan
3.16,3.15,-6.31,239.41,2.47,nan
3.16,3.16,-6.04,51.11,2.51,nan
3.16,3.16,-5.83,-75.32,2.50,nan
3.16,3.16,-5.44,-96.84,2.50,nan
3.16,3.16,-5.16,-156.02,2.51,nan
3.16,3.16,-4.65,-115.67,2.48,nan
3.16,3.16,-4.32,-123.74,2.50,nan
3.16,3.16,-3.76,-80.70,2.54,nan
3.16,3.16,-3.38,-43.04,2.47,nan
3.16,3.16,-2.83,-2.69,2.50,nan
3.16,3.16,-2.49,18.83,2.49,nan
3.16,3.16,-2.04,24.21,2.53,nan
3.16,3.16,-1.77,10.76,2.47,nan
3.16,3.16,-1.44,21.52,2.54,nan
3.16,3.16,-1.25,0.00,2.46,nan
3.16,3.16,-1.01,0.00,2.52,nan
3.16,3.16,-0.89,0.00,2.49,nan
3.16,3.16,-0.77,0.00,2.49,nan
3.16,3.16,-0.65,8.07,2.49,nan
3.16,3.16,-0.58,0.00,2.50,nan
3.16,3.16,-0.48,0.00,2.50,nan
3.16,3.16,-0.41,0.00,2.55,nan
3.16,3.16,-0.36,0.00,2.45,nan
3.16,3.16,-0.31,0.00,2.50,nan
3.16,3.16,-0.26,0.00,2.50,nan
3.16,3.16,-0.22,0.00,2.50,nan
3.16,3.16,-0.19,0.00,2.52,nan
3.16,3.16,-0.17,0.00,2.52,nan
3.16,3.16,-0.14,0.00,2.47,nan
3.16,3.16,-0.12,0.00,2.50,nan
3.16,3.16,-0.10,0.00,2.49,nan
3.16,3.16,-0.07,0.00,2.50,nan
3.16,3.16,-0.07,0.00,2.50,nan
3.16,3.16,-0.05,5.38,2.50,nan
3.16,3.16,-0.05,0.00,2.50,nan
3.16,3.16,-0.05,0.00,2.57,nan
3.16,3.16,-0.02,0.00,2.43,nan
3.16,3.16,-0.02,0.00,2.55,nan
3.16,3.16,-0.02,2.69,2.45,nan
3.16,3.16,-0.02,0.00,2.53,nan
3.16,3.16,0.00,0.00,2.47,nan
3.16,3.16,0.00,8.07,2.53,nan
3.16,3.16,0.00,0.00,2.48,nan
3.16,3.16,0.00,0.00,2.52,nan
3.16,3.16,0.00,0.00,2.47,nan
3.16,3.16,0.00,0.00,2.50,nan
3.16,3.16,0.00,0.00,2.50,nan
3.16,3.16,0.00,0.00,2.53,nan
3.16,3.16,0.00,0.00,2.48,nan
3.16,3.16,0.00,0.00,2.55,nan
3.16,3.16,0.00,0.00,2.46,nan
3.16,3.16,0.00,0.00,2.50,nan
3.16,3.16,0.00,0.00,2.47,nan
3.16,3.16,0.00,8.07,2.55,nan
2.85,3.16,0.00,0.00,2.46,nan
2.85,3.16,0.00,-1544.06,2.51,nan
2.85,3.15,0.00,-1406.87,2.49,nan
2.85,3.14,-0.05,-930.74,2.50,nan
2.85,3.12,-0.12,-599.87,2.50,nan
2.85,3.11,-0.26,-398.12,2.54,nan
2.85,3.09,-0.41,-279.76,2.46,nan
2.85,3.07,-0.70,-193.68,2.54,nan
2.85,3.05,-0.91,-129.12,2.48,nan
2.85,3.04,-1.29,-99.53,2.50,nan
2.85,3.02,-1.58,-86.08,2.50,nan
2.85,3.00,-2.04,-72.63,2.50,nan
2.85,2.98,-2.37,-56.49,2.49,nan
2.85,2.96,-2.90,-56.49,2.51,nan
2.85,2.94,-3.26,-56.49,2.52,nan
2.85,2.92,-3.81,-40.35,2.50,nan
2.85,2.90,-4.17,-26.90,2.48,nan
2.85,2.89,-4.51,347.01,2.49,nan
2.85,2.87,-4.96,992.61,2.51,nan
2.85,2.85,-5.37,1178.22,2.50,nan
2.85,2.85,-5.56,1143.25,2.49,nan
2.85,2.84,-5.78,895.77,2.52,nan
2.85,2.84,-5.85,691.33,2.47,nan
2.85,2.84,-5.88,371.22,2.54,nan
2.85,2.85,-5.80,156.02,2.47,nan
2.85,2.85,-5.68,0.00,2.50,nan
2.85,2.85,-5.42,-61.87,2.50,nan
2.85,2.85,-5.06,-123.74,2.57,nan
2.85,2.85,-4.80,-164.09,2.42,nan
2.85,2.85,-4.48,-139.88,2.50,nan
2.85,2.85,-4.00,-112.98,2.50,nan
2.85,2.85,-3.48,-56.49,2.55,nan
2.85,2.85,-3.12,-32.28,2.46,nan
2.85,2.85,-2.61,26.90,2.54,nan
2.85,2.85,-2.28,26.90,2.48,nan
2.85,2.85,-1.87,10.76,2.52,nan
2.85,2.85,-1.61,0.00,2.44,nan
2.85,2.85,-1.29,0.00,2.54,nan
2.85,2.85,-1.13,0.00,2.47,nan
2.85,2.85,-0.98,0.00,2.50,nan
2.85,2.85,-0.79,0.00,2.50,nan
2.85,2.85,-0.70,0.00,2.51,nan
2.85,2.85,-0.58,0.00,2.49,nan
2.85,2.85,-0.50,0.00,2.57,nan
2.85,2.85,-0.43,0.00,2.42,nan
2.85,2.85,-0.36,0.00,2.56,nan
2.85,2.85,-0.34,0.00,2.45,nan
2.85,2.85,-0.26,0.00,2.53,nan
2.85,2.85,-0.24,0.00,2.51,nan
2.85,2.85,-0.22,0.00,2.46,nan
2.85,2.85,-0.17,2.69,2.50,nan
2.85,2.85,-0.14,-2.69,2.57,nan
2.85,2.85,-0.12,-2.69,2.44,nan
2.85,2.85,-0.10,-2.69,2.55,nan
2.85,2.85,-0.10,-2.69,2.46,nan
2.85,2.85,-0.07,-2.69,2.52,nan
2.85,2.85,-0.07,-2.69,2.47,nan
2.85,2.85,-0.05,-2.69,2.49,nan
2.85,2.85,-0.05,-2.69,2.50,nan
2.85,2.85,-0.05,-2.69,2.50,nan
2.85,2.85,-0.02,-2.69,2.50,nan
2.85,2.85,-0.02,13.45,2.52,nan
2.85,2.85,-0.02,0.00,2.48,nan
2.85,2.85,-0.02,0.00,2.50,nan
2.85,2.85,0.00,0.00,2.50,nan
2.85,2.85,0.00,0.00,2.54,nan
2.85,2.85,0.00,5.38,2.45,nan
2.85,2.85,0.00,-2.69,2.55,nan
2.85,2.85,0.00,-2.69,2.47,nan
2.85,2.85,0.00,-2.69,2.48,nan
2.85,2.85,0.00,-2.69,2.50,nan
2.85,2.85,0.00,-2.69,2.53,nan
2.85,2.85,0.00,-2.69,2.47,nan
2.85,2.85,0.00,-2.69,2.56,nan
2.85,2.85,0.00,-2.69,2.45,nan
2.85,2.85,0.00,-2.69,2.54,nan
2.85,2.85,0.00,-2.69,2.44,nan
2.85,2.85,0.00,-2.69,2.50,nan
2.85,2.85,0.00,-2.69,2.50,nan
2.85,2.85,0.00,-2.69,2.50,nan
2.85,2.85,0.00,-2.69,2.50,nan
2.85,2.85,0.00,-2.69,2.51,nan
3.39,2.85,0.00,-2.69,2.53,nan
3.39,2.85,0.00,1363.83,2.50,nan
3.39,2.86,0.00,1476.81,2.46,nan
3.39,2.87,0.02,1006.06,2.50,nan
3.39,2.89,0.12,642.91,2.50,nan
3.39,2.91,0.29,371.22,2.52,nan
3.39,2.93,0.43,244.79,2.49,nan
3.39,2.94,0.60,177.54,2.49,nan
3.39,2.96,0.91,129.12,2.50,nan
3.39,2.98,1.29,83.39,2.55,nan
3.39,3.00,1.58,69.94,2.45,nan
3.39,3.02,2.04,59.18,2.51,nan
3.39,3.04,2.37,45.73,2.50,nan
3.39,3.06,2.90,29.59,2.49,nan
3.39,3.07,3.29,29.59,2.49,nan
3.39,3.09,3.65,34.97,2.54,nan
3.39,3.11,4.20,24.21,2.51,nan
3.39,3.13,4.53,21.52,2.45,nan
3.39,3.15,4.99,34.97,2.52,nan
3.39,3.17,5.40,24.21,2.54,nan
3.39,3.18,5.64,21.52,2.44,nan
3.39,3.21,5.95,32.28,2.54,nan
3.39,3.22,6.14,32.28,2.46,nan
3.39,3.24,6.28,24.21,2.54,nan
3.39,3.27,6.50,32.28,2.56,nan
3.39,3.29,6.67,29.59,2.45,nan
3.39,3.31,6.79,21.52,2.48,nan
3.39,3.32,6.91,26.90,2.50,nan
3.39,3.34,6.98,29.59,2.50,nan
3.39,3.36,7.05,-250.17,2.50,nan
3.39,3.38,7.12,-841.97,2.49,nan
3.39,3.39,7.19,-1162.08,2.53,nan
3.39,3.40,7.19,-1183.60,2.47,nan
3.39,3.40,7.15,-954.95,2.52,nan
3.39,3.41,7.07,-704.78,2.47,nan
3.39,3.40,6.95,-459.99,2.50,nan
3.39,3.40,6.71,-199.06,2.50,nan
3.39,3.40,6.50,-53.80,2.50,nan
3.39,3.40,6.12,61.87,2.52,nan
3.39,3.39,5.66,193.68,2.51,nan
3.39,3.39,5.32,147.95,2.49,nan
3.39,3.39,4.96,102.22,2.51,nan
3.39,3.39,4.41,107.60,2.46,nan
3.39,3.39,4.03,40.35,2.53,nan
3.39,3.39,3.45,13.45,2.46,nan
3.39,3.39,2.90,-13.45,2.53,nan
3.39,3.39,2.54,-24.21,2.48,nan
3.39,3.39,2.23,-16.14,2.50,nan
3.39,3.39,1.80,-10.76,2.49,nan
3.39,3.39,1.56,-5.38,2.53,nan
3.39,3.39,1.27,-2.69,2.51,nan
3.39,3.39,1.10,-2.69,2.49,nan
3.39,3.39,0.91,-2.69,2.47,nan
3.39,3.39,0.79,-2.69,2.50,nan
3.39,3.39,0.67,-2.69,2.49,nan
3.39,3.39,0.60,-2.69,2.50,nan
3.39,3.39,0.50,-2.69,2.50,nan
3.39,3.39,0.43,-2.69,2.53,nan
3.39,3.39,0.36,-2.69,2.47,nan
3.39,3.39,0.34,-2.69,2.52,nan
3.39,3.39,0.26,-2.69,2.49,nan
3.39,3.39,0.22,-2.69,2.54,nan
3.39,3.39,0.19,-2.69,2.44,nan
3.39,3.39,0.17,-2.69,2.50,nan
3.39,3.39,0.14,-2.69,2.50,nan
3.39,3.39,0.12,-2.69,2.52,nan
3.39,3.39,0.10,-2.69,2.48,nan
3.39,3.39,0.10,-2.69,2.51,nan
3.39,3.39,0.07,-2.69,2.50,nan
3.39,3.39,0.07,0.00,2.49,nan
3.39,3.39,0.05,0.00,2.51,nan
3.39,3.39,0.05,0.00,2.52,nan
3.39,3.39,0.02,0.00,2.48,nan
3.39,3.39,0.02,0.00,2.54,nan
3.39,3.39,0.02,0.00,2.45,nan
3.39,3.39,0.02,0.00,2.53,nan
3.39,3.39,0.02,0.00,2.47,nan
3.39,3.39,0.00,0.00,2.53,nan
3.39,3.39,0.00,0.00,2.47,nan
3.39,3.39,0.00,0.00,2.50,nan
3.39,3.39,0.00,0.00,2.50,nan
3.39,3.39,0.00,0.00,2.53,nan
3.25,3.39,0.00,0.00,2.46,nan
3.25,3.39,0.00,-1522.54,2.50,nan
3.25,3.38,0.00,-1409.56,2.51,nan
3.25,3.37,-0.02,-930.74,2.51,nan
3.25,3.36,-0.14,-599.87,2.50,nan
3.25,3.34,-0.24,-392.74,2.52,nan
3.25,3.32,-0.46,-271.69,2.48,nan
3.25,3.31,-0.62,-193.68,2.50,nan
3.25,3.29,-0.96,156.02,2.49,nan
3.25,3.27,-1.34,809.69,2.56,nan
3.25,3.26,-1.61,1051.79,2.44,nan
3.25,3.25,-1.89,1108.28,2.53,nan
3.25,3.24,-2.30,968.40,2.51,nan
3.25,3.24,-2.54,720.92,2.46,nan
3.25,3.24,-2.88,470.75,2.50,nan
3.25,3.24,-3.07,234.03,2.52,nan
3.25,3.25,-3.26,61.87,2.46,nan
3.25,3.25,-3.31,-45.73,2.51,nan
3.25,3.25,-3.31,-110.29,2.50,nan
3.25,3.25,-3.26,-164.09,2.53,nan
3.25,3.25,-3.07,-137.19,2.47,nan
3.25,3.25,-2.90,-104.91,2.53,nan
3.25,3.25,-2.61,-67.25,2.48,nan
3.25,3.25,-2.37,-21.52,2.53,nan
3.25,3.25,-2.01,18.83,2.47,nan
3.25,3.25,-1.77,10.76,2.52,nan
3.25,3.25,-1.44,8.07,2.52,nan
3.25,3.25,-1.25,-5.38,2.45,nan
3.25,3.25,-1.01,0.00,2.51,nan
3.25,3.25,-0.86,0.00,2.53,nan
3.25,3.25,-0.70,0.00,2.46,nan
3.25,3.25,-0.55,0.00,2.53,nan
3.25,3.25,-0.48,0.00,2.49,nan
3.25,3.25,-0.43,0.00,2.49,nan
3.25,3.25,-0.36,0.00,2.51,nan
3.25,3.25,-0.31,0.00,2.50,nan
3.25,3.25,-0.26,0.00,2.50,nan
3.25,3.25,-0.24,0.00,2.48,nan
3.25,3.25,-0.19,13.45,2.50,nan
3.25,3.25,-0.17,0.00,2.52,nan
3.25,3.25,-0.14,0.00,2.47,nan
3.25,3.25,-0.12,0.00,2.50,nan
3.25,3.25,-0.10,0.00,2.50,nan
3.25,3.25,-0.10,0.00,2.52,nan
3.25,3.25,-0.07,0.00,2.49,nan
3.25,3.25,-0.07,0.00,2.51,nan
3.25,3.25,-0.05,0.00,2.48,nan
3.25,3.25,-0.05,0.00,2.54,nan
3.25,3.25,-0.02,0.00,2.49,nan
3.25,3.25,-0.02,0.00,2.50,nan
3.25,3.25,-0.02,0.00,2.52,nan
3.25,3.25,-0.02,0.00,2.47,nan
3.25,3.25,-0.02,0.00,2.48,nan
3.25,3.25,0.00,2.69,2.51,nan
3.25,3.25,0.00,0.00,2.48,nan
3.25,3.25,0.00,0.00,2.62,nan
3.25,3.25,0.00,0.00,2.38,nan
3.25,3.25,0.00,0.00,2.53,nan
3.25,3.25,0.00,0.00,2.46,nan
3.25,3.25,0.00,0.00,2.53,nan
3.25,3.25,0.00,0.00,2.47,nan
3.25,3.25,0.00,0.00,2.56,nan
3.25,3.25,0.00,0.00,2.47,nan
3.25,3.25,0.00,0.00,2.50,nan
3.25,3.25,0.00,0.00,2.48,nan
3.25,3.25,0.00,0.00,2.52,nan
3.25,3.25,0.00,0.00,2.48,nan
3.25,3.25,0.00,0.00,2.52,nan
3.25,3.25,0.00,0.00,2.48,nan
3.25,3.25,0.00,0.00,2.50,nan
3.25,3.25,0.00,0.00,2.49,nan
3.25,3.25,0.00,0.00,2.53,nan
3.25,3.25,0.00,0.00,2.46,nan
3.25,3.25,0.00,0.00,2.53,nan
3.25,3.25,0.00,0.00,2.48,nan
3.25,3.25,0.00,0.00,2.51,nan
3.25,3.25,0.00,0.00,2.48,nan
3.25,3.25,0.00,0.00,2.59,nan
3.25,3.25,0.00,0.00,2.41,nan
3.25,3.25,0.00,0.00,2.51,nan
3.25,3.25,0.00,0.00,2.50,nan
3.25,3.25,0.00,0.00,2.52,nan
4.31,3.25,0.00,0.00,2.47,nan
4.31,3.25,0.00,1498.33,2.50,nan
4.31,3.26,0.00,1385.35,2.50,nan
4.31,3.27,0.02,922.67,2.52,nan
4.31,3.29,0.12,591.80,2.48,nan
4.31,3.30,0.22,381.98,2.53,nan
4.31,3.32,0.43,250.17,2.52,nan
4.31,3.34,0.62,174.85,2.47,nan
4.31,3.36,0.94,129.12,2.48,nan
4.31,3.38,1.18,86.08,2.51,nan
4.31,3.40,1.61,61.87,2.48,nan
4.31,3.42,1.92,59.18,2.53,nan
4.31,3.43,2.40,48.42,2.47,nan
4.31,3.45,2.76,32.28,2.53,nan
4.31,3.47,3.29,37.66,2.48,nan
4.31,3.50,3.84,29.59,2.51,nan
4.31,3.52,4.20,29.59,2.51,nan
4.31,3.53,4.68,34.97,2.50,nan
4.31,3.55,4.99,32.28,2.49,nan
4.31,3.57,5.25,26.90,2.51,nan
4.31,3.59,5.64,24.21,2.48,nan
4.31,3.61,5.85,29.59,2.52,nan
4.31,3.63,6.12,24.21,2.49,nan
4.31,3.65,6.28,21.52,2.51,nan
4.31,3.67,6.50,32.28,2.47,nan
4.31,3.69,6.62,29.59,2.53,nan
4.31,3.71,6.79,21.52,2.47,nan
4.31,3.72,6.88,26.90,2.53,nan
4.31,3.74,7.00,32.28,2.48,nan
4.31,3.76,7.07,21.52,2.52,nan
4.31,3.78,7.17,24.21,2.52,nan
4.31,3.80,7.22,32.28,2.46,nan
4.31,3.82,7.29,21.52,2.49,nan
4.31,3.84,7.31,24.21,2.53,nan
4.31,3.86,7.36,29.59,2.47,nan
4.31,3.88,7.39,24.21,2.52,nan
4.31,3.90,7.43,21.52,2.48,nan
4.31,3.92,7.46,29.59,2.52,nan
4.31,3.94,7.48,26.90,2.49,nan
4.31,3.96,7.48,18.83,2.50,nan
4.31,3.98,7.51,29.59,2.50,nan
4.31,4.00,7.53,16.14,2.49,nan
4.31,4.01,7.53,16.14,2.49,nan
4.31,4.03,7.53,26.90,2.50,nan
4.31,4.05,7.55,29.59,2.50,nan
4.31,4.07,7.55,18.83,2.52,nan
4.31,4.09,7.55,26.90,2.49,nan
4.31,4.11,7.55,32.28,2.51,nan
4.31,4.13,7.58,24.21,2.48,nan
4.31,4.15,7.58,21.52,2.50,nan
4.31,4.17,7.58,29.59,2.50,nan
4.31,4.19,7.58,24.21,2.52,nan
4.31,4.21,7.60,21.52,2.48,nan
4.31,4.23,7.60,29.59,2.50,nan
4.31,4.25,7.60,24.21,2.50,nan
4.31,4.26,7.60,-131.81,2.52,nan
4.31,4.29,7.60,-807.00,2.56,nan
4.31,4.30,7.60,-1105.59,2.41,nan
4.31,4.31,7.58,-1175.53,2.51,nan
4.31,4.31,7.53,-1081.38,2.52,nan
4.31,4.32,7.41,-785.48,2.48,nan
4.31,4.32,7.29,-505.72,2.52,nan
4.31,4.31,7.03,-303.97,2.49,nan
4.31,4.31,6.79,-118.36,2.51,nan
4.31,4.31,6.40,59.18,2.52,nan
4.31,4.31,6.09,121.05,2.46,nan
4.31,4.31,5.59,169.47,2.49,nan
4.31,4.31,5.23,112.98,2.53,nan
4.31,4.30,4.68,123.74,2.47,nan
4.31,4.30,4.27,86.08,2.50,nan
4.31,4.30,3.67,48.42,2.50,nan
4.31,4.31,3.29,-10.76,2.51,nan
4.31,4.31,2.73,-34.97,2.48,nan
4.31,4.31,2.40,-21.52,2.52,nan
4.31,4.31,1.94,-13.45,2.48,nan
4.31,4.31,1.70,-8.07,2.49,nan
4.31,4.31,1.37,-2.69,2.51,nan
4.31,4.31,1.20,-2.69,2.49,nan
4.31,4.31,0.98,-2.69,2.51,nan
4.31,4.31,0.86,-2.69,2.50,nan
4.31,4.31,0.70,-2.69,2.49,nan
4.31,4.31,0.62,-2.69,2.50,nan
3.35,4.31,0.53,-2.69,2.49,nan
3.35,4.30,0.48,-1519.85,2.50,nan
3.35,4.30,0.38,-1423.01,2.52,nan
3.35,4.28,0.31,-941.50,2.48,nan
3.35,4.27,0.14,-613.32,2.49,nan
3.35,4.25,0.00,-403.50,2.51,nan
3.35,4.24,-0.24,-271.69,2.49,nan
3.35,4.22,-0.43,-177.54,2.57,nan
3.35,4.20,-0.82,-134.50,2.43,nan
3.35,4.18,-1.08,-107.60,2.57,nan
3.35,4.16,-1.53,-72.63,2.55,nan
3.35,4.14,-1.85,-61.87,2.42,nan
3.35,4.12,-2.35,-59.18,2.47,nan
3.35,4.10,-2.71,-56.49,2.54,nan
3.35,4.09,-3.29,-40.35,2.46,nan
3.35,4.07,-3.65,-43.04,2.50,nan
3.35,4.05,-4.20,-53.80,2.50,nan
3.35,4.03,-4.53,-37.66,2.50,nan
3.35,4.01,-5.01,-40.35,2.56,nan
3.35,3.99,-5.28,-48.42,2.47,nan
3.35,3.97,-5.64,-40.35,2.46,nan
3.35,3.95,-5.85,-34.97,2.51,nan
3.35,3.93,-6.14,-45.73,2.52,nan
3.35,3.91,-6.31,-43.04,2.47,nan
3.35,3.89,-6.52,-34.97,2.50,nan
3.35,3.87,-6.64,-43.04,2.50,nan
3.35,3.85,-6.81,-43.04,2.50,nan
3.35,3.83,-6.88,-34.97,2.53,nan
3.35,3.82,-7.00,-40.35,2.47,nan
3.35,3.80,-7.07,-45.73,2.55,nan
3.35,3.77,-7.17,-34.97,2.46,nan
3.35,3.76,-7.22,-37.66,2.50,nan
3.35,3.74,-7.29,-48.42,2.50,nan
3.35,3.72,-7.31,-34.97,2.50,nan
3.35,3.70,-7.36,-40.35,2.50,nan
3.35,3.68,-7.41,-48.42,2.53,nan
3.35,3.66,-7.43,-37.66,2.47,nan
3.35,3.64,-7.46,-34.97,2.59,nan
3.35,3.62,-7.48,-43.04,2.41,nan
3.35,3.60,-7.51,-43.04,2.53,nan
3.35,3.58,-7.53,-43.04,2.56,nan
3.35,3.56,-7.53,-43.04,2.42,nan
3.35,3.54,-7.55,-40.35,2.50,nan
3.35,3.52,-7.55,-32.28,2.51,nan
3.35,3.51,-7.58,-40.35,2.49,nan
3.35,3.48,-7.58,-43.04,2.50,nan
3.35,3.47,-7.58,-32.28,2.49,nan
3.35,3.45,-7.60,-34.97,2.53,nan
3.35,3.43,-7.60,-45.73,2.50,nan
3.35,3.41,-7.60,-32.28,2.49,nan
3.35,3.39,-7.60,121.05,2.51,nan
3.35,3.37,-7.60,669.81,2.49,nan
3.35,3.35,-7.60,1062.55,2.48,nan
3.35,3.34,-7.55,1191.67,2.56,nan
3.35,3.34,-7.51,1094.83,2.45,nan
3.35,3.34,-7.41,796.24,2.50,nan
3.35,3.33,-7.22,554.14,2.50,nan
3.35,3.34,-7.05,309.35,2.56,nan
3.35,3.34,-6.71,94.15,2.46,nan
3.35,3.34,-6.45,-61.87,2.50,nan
3.35,3.34,-6.00,-126.43,2.51,nan
3.35,3.35,-5.49,-158.71,2.50,nan
3.35,3.35,-5.13,-131.81,2.52,nan
3.35,3.35,-4.75,-96.84,2.48,nan
3.35,3.35,-4.17,-78.01,2.48,nan
3.35,3.35,-3.76,-56.49,2.52,nan
3.35,3.35,-3.19,-5.38,2.48,nan
3.35,3.35,-2.83,21.52,2.55,nan
3.35,3.35,-2.33,10.76,2.45,nan
3.35,3.35,-2.01,-2.69,2.52,nan
3.35,3.35,-1.63,0.00,2.53,nan
3.35,3.35,-1.41,0.00,2.46,nan
3.35,3.35,-1.15,0.00,2.47,nan
3.35,3.35,-1.01,0.00,2.52,nan
3.35,3.35,-0.82,0.00,2.48,nan
3.35,3.35,-0.72,0.00,2.52,nan
3.35,3.35,-0.60,0.00,2.51,nan
3.35,3.35,-0.50,0.00,2.49,nan
3.35,3.35,-0.46,0.00,2.48,nan
3.35,3.35,-0.38,0.00,2.53,nan
3.35,3.35,-0.34,0.00,2.48,nan
3.35,3.35,-0.29,0.00,2.50,nan
3.70,3.35,-0.24,0.00,2.51,nan
3.70,3.35,-0.22,1482.19,2.47,nan
3.70,3.35,-0.17,1393.42,2.50,nan
3.70,3.37,-0.10,911.91,2.50,nan
3.70,3.38,0.00,586.42,2.50,nan
3.70,3.40,0.12,379.29,2.50,nan
3.70,3.42,0.34,263.62,2.49,nan
3.70,3.43,0.53,172.16,2.50,nan
3.70,3.45,0.89,112.98,2.50,nan
3.70,3.47,1.13,86.08,2.59,nan
3.70,3.49,1.56,72.63,2.44,nan
3.70,3.51,1.87,51.11,2.52,nan
3.70,3.53,2.37,40.35,2.44,nan
3.70,3.55,2.73,43.04,2.53,nan
3.70,3.57,3.29,34.97,2.46,nan
3.70,3.59,3.67,24.21,2.53,nan
3.70,3.61,4.20,29.59,2.47,nan
3.70,3.63,4.53,34.97,2.60,nan
3.70,3.64,4.99,18.83,2.38,nan
3.70,3.66,5.28,-199.06,2.54,nan
3.70,3.68,5.64,-780.10,2.47,nan
3.70,3.70,5.85,-1129.80,2.53,nan
3.70,3.71,6.09,-1172.84,2.47,nan
3.70,3.71,6.21,-1041.03,2.56,nan
3.70,3.71,6.28,-750.51,2.41,nan
3.70,3.71,6.26,-505.72,2.56,nan
3.70,3.71,6.14,-223.27,2.46,nan
3.70,3.71,6.00,-64.56,2.53,nan
3.70,3.70,5.71,78.01,2.48,nan
3.70,3.70,5.47,131.81,2.52,nan
3.70,3.70,5.04,164.09,2.48,nan
3.70,3.70,4.72,137.19,2.50,nan
3.70,3.70,4.22,107.60,2.50,nan
3.70,3.70,3.86,59.18,2.50,nan
3.70,3.70,3.31,48.42,2.50,nan
3.70,3.70,2.95,-24.21,2.52,nan
3.70,3.70,2.45,-32.28,2.52,nan
3.70,3.70,2.13,-18.83,2.50,nan
3.70,3.70,1.75,-10.76,2.46,nan
3.70,3.70,1.51,-5.38,2.54,nan
3.70,3.70,1.22,-2.69,2.46,nan
3.70,3.70,1.06,-2.69,2.53,nan
3.70,3.70,0.86,0.00,2.47,nan
3.70,3.70,0.77,0.00,2.52,nan
3.70,3.70,0.62,0.00,2.49,nan
3.70,3.70,0.53,0.00,2.59,nan
3.70,3.70,0.48,0.00,2.41,nan
3.70,3.70,0.43,0.00,2.49,nan
3.70,3.70,0.36,0.00,2.51,nan
3.70,3.70,0.31,0.00,2.52,nan
3.70,3.70,0.26,0.00,2.47,nan
3.70,3.70,0.22,0.00,2.51,nan
3.70,3.70,0.19,0.00,2.49,nan
3.70,3.70,0.17,0.00,2.54,nan
3.70,3.70,0.14,0.00,2.47,nan
3.70,3.70,0.12,0.00,2.55,nan
3.70,3.70,0.10,0.00,2.45,nan
3.70,3.70,0.07,0.00,2.53,nan
3.70,3.70,0.07,0.00,2.47,nan
3.70,3.70,0.05,0.00,2.52,nan
3.70,3.70,0.05,0.00,2.48,nan
3.70,3.70,0.05,0.00,2.50,nan
3.70,3.70,0.02,0.00,2.50,nan
3.70,3.70,0.02,0.00,2.51,nan
3.70,3.70,0.02,0.00,2.50,nan
3.70,3.70,0.02,0.00,2.50,nan
3.70,3.70,0.00,0.00,2.46,nan
3.70,3.70,0.00,0.00,2.53,nan
3.70,3.70,0.00,0.00,2.50,nan
3.70,3.70,0.00,0.00,2.53,nan
3.70,3.70,0.00,0.00,2.51,nan
3.70,3.70,0.00,0.00,2.46,nan
3.70,3.70,0.00,0.00,2.48,nan
3.70,3.70,0.00,0.00,2.52,nan
3.70,3.70,0.00,0.00,2.49,nan
3.70,3.70,0.00,0.00,2.49,nan
3.70,3.70,0.00,0.00,2.50,nan
3.70,3.70,0.00,0.00,2.51,nan
3.70,3.70,0.00,0.00,2.53,nan
3.70,3.70,0.00,0.00,2.48,nan
3.70,3.70,0.00,0.00,2.52,nan
3.70,3.70,0.00,0.00,2.48,nan
3.57,3.70,0.00,0.00,2.49,nan
3.57,3.70,0.00,-1522.54,2.51,nan
3.57,3.69,0.00,-1423.01,2.48,nan
3.57,3.68,-0.05,-944.19,2.51,nan
3.57,3.66,-0.14,-613.32,2.49,nan
3.57,3.65,-0.24,-406.19,2.52,nan
3.57,3.63,-0.46,-269.00,2.48,nan
3.57,3.61,-0.65,-43.04,2.52,nan
3.57,3.60,-0.96,524.55,2.48,nan
3.57,3.58,-1.20,984.54,2.52,nan
3.57,3.57,-1.61,1143.25,2.53,nan
3.57,3.56,-1.87,1032.96,2.46,nan
3.57,3.56,-2.23,807.00,2.49,nan
3.57,3.56,-2.47,591.80,2.49,nan
3.57,3.56,-2.76,325.49,2.50,nan
3.57,3.56,-2.90,86.08,2.58,nan
3.57,3.57,-3.05,-13.45,2.45,nan
3.57,3.57,-3.09,-118.36,2.49,nan
3.57,3.57,-3.05,-107.60,2.50,nan
3.57,3.57,-2.97,-150.64,2.50,nan
3.57,3.57,-2.78,-129.12,2.47,nan
3.57,3.57,-2.59,-86.08,2.52,nan
3.57,3.57,-2.28,-51.11,2.50,nan
