setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
4.89,5.43,6.93,-86.08,2.50,nan
4.89,5.43,6.52,-1369.21,2.54,nan
4.89,5.41,6.24,-1226.64,2.46,nan
4.89,5.40,5.68,-812.38,2.48,nan
4.89,5.39,5.25,-516.48,2.50,nan
4.89,5.37,4.53,-336.25,2.52,nan
4.89,5.36,3.98,-223.27,2.50,nan
4.89,5.34,3.09,-161.40,2.48,nan
4.89,5.32,2.49,-123.74,2.51,nan
4.89,5.30,1.53,-86.08,2.50,nan
4.89,5.28,0.91,-72.63,2.47,nan
4.89,5.26,0.00,-72.63,2.52,nan
4.89,5.24,-0.60,-59.18,2.51,nan
4.89,5.22,-1.49,-51.11,2.50,nan
4.89,5.20,-2.04,-53.80,2.47,nan
4.89,5.18,-2.83,-56.49,2.53,nan
4.89,5.17,-3.33,-45.73,2.52,nan
4.89,5.15,-3.98,-45.73,2.46,nan
4.89,5.13,-4.39,-53.80,2.48,nan
4.89,5.11,-4.92,-48.42,2.53,nan
4.89,5.09,-5.23,-40.35,2.52,nan
4.89,5.07,-5.64,-51.11,2.46,nan
4.89,5.05,-5.88,-51.11,2.53,nan
4.89,5.03,-6.19,-43.04,2.48,nan
4.89,5.01,-6.35,-45.73,2.48,nan
4.89,4.99,-6.59,-53.80,2.52,nan
4.89,4.97,-6.71,-40.35,2.47,nan
4.89,4.96,-6.88,-40.35,2.52,nan
4.89,4.94,-6.98,24.21,2.52,nan
4.89,4.92,-7.10,516.48,2.46,nan
4.89,4.90,-7.17,1051.79,2.49,nan
4.89,4.89,-7.24,1162.08,2.52,nan
4.89,4.89,-7.24,1129.80,2.51,nan
4.89,4.88,-7.19,841.97,2.49,nan
4.89,4.88,-7.12,535.31,2.50,nan
4.89,4.89,-6.91,314.73,2.49,nan
4.89,4.89,-6.71,91.46,2.59,nan
4.89,4.89,-6.35,-16.14,2.43,nan
4.89,4.89,-6.09,-64.56,2.50,nan
4.89,4.89,-5.61,-161.40,2.52,nan
4.89,4.89,-5.28,-118.36,2.45,nan
4.89,4.89,-4.72,-83.39,2.52,nan
4.89,4.89,-4.34,-83.39,2.50,nan
4.89,4.89,-3.74,-45.73,2.56,nan
4.89,4.89,-3.36,-2.69,2.42,nan
4.89,4.89,-2.81,21.52,2.51,nan
4.89,4.89,-2.47,24.21,2.51,nan
4.89,4.89,-2.01,13.45,2.46,nan
4.89,4.89,-1.75,2.69,2.52,nan
4.89,4.89,-1.41,0.00,2.50,nan
4.89,4.89,-1.22,2.69,2.47,nan
4.89,4.89,-1.01,0.00,2.53,nan
4.89,4.89,-0.89,0.00,2.53,nan
4.89,4.89,-0.72,0.00,2.47,nan
4.89,4.89,-0.65,0.00,2.50,nan
4.89,4.89,-0.55,0.00,2.50,nan
4.89,4.89,-0.48,0.00,2.50,nan
4.89,4.89,-0.41,5.38,2.48,nan
4.89,4.89,-0.36,0.00,2.50,nan
4.89,4.89,-0.31,0.00,2.52,nan
4.89,4.89,-0.26,0.00,2.50,nan
4.89,4.89,-0.22,0.00,2.50,nan
4.89,4.89,-0.19,0.00,2.49,nan
4.89,4.89,-0.17,0.00,2.49,nan
4.89,4.89,-0.14,0.00,2.51,nan
4.89,4.89,-0.12,0.00,2.49,nan
4.89,4.89,-0.10,0.00,2.50,nan
4.89,4.89,-0.07,0.00,2.51,nan
4.89,4.89,-0.07,0.00,2.49,nan
4.89,4.89,-0.05,0.00,2.50,nan
4.89,4.89,-0.05,0.00,2.53,nan
4.89,4.89,-0.05,0.00,2.49,nan
4.89,4.89,-0.02,0.00,2.51,nan
4.89,4.89,-0.02,0.00,2.48,nan
4.89,4.89,-0.02,0.00,2.47,nan
4.89,4.89,-0.02,0.00,2.53,nan
4.89,4.89,0.00,10.76,2.52,nan
4.89,4.89,0.00,0.00,2.49,nan
4.89,4.89,0.00,0.00,2.49,nan
4.89,4.89,0.00,0.00,2.49,nan
4.89,4.89,0.00,0.00,2.55,nan
4.89,4.89,0.00,0.00,2.46,nan
4.89,4.89,0.00,0.00,2.48,nan
4.89,4.89,0.00,0.00,2.52,nan
2.86,4.89,0.00,0.00,2.47,nan
2.86,4.89,0.00,-1573.65,2.50,nan
2.86,4.88,0.00,-1385.35,2.55,nan
2.86,4.87,-0.05,-909.22,2.46,nan
2.86,4.86,-0.12,-575.66,2.54,nan
2.86,4.84,-0.29,-376.60,2.48,nan
2.86,4.82,-0.43,-250.17,2.48,nan
2.86,4.80,-0.72,-177.54,2.49,nan
2.86,4.79,-0.96,-131.81,2.53,nan
2.86,4.77,-1.34,-94.15,2.51,nan
2.86,4.75,-1.63,-78.01,2.46,nan
2.86,4.73,-2.11,-75.32,2.53,nan
2.86,4.71,-2.45,-64.56,2.48,nan
2.86,4.69,-2.97,-53.80,2.52,nan
2.86,4.67,-3.33,-53.80,2.48,nan
2.86,4.65,-3.91,-59.18,2.52,nan
2.86,4.64,-4.27,-45.73,2.53,nan
2.86,4.62,-4.75,-45.73,2.47,nan
2.86,4.60,-5.06,-56.49,2.52,nan
2.86,4.58,-5.47,-48.42,2.48,nan
2.86,4.56,-5.71,-40.35,2.52,nan
2.86,4.54,-6.02,-48.42,2.48,nan
2.86,4.52,-6.19,-48.42,2.48,nan
2.86,4.50,-6.43,-40.35,2.53,nan
2.86,4.48,-6.57,-43.04,2.49,nan
2.86,4.46,-6.74,-53.80,2.49,nan
2.86,4.45,-6.83,-40.35,2.51,nan
2.86,4.43,-6.98,-40.35,2.50,nan
2.86,4.41,-7.05,-48.42,2.50,nan
2.86,4.39,-7.15,-48.42,2.48,nan
2.86,4.37,-7.19,-43.04,2.52,nan
2.86,4.35,-7.27,-45.73,2.52,nan
2.86,4.33,-7.31,-53.80,2.53,nan
2.86,4.31,-7.36,-40.35,2.47,nan
2.86,4.29,-7.41,-40.35,2.51,nan
2.86,4.27,-7.46,-53.80,2.47,nan
2.86,4.25,-7.48,-43.04,2.53,nan
2.86,4.23,-7.51,-40.35,2.46,nan
2.86,4.21,-7.51,-48.42,2.48,nan
2.86,4.19,-7.53,-48.42,2.52,nan
2.86,4.17,-7.55,-40.35,2.58,nan
2.86,4.16,-7.58,-43.04,2.41,nan
2.86,4.14,-7.58,-51.11,2.51,nan
2.86,4.12,-7.58,-43.04,2.53,nan
2.86,4.10,-7.60,-43.04,2.48,nan
2.86,4.08,-7.60,-51.11,2.49,nan
2.86,4.06,-7.60,-48.42,2.48,nan
2.86,4.04,-7.60,-40.35,2.52,nan
2.86,4.02,-7.60,-45.73,2.50,nan
2.86,4.00,-7.60,-51.11,2.48,nan
2.86,3.98,-7.60,-37.66,2.50,nan
2.86,3.96,-7.60,-43.04,2.54,nan
2.86,3.94,-7.60,-51.11,2.52,nan
2.86,3.93,-7.60,-48.42,2.46,nan
2.86,3.91,-7.60,-34.97,2.48,nan
2.86,3.89,-7.60,-51.11,2.59,nan
2.86,3.87,-7.58,-48.42,2.45,nan
2.86,3.85,-7.58,-40.35,2.45,nan
2.86,3.83,-7.58,-43.04,2.56,nan
2.86,3.81,-7.55,-51.11,2.47,nan
2.86,3.79,-7.55,-43.04,2.47,nan
2.86,3.77,-7.55,-43.04,2.52,nan
2.86,3.75,-7.55,-51.11,2.48,nan
2.86,3.73,-7.55,-48.42,2.51,nan
2.86,3.72,-7.53,-40.35,2.49,nan
2.86,3.70,-7.53,-45.73,2.52,nan
2.86,3.68,-7.53,-51.11,2.50,nan
2.86,3.66,-7.51,-37.66,2.53,nan
2.86,3.64,-7.51,-40.35,2.47,nan
2.86,3.62,-7.51,-51.11,2.50,nan
2.86,3.60,-7.51,-45.73,2.47,nan
2.86,3.58,-7.51,-37.66,2.52,nan
2.86,3.56,-7.51,-48.42,2.50,nan
2.86,3.54,-7.51,-48.42,2.50,nan
2.86,3.52,-7.51,-40.35,2.51,nan
2.86,3.51,-7.51,-40.35,2.49,nan
2.86,3.49,-7.51,-51.11,2.52,nan
2.86,3.47,-7.51,-40.35,2.46,nan
2.86,3.45,-7.51,-40.35,2.49,nan
2.86,3.43,-7.51,-48.42,2.53,nan
2.86,3.41,-7.51,-45.73,2.49,nan
2.86,3.39,-7.51,-40.35,2.52,nan
2.86,3.37,-7.51,-43.04,2.47,nan
2.86,3.35,-7.51,-48.42,2.52,nan
2.39,3.33,-7.51,-37.66,2.48,nan
2.39,3.31,-7.51,-43.04,2.53,nan
2.39,3.29,-7.51,-48.42,2.47,nan
2.39,3.27,-7.51,-45.73,2.51,nan
2.39,3.26,-7.51,-37.66,2.50,nan
2.39,3.24,-7.51,-51.11,2.50,nan
2.39,3.22,-7.51,-48.42,2.50,nan
2.39,3.20,-7.51,-37.66,2.50,nan
2.39,3.18,-7.51,-40.35,2.48,nan
2.39,3.16,-7.51,-51.11,2.53,nan
2.39,3.14,-7.51,-40.35,2.48,nan
2.39,3.12,-7.51,-43.04,2.50,nan
2.39,3.10,-7.51,-48.42,2.52,nan
2.39,3.08,-7.51,-48.42,2.49,nan
2.39,3.06,-7.51,-40.35,2.50,nan
2.39,3.05,-7.51,-43.04,2.50,nan
2.39,3.03,-7.51,-51.11,2.51,nan
2.39,3.01,-7.51,-37.66,2.50,nan
2.39,2.99,-7.51,-40.35,2.47,nan
2.39,2.97,-7.51,-48.42,2.52,nan
2.39,2.95,-7.51,-43.04,2.48,nan
2.39,2.93,-7.51,-43.04,2.51,nan
2.39,2.91,-7.51,-48.42,2.53,nan
2.39,2.89,-7.51,-48.42,2.47,nan
2.39,2.87,-7.51,-37.66,2.49,nan
2.39,2.85,-7.51,-45.73,2.49,nan
2.39,2.84,-7.51,-51.11,2.49,nan
2.39,2.82,-7.51,-37.66,2.58,nan
2.39,2.80,-7.51,-43.04,2.48,nan
2.39,2.78,-7.53,-51.11,2.48,nan
2.39,2.76,-7.53,-48.42,2.48,nan
2.39,2.74,-7.53,-37.66,2.51,nan
2.39,2.72,-7.53,-45.73,2.48,nan
2.39,2.70,-7.53,-48.42,2.52,nan
2.39,2.68,-7.53,-37.66,2.48,nan
2.39,2.66,-7.53,-40.35,2.53,nan
2.39,2.64,-7.53,-51.11,2.50,nan
2.39,2.63,-7.53,-43.04,2.47,nan
2.39,2.61,-7.55,-40.35,2.50,nan
2.39,2.59,-7.55,-48.42,2.53,nan
2.39,2.57,-7.55,-48.42,2.49,nan
2.39,2.55,-7.55,-40.35,2.49,nan
2.39,2.53,-7.55,-43.04,2.48,nan
2.39,2.51,-7.58,-51.11,2.50,nan
2.39,2.49,-7.58,-37.66,2.54,nan
2.39,2.47,-7.58,-40.35,2.46,nan
2.39,2.45,-7.58,-45.73,2.52,nan
2.39,2.43,-7.58,-16.14,2.48,nan
2.39,2.41,-7.58,457.30,2.52,nan
2.39,2.40,-7.58,965.71,2.50,nan
2.39,2.39,-7.58,1186.29,2.46,nan
2.39,2.38,-7.53,1102.90,2.54,nan
2.39,2.38,-7.46,858.11,2.47,nan
2.39,2.38,-7.29,589.11,2.52,nan
2.39,2.38,-7.12,422.33,2.47,nan
2.39,2.38,-6.81,185.61,2.52,nan
2.39,2.38,-6.57,2.69,2.54,nan
2.39,2.39,-6.14,-64.56,2.46,nan
2.39,2.39,-5.83,-166.78,2.48,nan
2.39,2.39,-5.30,-123.74,2.50,nan
2.39,2.39,-4.92,-99.53,2.53,nan
2.39,2.39,-4.34,-61.87,2.50,nan
2.39,2.39,-3.96,-26.90,2.50,nan
2.39,2.39,-3.36,0.00,2.54,nan
2.39,2.39,-3.00,13.45,2.44,nan
2.39,2.39,-2.47,2.69,2.51,nan
2.39,2.39,-2.16,5.38,2.50,nan
2.39,2.39,-1.75,2.69,2.50,nan
2.39,2.39,-1.53,0.00,2.50,nan
2.39,2.39,-1.25,0.00,2.49,nan
2.39,2.39,-1.08,0.00,2.49,nan
2.39,2.39,-0.89,0.00,2.50,nan
2.39,2.39,-0.79,0.00,2.49,nan
2.39,2.39,-0.65,0.00,2.50,nan
2.39,2.39,-0.58,0.00,2.50,nan
2.39,2.39,-0.50,0.00,2.49,nan
2.39,2.39,-0.43,0.00,2.53,nan
2.39,2.39,-0.38,0.00,2.48,nan
2.39,2.39,-0.31,0.00,2.51,nan
2.39,2.39,-0.26,0.00,2.54,nan
2.39,2.39,-0.24,0.00,2.45,nan
2.39,2.39,-0.19,0.00,2.53,nan
2.39,2.39,-0.17,0.00,2.47,nan
2.39,2.39,-0.14,0.00,2.50,nan
1.60,2.39,-0.12,0.00,2.54,nan
1.60,2.39,-0.10,-1560.20,2.49,nan
1.60,2.38,-0.10,-1409.56,2.48,nan
1.60,2.36,-0.14,-847.35,2.54,nan
1.60,2.35,-0.22,-594.49,2.49,nan
1.60,2.33,-0.31,-390.05,2.51,nan
1.60,2.32,-0.53,-250.17,2.46,nan
1.60,2.30,-0.72,-169.47,2.54,nan
1.60,2.28,-1.06,-123.74,2.47,nan
1.60,2.26,-1.29,-102.22,2.53,nan
1.60,2.24,-1.73,-78.01,2.50,nan
1.60,2.22,-2.21,-67.25,2.53,nan
1.60,2.20,-2.52,-64.56,2.44,nan
1.60,2.18,-2.88,-59.18,2.54,nan
1.60,2.16,-3.43,-48.42,2.46,nan
1.60,2.15,-3.81,-48.42,2.55,nan
1.60,2.13,-4.34,-56.49,2.45,nan
1.60,2.11,-4.68,-43.04,2.55,nan
1.60,2.09,-5.13,-43.04,2.47,nan
1.60,2.07,-5.40,-51.11,2.51,nan
1.60,2.05,-5.76,-45.73,2.48,nan
1.60,2.03,-5.95,-43.04,2.50,nan
1.60,2.01,-6.24,-45.73,2.50,nan
1.60,1.99,-6.40,-51.11,2.53,nan
1.60,1.98,-6.59,-40.35,2.48,nan
1.60,1.95,-6.79,-51.11,2.52,nan
1.60,1.93,-6.88,-48.42,2.49,nan
1.60,1.91,-7.00,-43.04,2.49,nan
1.60,1.89,-7.07,-48.42,2.50,nan
1.60,1.88,-7.19,-51.11,2.52,nan
1.60,1.86,-7.24,-48.42,2.47,nan
1.60,1.84,-7.31,-43.04,2.53,nan
1.60,1.82,-7.36,-51.11,2.51,nan
1.60,1.80,-7.41,-45.73,2.48,nan
1.60,1.79,-7.43,-43.04,2.49,nan
1.60,1.77,-7.48,-43.04,2.51,nan
1.60,1.74,-7.51,-48.42,2.50,nan
1.60,1.73,-7.53,-48.42,2.48,nan
1.60,1.71,-7.58,-45.73,2.50,nan
1.60,1.69,-7.58,-45.73,2.50,nan
1.60,1.67,-7.60,-51.11,2.50,nan
1.60,1.65,-7.63,29.59,2.52,nan
1.60,1.63,-7.63,513.79,2.47,nan
1.60,1.61,-7.65,1067.93,2.52,nan
1.60,1.60,-7.63,1194.36,2.54,nan
1.60,1.60,-7.58,1059.86,2.48,nan
1.60,1.60,-7.51,858.11,2.46,nan
1.60,1.60,-7.31,516.48,2.53,nan
1.60,1.60,-7.15,352.39,2.47,nan
1.60,1.60,-6.81,91.46,2.53,nan
1.60,1.60,-6.55,-16.14,2.47,nan
1.60,1.60,-6.09,-134.50,2.52,nan
1.60,1.60,-5.78,-161.40,2.51,nan
1.60,1.61,-5.23,-110.29,2.50,nan
1.60,1.60,-4.84,-94.15,2.47,nan
1.60,1.60,-4.46,-67.25,2.50,nan
1.60,1.61,-3.86,-10.76,2.50,nan
1.60,1.60,-3.26,2.69,2.53,nan
1.60,1.60,-2.90,2.69,2.47,nan
1.60,1.60,-2.37,13.45,2.52,nan
1.60,1.60,-2.09,5.38,2.51,nan
1.60,1.60,-1.68,-2.69,2.49,nan
1.60,1.60,-1.46,0.00,2.47,nan
1.60,1.60,-1.20,0.00,2.53,nan
1.60,1.60,-1.03,0.00,2.48,nan
1.60,1.60,-0.86,0.00,2.53,nan
1.60,1.60,-0.77,0.00,2.48,nan
1.60,1.60,-0.62,0.00,2.56,nan
1.60,1.60,-0.55,0.00,2.44,nan
1.60,1.60,-0.48,0.00,2.51,nan
1.60,1.60,-0.41,0.00,2.50,nan
1.60,1.61,-0.36,0.00,2.50,nan
1.60,1.60,-0.31,0.00,2.50,nan
1.60,1.60,-0.26,0.00,2.50,nan
1.60,1.60,-0.22,0.00,2.49,nan
1.60,1.60,-0.19,0.00,2.50,nan
1.60,1.60,-0.17,0.00,2.56,nan
1.60,1.60,-0.14,0.00,2.45,nan
1.60,1.60,-0.12,0.00,2.47,nan
1.60,1.60,-0.10,0.00,2.50,nan
1.60,1.60,-0.07,0.00,2.54,nan
1.60,1.60,-0.07,0.00,2.49,nan
1.60,1.60,-0.05,0.00,2.50,nan
1.60,1.60,-0.05,0.00,2.52,nan
6.07,1.60,-0.05,0.00,2.71,nan
6.07,1.61,-0.02,1318.10,2.26,nan
6.07,1.61,-0.02,1492.95,2.48,nan
6.07,1.62,0.00,984.54,2.52,nan
6.07,1.64,0.10,618.70,2.49,nan
6.07,1.66,0.26,376.60,2.50,nan
6.07,1.67,0.41,266.31,2.51,nan
6.07,1.69,0.60,190.99,2.51,nan
6.07,1.71,0.94,137.19,2.46,nan
6.07,1.73,1.18,91.46,2.51,nan
6.07,1.75,1.61,83.39,2.50,nan
6.07,1.77,2.06,64.56,2.52,nan
6.07,1.79,2.42,51.11,2.54,nan
6.07,1.80,2.76,51.11,2.45,nan
6.07,1.82,3.31,51.11,2.49,nan
6.07,1.84,3.88,43.04,2.55,nan
6.07,1.86,4.24,40.35,2.46,nan
6.07,1.88,4.75,48.42,2.54,nan
6.07,1.90,5.06,48.42,2.44,nan
6.07,1.92,5.47,34.97,2.56,nan
6.07,1.93,5.71,37.66,2.44,nan
6.07,1.95,5.92,45.73,2.52,nan
6.07,1.97,6.21,48.42,2.51,nan
6.07,2.00,6.45,37.66,2.53,nan
6.07,2.01,6.59,43.04,2.44,nan
6.07,2.03,6.71,45.73,2.52,nan
6.07,2.05,6.86,40.35,2.48,nan
6.07,2.07,7.00,45.73,2.55,nan
6.07,2.09,7.07,45.73,2.44,nan
6.07,2.11,7.17,32.28,2.56,nan
6.07,2.12,7.22,34.97,2.43,nan
6.07,2.14,7.27,43.04,2.52,nan
6.07,2.16,7.34,48.42,2.49,nan
6.07,2.18,7.39,37.66,2.51,nan
6.07,2.20,7.43,40.35,2.48,nan
6.07,2.22,7.46,45.73,2.52,nan
6.07,2.24,7.48,37.66,2.49,nan
6.07,2.26,7.51,34.97,2.50,nan
6.07,2.28,7.53,45.73,2.52,nan
6.07,2.30,7.55,34.97,2.52,nan
6.07,2.32,7.55,32.28,2.44,nan
6.07,2.34,7.58,40.35,2.52,nan
6.07,2.36,7.58,45.73,2.48,nan
6.07,2.37,7.60,40.35,2.52,nan
6.07,2.39,7.60,34.97,2.50,nan
6.07,2.41,7.60,43.04,2.50,nan
6.07,2.43,7.63,32.28,2.50,nan
6.07,2.45,7.63,40.35,2.54,nan
6.07,2.47,7.63,40.35,2.42,nan
6.07,2.49,7.63,48.42,2.52,nan
6.07,2.51,7.63,37.66,2.50,nan
6.07,2.52,7.63,37.66,2.51,nan
6.07,2.54,7.63,48.42,2.48,nan
6.07,2.56,7.63,37.66,2.50,nan
6.07,2.59,7.63,40.35,2.51,nan
6.07,2.61,7.63,45.73,2.54,nan
6.07,2.62,7.63,45.73,2.45,nan
6.07,2.64,7.63,32.28,2.50,nan
6.07,2.66,7.63,40.35,2.49,nan
6.07,2.68,7.63,45.73,2.51,nan
6.07,2.70,7.63,40.35,2.49,nan
6.07,2.72,7.63,34.97,2.53,nan
6.07,2.74,7.63,43.04,2.47,nan
6.07,2.76,7.63,43.04,2.52,nan
6.07,2.77,7.60,32.28,2.48,nan
6.07,2.80,7.60,45.73,2.52,nan
6.07,2.81,7.60,45.73,2.48,nan
6.07,2.83,7.60,37.66,2.52,nan
6.07,2.85,7.60,37.66,2.47,nan
6.07,2.87,7.58,45.73,2.51,nan
6.07,2.89,7.58,40.35,2.50,nan
6.07,2.91,7.58,40.35,2.55,nan
6.07,2.93,7.58,43.04,2.43,nan
6.07,2.95,7.55,34.97,2.52,nan
6.07,2.97,7.55,37.66,2.49,nan
6.07,2.99,7.55,48.42,2.54,nan
6.07,3.01,7.55,40.35,2.51,nan
6.07,3.02,7.55,37.66,2.47,nan
6.07,3.04,7.55,34.97,2.49,nan
6.07,3.06,7.53,43.04,2.50,nan
6.07,3.08,7.53,32.28,2.54,nan
6.07,3.10,7.53,32.28,2.44,nan
6.07,3.12,7.53,40.35,2.51,nan
6.07,3.14,7.53,48.42,2.52,nan
1.05,3.16,7.53,34.97,2.54,nan
1.05,3.17,7.53,-2566.26,2.45,nan
1.05,3.17,7.41,-1651.66,5.66,nan
1.05,3.17,7.34,-1369.21,0.94,nan
1.05,3.16,7.27,-1143.25,1.09,nan
1.05,3.15,6.93,-723.61,2.43,nan
1.05,3.13,6.64,-468.06,2.51,nan
1.05,3.12,6.28,-333.56,2.38,nan
1.05,3.10,5.64,-223.27,2.48,nan
1.05,3.08,4.87,-137.19,2.61,nan
1.05,3.06,4.32,-110.29,2.47,nan
1.05,3.05,3.72,-94.15,2.42,nan
1.05,3.03,2.73,-78.01,2.52,nan
1.05,3.01,2.04,-59.18,2.50,nan
1.05,2.99,0.96,-59.18,2.47,nan
1.05,2.97,0.22,-61.87,2.54,nan
1.05,2.95,-0.82,-51.11,2.47,nan
1.05,2.93,-1.49,-45.73,2.52,nan
1.05,2.91,-2.40,-53.80,2.46,nan
1.05,2.89,-2.95,-48.42,2.53,nan
1.05,2.87,-3.67,-40.35,2.46,nan
1.05,2.86,-4.10,-40.35,2.56,nan
1.05,2.84,-4.65,-51.11,2.45,nan
1.05,2.82,-4.96,-40.35,2.54,nan
1.05,2.80,-5.37,-43.04,2.45,nan
1.05,2.78,-5.64,-51.11,2.54,nan
1.05,2.76,-5.95,-48.42,2.45,nan
1.05,2.74,-6.12,-40.35,2.55,nan
1.05,2.72,-6.35,-45.73,2.50,nan
1.05,2.70,-6.47,-51.11,2.46,nan
1.05,2.68,-6.67,-40.35,2.50,nan
1.05,2.66,-6.76,-40.35,2.53,nan
1.05,2.64,-6.88,-51.11,2.46,nan
1.05,2.63,-6.98,-43.04,2.54,nan
1.05,2.61,-7.07,-40.35,2.48,nan
1.05,2.59,-7.12,-51.11,2.51,nan
1.05,2.57,-7.19,-45.73,2.47,nan
1.05,2.55,-7.24,-40.35,2.53,nan
1.05,2.53,-7.31,-43.04,2.50,nan
1.05,2.51,-7.34,-51.11,2.50,nan
1.05,2.49,-7.39,-40.35,2.49,nan
1.05,2.47,-7.41,-40.35,2.51,nan
1.05,2.45,-7.43,-51.11,2.48,nan
1.05,2.43,-7.46,-45.73,2.49,nan
1.05,2.41,-7.48,-40.35,2.50,nan
1.05,2.40,-7.51,-48.42,2.52,nan
1.05,2.38,-7.53,-48.42,2.47,nan
1.05,2.36,-7.53,-37.66,2.53,nan
1.05,2.34,-7.55,-40.35,2.48,nan
1.05,2.32,-7.55,-53.80,2.51,nan
1.05,2.30,-7.58,-43.04,2.53,nan
1.05,2.28,-7.58,-37.66,2.46,nan
1.05,2.26,-7.58,-45.73,2.52,nan
1.05,2.24,-7.60,-48.42,2.48,nan
1.05,2.22,-7.60,-37.66,2.50,nan
1.05,2.21,-7.60,-45.73,2.49,nan
1.05,2.19,-7.60,-51.11,2.50,nan
1.05,2.17,-7.63,-37.66,2.53,nan
1.05,2.15,-7.63,-43.04,2.47,nan
1.05,2.13,-7.63,-48.42,2.52,nan
1.05,2.11,-7.63,-45.73,2.47,nan
1.05,2.09,-7.63,-37.66,2.52,nan
1.05,2.07,-7.65,-48.42,2.49,nan
1.05,2.05,-7.65,-37.66,2.58,nan
1.05,2.03,-7.65,-40.35,2.41,nan
1.05,2.01,-7.65,-43.04,2.49,nan
1.05,2.00,-7.65,-51.11,2.50,nan
1.05,1.98,-7.65,-40.35,2.53,nan
1.05,1.96,-7.65,-40.35,2.50,nan
1.05,1.94,-7.65,-51.11,2.50,nan
1.05,1.91,-7.65,-43.04,2.54,nan
1.05,1.90,-7.67,-40.35,2.44,nan
1.05,1.88,-7.67,-53.80,2.51,nan
1.05,1.86,-7.67,-51.11,2.50,nan
1.05,1.84,-7.67,-37.66,2.49,nan
1.05,1.82,-7.67,-43.04,2.50,nan
1.05,1.81,-7.67,-51.11,2.52,nan
1.05,1.79,-7.67,-45.73,2.48,nan
1.05,1.77,-7.70,-40.35,2.50,nan
1.05,1.75,-7.70,-48.42,2.53,nan
1.05,1.73,-7.70,-48.42,2.49,nan
1.05,1.71,-7.70,-40.35,2.51,nan
1.05,1.69,-7.70,-43.04,2.47,nan
1.05,1.67,-7.70,-51.11,2.53,nan
0.00,1.65,-7.70,-43.04,2.47,nan
0.00,1.63,-7.70,-43.04,2.53,nan
0.00,1.61,-7.70,-51.11,2.47,nan
0.00,1.60,-7.72,-51.11,2.51,nan
0.00,1.58,-7.72,-40.35,2.51,nan
0.00,1.56,-7.72,-45.73,2.51,nan
0.00,1.54,-7.72,-51.11,2.47,nan
0.00,1.52,-7.72,-37.66,2.52,nan
0.00,1.50,-7.72,-43.04,2.49,nan
0.00,1.48,-7.72,-51.11,2.51,nan
0.00,1.46,-7.72,-43.04,2.47,nan
0.00,1.44,-7.72,-40.35,2.50,nan
0.00,1.42,-7.72,-45.73,2.51,nan
0.00,1.40,-7.72,-48.42,2.52,nan
0.00,1.39,-7.70,-37.66,2.47,nan
0.00,1.37,-7.70,-40.35,2.50,nan
0.00,1.35,-7.70,-53.80,2.50,nan
0.00,1.33,-7.70,-37.66,2.53,nan
0.00,1.31,-7.70,-40.35,2.48,nan
0.00,1.29,-7.70,-48.42,2.51,nan
0.00,1.27,-7.70,-45.73,2.49,nan
0.00,1.25,-7.70,-37.66,2.53,nan
0.00,1.23,-7.70,-48.42,2.47,nan
0.00,1.21,-7.70,-51.11,2.52,nan
0.00,1.19,-7.70,-40.35,2.49,nan
0.00,1.17,-7.70,-40.35,2.51,nan
0.00,1.15,-7.70,-53.80,2.47,nan
0.00,1.13,-7.70,-43.04,2.54,nan
0.00,1.12,-7.70,-40.35,2.46,nan
0.00,1.10,-7.70,-48.42,2.50,nan
0.00,1.08,-7.70,-45.73,2.53,nan
0.00,1.06,-7.70,-37.66,2.51,nan
0.00,1.04,-7.70,-43.04,2.45,nan
0.00,1.02,-7.70,-51.11,2.56,nan
0.00,1.00,-7.70,-37.66,2.45,nan
0.00,0.98,-7.70,-40.35,2.55,nan
0.00,0.96,-7.70,-48.42,2.44,nan
0.00,0.94,-7.70,-45.73,2.52,nan
0.00,0.92,-7.70,-40.35,2.48,nan
0.00,0.90,-7.70,-48.42,2.55,nan
0.00,0.88,-7.70,-48.42,2.45,nan
0.00,0.87,-7.70,-37.66,2.53,nan
0.00,0.85,-7.70,-40.35,2.47,nan
0.00,0.83,-7.67,-53.80,2.53,nan
0.00,0.81,-7.67,-40.35,2.47,nan
0.00,0.79,-7.67,-43.04,2.51,nan
0.00,0.77,-7.67,-51.11,2.51,nan
0.00,0.75,-7.67,-45.73,2.50,nan
0.00,0.73,-7.67,-40.35,2.47,nan
0.00,0.71,-7.67,-45.73,2.51,nan
0.00,0.69,-7.67,-51.11,2.51,nan
0.00,0.67,-7.67,-40.35,2.53,nan
0.00,0.66,-7.67,-40.35,2.48,nan
0.00,0.63,-7.67,-51.11,2.52,nan
0.00,0.62,-7.67,-43.04,2.46,nan
0.00,0.60,-7.65,-40.35,2.53,nan
0.00,0.58,-7.65,-51.11,2.48,nan
0.00,0.56,-7.65,-45.73,2.52,nan
0.00,0.54,-7.65,-37.66,2.52,nan
0.00,0.52,-7.65,-43.04,2.47,nan
0.00,0.50,-7.63,-51.11,2.49,nan
0.00,0.48,-7.63,-40.35,2.51,nan
0.00,0.46,-7.63,-40.35,2.48,nan
0.00,0.44,-7.63,-51.11,2.53,nan
0.00,0.42,-7.63,-43.04,2.47,nan
0.00,0.41,-7.63,-40.35,2.53,nan
