time[s],setpoint[rad],position[rad],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2]
  0.515756,-1.64136,00.007,00064.56,nan,nan
  0.518281,-1.64136,00.007,-0032.28,nan,nan
  0.520754,-1.64136,00.005,-0037.66,nan,nan
  0.523286,-1.64136,00.004,-0013.45,nan,nan
  0.525755,-1.62909,00.002,00000.00,nan,nan
  0.528284,-1.62909,00.001,00121.05,nan,nan
  0.530755,-1.63369,00.001,00115.67,nan,nan
  0.533327,-1.63369,-0.001,00037.66,nan,nan
  0.535755,-1.65363,-0.001,00029.59,nan,nan
  0.538269,-1.65363,-0.002,-0131.81,nan,nan
  0.540781,-1.61835,-0.004,-0123.74,nan,nan
  0.543268,-1.61835,-0.004,00199.06,nan,nan
  0.545758,-1.62755,-0.004,00215.20,nan,nan
  0.548254,-1.62755,-0.002,00083.39,nan,nan
  0.550759,-1.62295,-0.002,00034.97,nan,nan
  0.553253,-1.62295,-0.001,00053.80,nan,nan
  0.555754,-1.65670,-0.001,00034.97,nan,nan
  0.558318,-1.65670,00.001,-0242.10,nan,nan
  0.560755,-1.63676,00.002,-0231.34,nan,nan
  0.563259,-1.63676,00.002,00008.07,nan,nan
  0.565759,-1.65823,00.002,00016.14,nan,nan
  0.568253,-1.65823,00.004,-0139.88,nan,nan
  0.570756,-1.61528,00.002,-0142.57,nan,nan
  0.573252,-1.61528,00.002,00234.03,nan,nan
  0.575754,-1.65210,00.002,00236.72,nan,nan
  0.578254,-1.65210,00.002,-0131.81,nan,nan
  0.580758,-1.64596,00.001,-0156.02,nan,nan
  0.583255,-1.64596,-0.001,-0045.73,nan,nan
  0.585760,-1.62449,-0.001,-0010.76,nan,nan
  0.588254,-1.62449,-0.001,00172.16,nan,nan
  0.590755,-1.63062,-0.001,00164.09,nan,nan
  0.593265,-1.63062,-0.002,00061.87,nan,nan
  0.595759,-1.64289,-0.004,00040.35,nan,nan
  0.598257,-1.64289,-0.004,-0040.35,nan,nan
  0.600756,-1.61528,-0.004,-0032.28,nan,nan
  0.603254,-1.61528,-0.004,00185.61,nan,nan
  0.605754,-1.65210,-0.004,00188.30,nan,nan
  0.608253,-1.65210,-0.002,-0158.71,nan,nan
  0.610754,-1.62909,-0.004,-0177.54,nan,nan
  0.613267,-1.62909,-0.002,00061.87,nan,nan
  0.615756,-1.62602,-0.001,00080.70,nan,nan
  0.618255,-1.62602,00.001,00061.87,nan,nan
  0.620755,-1.61682,00.001,00043.04,nan,nan
  0.623253,-1.61682,00.002,00078.01,nan,nan
  0.625755,-1.65670,00.002,00061.87,nan,nan
  0.628253,-1.65670,00.002,-0269.00,nan,nan
  0.630758,-1.61375,00.002,-0258.24,nan,nan
  0.633296,-1.61375,00.002,00164.09,nan,nan
  0.635769,-1.62909,00.002,00199.06,nan,nan
  0.638268,-1.62909,00.002,00024.21,nan,nan
  0.640773,-1.65210,00.002,-0005.38,nan,nan
  0.643349,-1.65210,00.002,-0188.30,nan,nan
  0.645756,-1.65210,00.002,-0169.47,nan,nan
  0.648282,-1.65210,00.002,-0107.60,nan,nan
  0.650756,-1.63522,00.002,-0069.94,nan,nan
  0.653330,-1.63522,00.002,00091.46,nan,nan
