time[ms],setpoint[rad],position[rad],velocity[rad/s],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2],velocity_integrated[rad/s]
7133.485,-0.29606,-0.30219,1.103,-18.83,0.39370373,-23.796682,0.5991793
7134.723,-0.29606,-0.30219,1.079,-21.52,0.43856153,-26.37414,0.586691
7136.007,-0.29606,-0.30219,1.055,-18.83,0.39386275,-26.256535,0.5737387
7137.247,-0.29606,-0.30066,1.031,-13.45,0.2617157,-30.081955,0.56373185
7138.455,-0.29606,-0.30066,1.031,-21.52,0.21788655,-25.209698,0.5531709
7139.747,-0.29606,-0.30066,1.007,-16.14,0.26250917,-11.543974,0.54100674
7140.996,-0.29606,-0.30066,0.959,-21.52,0.21794592,-1.4206922,0.5292474
7142.246,-0.29606,-0.30066,0.959,-18.83,0.26044708,-8.937073,0.51663804
7143.423,-0.29606,-0.29913,0.935,-10.76,0.2605764,-17.625633,0.5079312
7144.747,-0.29606,-0.29913,0.911,-10.76,0.21750243,-11.085319,0.50080806
7146.005,-0.29606,-0.29913,0.863,-16.14,0.12981087,-4.4394054,0.49234802
7147.262,-0.29606,-0.29913,0.839,-13.45,0.13065411,5.431854,0.48304936
7148.465,-0.29606,-0.29913,0.815,-2.69,0.22025797,11.624207,0.47819525
7149.757,-0.29606,-0.29913,0.815,0.0,0.26548252,6.481663,0.47732636
7150.973,-0.29606,-0.29759,0.767,-13.45,0.26399598,-17.752138,0.47323757
7152.246,-0.29606,-0.29759,0.743,-29.59,0.21896392,-37.77875,0.4595401
7153.446,-0.29606,-0.29759,0.719,-34.97,0.13113257,-44.10331,0.4401721
7154.76,-0.29606,-0.29759,0.695,-29.59,-2.52951e-14,-39.05238,0.41896415
7155.997,-0.29606,-0.29759,0.647,-18.83,-2.5122e-14,-26.341846,-0.014973885
7157.247,-0.29606,-0.29759,0.647,-13.45,-2.5330226e-14,-11.307381,-0.0100875
7158.439,-0.29606,-0.29759,0.624,-8.07,-2.5084886e-14,-1.0209328e-14,-0.00641296
7159.747,-0.29606,-0.29759,0.6,-5.38,-2.5246918e-14,-1.8485108e-14,-0.00439815
7160.996,-0.29606,-0.29759,0.552,0.0,-2.515341e-14,-1.1303456e-14,-0.001679905
7162.253,-0.29606,-0.29759,0.528,0.0,-2.5418037e-14,11.337496,0.0
7163.429,-0.29606,-0.29759,0.504,0.0,-2.5252493e-14,15.183159,0.0
7164.723,-0.29606,-0.29759,0.504,0.0,-2.5289998e-14,12.748355,0.0
7165.974,-0.29606,-0.29759,0.456,0.0,0.13217537,16.432413,0.0
7167.225,-0.29606,-0.29759,0.456,0.0,0.08783771,8.892385,0.0
7168.432,-0.29606,-0.29759,0.432,0.0,0.044517744,-7.33528,0.0
7169.746,-0.29606,-0.29606,0.408,0.0,0.13179141,-41.217064,0.0
7170.973,-0.29606,-0.29759,0.384,0.0,0.04452312,-41.26191,0.0
7172.225,-0.29606,-0.29759,0.36,0.0,-0.042499505,-38.80714,0.0
7173.476,-0.29606,-0.29606,0.336,0.0,-0.26333827,-35.18307,0.0
7174.726,-0.29606,-0.29759,0.336,0.0,-0.13215692,-1.4427012,0.0
7175.975,-0.29606,-0.29759,0.288,0.0,-0.13185525,28.76064,0.0
7177.227,-0.29606,-0.29913,0.288,0.0,-0.13098875,51.398586,0.0
7178.454,-0.29606,-0.29759,0.264,5.38,0.04379622,32.512302,0.001650315
7179.722,-0.29606,-0.29759,0.264,0.0,0.08782612,21.304459,0.00170546
7180.994,-0.29606,-0.29759,0.24,0.0,0.13181193,6.2383137,0.0
7182.244,-0.29606,-0.29759,0.216,0.0,-2.5207023e-14,-12.457719,0.0
7183.456,-0.29606,-0.29759,0.216,0.0,-2.5168945e-14,-15.000609,0.0
7184.722,-0.29606,-0.29759,0.192,0.0,-2.515614e-14,-11.286722,0.0
7185.995,-0.29606,-0.29759,0.168,0.0,-2.4778877e-14,-6.5510553e-15,0.0
7187.247,-0.29606,-0.29759,0.168,0.0,-2.508072e-14,-2.0487401e-14,0.0
7188.466,-0.29606,-0.29759,0.144,0.0,-2.518333e-14,-3.6026076e-14,0.0
7189.82,-0.29606,-0.29759,0.144,0.0,-2.5297898e-14,3.6237713e-14,0.0
7190.973,-0.29606,-0.29759,0.12,0.0,-2.5179694e-14,6.177193e-14,0.0
7192.248,-0.29606,-0.29759,0.12,0.0,-2.523693e-14,4.3444374e-14,0.0
7193.459,-0.29606,-0.29759,0.12,0.0,-2.4244516e-14,-2.515289e-14,0.0
7194.773,-0.29606,-0.29759,0.096,0.0,-2.4995664e-14,-9.468197e-14,0.0
7196.049,-0.29606,-0.29759,0.096,0.0,-2.5172959e-14,-1.5804116e-13,0.0
7197.427,-0.29606,-0.29759,0.096,0.0,-2.5647006e-14,-1.1439424e-13,0.0
7198.427,-0.29606,-0.29759,0.072,0.0,-2.5700826e-14,-1.2583041e-14,0.0
7199.747,-0.29606,-0.29759,0.072,0.0,-2.5886338e-14,5.349021e-14,0.0
7200.996,-0.29606,-0.29759,0.072,0.0,-2.478584e-14,1.0740392e-13,0.0
7202.246,-0.29606,-0.29759,0.048,0.0,-2.5315235e-14,1.1493947e-13,0.0
7203.419,-0.29606,-0.29759,0.048,0.0,-2.50884e-14,5.379208e-14,0.0
7204.74,-0.29606,-0.29759,0.048,0.0,-2.5018824e-14,-3.5468163e-14,0.0
7205.997,-0.29606,-0.29759,0.048,0.0,-2.483325e-14,-1.4509124e-14,0.0
7207.25,-0.29606,-0.29759,0.048,0.0,-2.5323348e-14,-3.79357e-14,0.0
7208.485,-0.29606,-0.29759,0.048,0.0,-2.5280757e-14,-4.4099852e-14,0.0
7209.761,-0.29606,-0.29759,0.024,0.0,-2.5254799e-14,6.84448e-15,0.0
7210.973,-0.29606,-0.29759,0.024,0.0,-2.522836e-14,4.297712e-14,0.0
7212.229,-0.29606,-0.29759,0.024,0.0,-2.5291238e-14,11.248235,0.0
7213.487,-0.29606,-0.29759,0.024,0.0,-2.4792846e-14,14.923206,0.0
7214.727,-0.29606,-0.29759,0.024,0.0,-2.5137229e-14,23.630037,0.0
7215.976,-0.29606,-0.29759,0.024,0.0,0.13090426,19.973625,0.0
7217.327,-0.29606,-0.29759,0.024,0.0,0.08774726,6.2423935,0.0
7218.439,-0.29606,-0.29759,0.0,0.0,0.17543559,-14.939523,0.0
7219.746,-0.29606,-0.29606,0.0,0.0,0.08832481,-41.449455,0.0
7220.978,-0.29606,-0.29759,0.0,0.0,-0.00029276666,-40.300564,0.0
7222.228,-0.29606,-0.29606,0.0,0.0,-0.08604296,-40.9949,0.0
7223.467,-0.29606,-0.29759,0.0,0.0,-0.17402697,-3.721532,0.0
7224.753,-0.29606,-0.29759,0.0,0.0,-0.08733587,21.05182,0.0
7225.997,-0.29606,-0.29759,0.0,0.0,-0.13065296,32.09133,0.0
7227.259,-0.29606,-0.29759,0.0,0.0,0.13041094,28.56163,0.0
7228.473,-0.29606,-0.29759,0.0,0.0,0.08682538,8.623805,0.0
7229.765,-0.29606,-0.29759,0.0,0.0,0.043199614,-8.822999,0.0
7230.978,-0.29606,-0.29606,0.0,0.0,-0.00081869133,-34.73276,0.0
7232.258,-0.29606,-0.29759,0.0,0.0,-0.04410909,-19.814264,0.0
7233.485,-0.29606,-0.29759,0.0,0.0,-0.08806016,-6.160512,0.0
7234.793,-0.29606,-0.29759,0.0,0.0,-0.13052866,5.000133,0.0
7236.007,-0.29606,-0.29759,0.0,0.0,-2.5178807e-14,12.493759,0.0
7237.257,-0.29606,-0.29759,0.0,0.0,-2.5353326e-14,14.9688225,0.0
7238.55,-0.29606,-0.29759,0.0,0.0,-2.5170097e-14,11.183032,0.0
7239.732,-0.29606,-0.29759,0.0,0.0,-2.4900797e-14,7.738958e-14,0.0
7241.011,-0.29606,-0.29759,0.0,0.0,-2.50388e-14,8.225991e-14,0.0
7242.258,-0.29606,-0.29759,0.0,0.0,-2.4934778e-14,2.0710263e-15,0.0
7243.608,-0.29606,-0.29759,0.0,0.0,-2.4593893e-14,-5.099958e-14,0.0
7244.771,-0.29606,-0.29759,0.0,0.0,-2.4764021e-14,-1.1299613e-13,0.0
7246.009,-0.29606,-0.29759,0.0,0.0,-2.5393226e-14,-1.6291693e-13,0.0
7247.473,-0.29606,-0.29759,0.0,0.0,-2.533315e-14,2.0777877e-14,0.0
7248.582,-0.29606,-0.29759,0.0,0.0,-2.5856848e-14,3.4529734e-12,0.0
7249.736,-0.29606,-0.29759,0.0,0.0,-2.581968e-14,7.6251493,0.0
7250.988,-0.29606,-0.29759,0.0,0.0,-2.3473292e-14,8.988309,0.0
7252.236,-0.29606,-0.29759,0.0,0.0,1.41798135e-14,10.905251,0.0
7253.618,-0.29606,-0.29759,0.0,0.0,0.08640611,7.819445,0.0
7255.172,-0.29606,-0.29759,0.0,0.0,0.047671415,-0.0006079172,0.0
7256.517,-0.29606,-0.29606,0.0,0.0,-0.021012442,-20.963947,0.0
7257.545,-0.29606,-0.29759,0.0,0.0,0.10018346,-15.31035,0.0
7258.592,-0.29606,-0.29759,0.0,0.0,0.0063442956,-13.096262,0.0
7259.736,-0.29606,-0.29759,0.0,0.0,-0.08847471,-2.6857638,0.0
7261.013,-0.29606,-0.29606,0.0,0.0,-0.0015961493,3.1542795,0.0
7262.236,-0.29606,-0.29759,0.0,0.0,-0.044347648,33.766964,0.0
7263.534,-0.29606,-0.29759,0.0,0.0,0.044124827,37.739613,0.0
7264.736,-0.29606,-0.29759,0.0,0.0,0.08791387,16.460226,0.0
7266.013,-0.29606,-0.29759,0.0,0.0,0.26216498,-8.42769,0.0
7267.264,-0.29606,-0.29606,0.0,0.0,0.1325401,-46.257812,0.0
7268.544,-0.29606,-0.29606,0.0,0.0,0.0012542692,-63.71774,0.0
7269.735,-0.29606,-0.29606,0.0,0.0,-0.13057062,-60.734413,0.0
7270.987,-0.29606,-0.29759,0.0,0.0,-0.26210847,-10.08337,0.0
7272.238,-0.29606,-0.29759,0.0,0.0,-0.2184079,26.394901,0.0
7273.583,-0.29606,-0.29759,0.0,0.0,-0.13101874,56.21557,0.0
7274.735,-0.29606,-0.29759,0.0,0.0,0.13160391,91.89588,0.0
7276.01,-0.29606,-0.29759,0.0,0.0,0.090090804,155.9701,0.0
7277.259,-0.29606,-0.29759,0.0,0.0,0.17824593,253.10616,0.0
7278.619,0.10124,-0.29606,0.0,0.0,0.48236194,371.17645,0.0
7279.741,0.10124,-0.29759,0.0,363.15,1.1901436,520.9975,0.10186358
7281.008,0.10124,-0.29606,0.0,1436.46,1.9856807,617.342,0.67189
7282.235,0.10124,-0.29299,0.0,1530.61,2.879814,630.9793,1.5820388
7283.569,0.10124,-0.28685,0.0,1339.62,3.8750598,558.79205,2.5392604
7284.762,0.10124,-0.28225,0.024,1067.93,4.5377803,484.95782,3.2573123
7286.004,0.10124,-0.27612,0.048,874.25,4.9289927,416.56137,3.8603592
7287.467,0.10124,-0.26845,0.072,683.26,5.339818,347.3607,4.4300184
7288.543,0.10124,-0.26231,0.12,562.21,5.7385383,296.49054,4.76505
7289.735,0.10124,-0.25617,0.168,492.27,6.2502227,267.32956,5.0792847
7290.987,0.10124,-0.24697,0.264,373.91,6.489752,226.73064,5.350399
7292.262,0.10124,-0.2393,0.336,336.25,6.630503,177.27603,5.5767627
7293.533,0.10124,-0.22856,0.408,263.62,6.9103303,122.543495,5.7673717
7294.735,0.10124,-0.22243,0.48,236.72,7.0373263,99.364174,5.9177237
7296.086,0.10124,-0.21322,0.671,190.99,7.157229,75.738754,6.0621824
7297.582,0.10124,-0.20095,0.767,147.95,7.1592054,29.163597,6.1889462
7298.582,0.10124,-0.19328,0.887,145.26,7.251324,33.83205,6.2622485
7299.737,0.10124,-0.18561,1.007,118.36,7.25431,60.338448,6.338369
7301.009,0.10124,-0.17641,1.247,102.22,7.068713,93.01692,6.4085135
7302.236,0.10124,-0.16874,1.367,94.15,7.452932,93.12277,6.46875
7303.528,0.10124,-0.158,1.511,78.01,7.703615,73.96561,6.524358
7304.736,0.10124,-0.15033,1.655,83.39,7.8310494,42.398033,6.5731006
7306.01,0.10124,-0.13652,1.966,75.32,7.733305,-43.399906,6.6236496
7307.59,0.10124,-0.12579,2.11,59.18,7.59477,-90.601845,6.676777
7308.63,0.10124,-0.11812,2.278,67.25,7.4884977,-92.40225,6.7096486
7309.735,0.10124,-0.11198,2.446,51.11,7.1488643,-68.7499,6.742346
7310.987,0.10124,-0.10124,2.806,21.52,7.172219,-66.68947,6.765079
7312.26,0.10124,-0.09204,2.974,-8.07,7.279576,-69.33983,6.7693596
7313.558,0.10124,-0.08283,3.141,-94.15,7.2517977,-77.26983,6.736189
7314.734,0.10124,-0.07517,3.333,-126.43,6.9427176,-124.73686,6.6713386
7316.035,0.10124,-0.06443,3.693,-193.68,6.7891717,-178.64055,6.5672226
7317.526,0.10124,-0.05522,3.861,-247.48,6.595453,-200.22507,6.4027805
7318.583,0.10124,-0.04909,4.029,-266.31,6.2908907,-187.1985,6.267011
7319.735,0.10124,-0.04142,4.197,-293.21,5.9236717,-179.65207,6.10587
7321.012,0.10124,-0.03375,4.508,-298.59,5.7558174,-173.77515,5.9169374
7322.235,0.10124,-0.02761,4.652,-317.42,5.6826816,-163.79965,5.7285924
7323.564,0.10124,-0.01994,4.772,-312.04,5.504076,-163.10509,5.5194545
7324.735,0.10124,-0.01381,4.916,-322.8,5.214334,-186.50912,5.333605
7326.004,0.10124,-0.00614,5.132,-303.97,4.9436197,-205.35175,5.1347623
7327.553,0.10124,0.00153,5.228,-306.66,4.670509,-214.39798,4.898296
7328.62,0.10124,0.0046,5.324,-301.28,4.385401,-189.8181,4.736128
7329.739,0.10124,0.0092,5.396,-285.14,4.180726,-170.04953,4.572077
7330.987,0.10124,0.01534,5.54,-287.83,3.882661,-158.97652,4.39331
7332.258,0.10124,0.01994,5.588,-271.69,3.8868282,-156.04697,4.215523
7333.593,0.10124,0.02608,5.635,-250.17,3.6699889,-155.5939,4.041352
7334.735,0.10124,0.02761,5.659,-250.17,3.4338455,-146.86023,3.8985047
7336.004,0.10124,0.03375,5.707,-236.72,3.1437194,-151.43608,3.7440388
7337.551,0.10124,0.03835,5.731,-212.51,2.9585447,-131.40335,3.5702991
7338.578,0.10124,0.04142,5.731,-209.82,2.926606,-105.0548,3.461866
7339.742,0.10124,0.04295,5.731,-209.82,2.7658088,-88.0829,3.3397508
7341.009,0.10124,0.04755,5.683,-193.68,2.6664746,-99.73482,3.211942
7342.235,0.10124,0.05062,5.659,-180.23,2.6077943,-121.1501,3.0973387
7343.548,0.10124,0.05522,5.635,-164.09,2.455253,-130.07338,2.9843156
7344.735,0.10124,0.05676,5.588,-164.09,2.1979542,-128.88286,2.886928
7345.985,0.10124,0.05983,5.492,-158.71,1.971676,-122.41593,2.7860532
7347.264,0.10124,0.06136,5.42,-150.64,1.8460374,-103.1878,2.6871386
7348.486,0.10124,0.06443,5.348,-129.12,1.8344738,-88.04313,2.601672
7349.775,0.10124,0.06596,5.276,-123.74,1.7084459,-72.73113,2.5201876
7350.986,0.10124,0.06903,5.108,-110.29,1.625541,-77.39691,2.449335
7352.261,0.10124,0.07056,5.036,-112.98,1.4452479,-78.36535,2.3781679
7353.486,0.10124,0.0721,4.94,-115.67,1.46066,-65.27702,2.3081439
7354.736,0.10124,0.07363,4.844,-107.6,1.2831155,-53.53272,2.2383718
7356.018,0.10124,0.07517,4.652,-110.29,1.2584287,-51.200317,2.168538
7357.509,0.10124,0.07823,4.556,-91.46,1.2257046,-64.22959,2.0933359
7358.63,0.10124,0.07823,4.46,-83.39,1.1955049,-53.87492,2.0443342
7359.737,0.10124,0.07977,4.365,-75.32,1.0315068,-61.590816,2.000411
7361.01,0.10124,0.0813,4.149,-78.01,0.8897893,-60.884766,1.9516138
7362.259,0.10124,0.08283,4.053,-67.25,0.96285605,-57.431046,1.9062564
7363.494,0.10124,0.08283,3.933,-67.25,0.82708776,-39.209324,1.8647295
7364.916,0.10124,0.08437,3.717,-64.56,0.789758,-27.179932,1.8178711
7366.003,0.10124,0.0859,3.621,-61.87,0.7047048,-27.95786,1.7835137
7367.263,0.10124,0.0859,3.525,-67.25,0.7525258,-7.04323,1.7428409
7368.494,0.10124,0.08744,3.429,-59.18,0.75472164,-4.380424,1.703932
7369.763,0.10124,0.08744,3.309,-53.8,0.69962096,-9.922025,1.6680892
7370.992,0.10124,0.08897,3.118,-53.8,0.78890353,-27.751976,1.6350291
7372.261,0.10124,0.0905,3.022,-48.42,0.6997923,-42.23213,1.6025997
7373.521,0.10124,0.0905,2.926,-40.35,0.6131728,-51.34949,1.5746372
7374.735,0.10124,0.09204,2.83,-37.66,0.5234475,-56.46634,1.5509611
7376.013,0.10124,0.09204,2.662,-29.59,0.43772793,-39.14256,1.5294749
7377.259,0.10124,0.09204,2.566,-18.83,0.3936612,-24.902336,1.514392
7378.559,0.10124,0.09357,2.494,-18.83,0.38843238,-11.44677,1.5021524
7379.752,0.10124,0.09357,2.398,-24.21,0.4353839,0.07240744,1.4893159
7381.017,0.10124,0.09357,2.254,-24.21,0.39756808,1.7382524,1.474003
7382.485,0.10124,0.09511,2.158,-18.83,0.3996194,-0.22118066,1.4582072
7383.526,0.10124,0.09511,2.086,-18.83,0.43260306,0.42039615,1.4484063
7384.735,0.10124,0.09511,2.014,-21.52,0.3970839,1.3463997,1.4362105
7386.011,0.10124,0.09664,1.871,-18.83,0.40033984,-12.384734,1.4233389
7387.541,0.10124,0.09664,1.823,-24.21,0.4384427,-25.344036,1.4068761
7388.491,0.10124,0.09664,1.751,-29.59,0.39631703,-37.76018,1.3940985
7389.736,0.10124,0.09817,1.679,-18.83,0.26427814,-57.532387,1.3790278
7390.987,0.10124,0.09817,1.559,-16.14,0.2215864,-53.988037,1.368091
7392.261,0.10124,0.09817,1.511,-16.14,0.13109265,-29.211275,1.3578098
7393.516,0.10124,0.09817,1.463,-21.52,9.376501e-15,-0.18978049,1.345994
7394.738,0.10124,0.09817,1.391,-21.52,0.13112153,16.621342,-0.01314872
7395.989,0.10124,0.09817,1.295,-16.14,0.21934085,25.56564,-0.024926884
7397.313,0.10124,0.09817,1.247,-2.69,0.26340795,16.95869,-0.031159615
7398.536,0.10124,0.09971,1.199,0.0,0.25544098,-17.831728,-0.031982083
7399.737,0.10124,0.09971,1.151,-16.14,0.21444498,-37.079144,-0.03682812
7401.009,0.10124,0.09971,1.079,-32.28,0.12924786,-43.15858,-0.05222568
7402.524,0.10124,0.09971,1.031,-26.9,6.2854817e-15,-38.204746,-0.0746401
7403.567,0.10124,0.09971,0.983,-21.52,6.2617232e-15,-25.66277,-0.012625515
7404.831,0.10124,0.09971,0.911,-13.45,6.456921e-15,-11.3629675,-0.01105052
7406.0,0.10124,0.09971,0.863,-8.07,6.2614933e-15,2.8213434e-14,-0.00628922
7407.498,0.10124,0.09971,0.839,-2.69,6.4010936e-15,5.5684336e-15,-0.00402962
7408.533,0.10124,0.09971,0.815,-2.69,6.398603e-15,-1.3044241e-14,-0.001392075
7409.737,0.10124,0.09971,0.767,-2.69,6.532978e-15,-2.9878904e-14,-0.00161938
7411.001,0.10124,0.09971,0.719,0.0,6.2265913e-15,-5.6862535e-14,-0.00085004
7412.272,0.10124,0.09971,0.671,0.0,6.284185e-15,-4.8733997e-14,0.0
7413.503,0.10124,0.09971,0.647,0.0,6.0514355e-15,-2.388302e-14,0.0
7414.734,0.10124,0.09971,0.624,0.0,6.0734537e-15,2.899977e-14,0.0
7416.001,0.10124,0.09971,0.576,0.0,6.1969146e-15,5.9892155e-14,0.0
7417.565,0.10124,0.09971,0.552,0.0,6.3221624e-15,5.6670804e-14,0.0
7418.602,0.10124,0.09971,0.528,0.0,6.4937887e-15,2.7048096e-14,0.0
7419.735,0.10124,0.09971,0.504,0.0,6.6156945e-15,-1.2317786e-15,0.0
7421.014,0.10124,0.09971,0.456,0.0,6.2506945e-15,-2.4497192e-14,0.0
7422.258,0.10124,0.09971,0.432,0.0,6.246797e-15,-3.1344085e-14,0.0
7423.537,0.10124,0.09971,0.408,0.0,6.314587e-15,-2.2854604e-14,0.0
7424.734,0.10124,0.09971,0.384,0.0,6.297978e-15,8.196013e-15,0.0
7426.008,0.10124,0.09971,0.36,0.0,6.322405e-15,-1.2442234e-15,0.0
7427.26,0.10124,0.09971,0.336,0.0,6.285392e-15,-8.349617e-15,0.0
7428.515,0.10124,0.09971,0.312,0.0,6.31774e-15,-8.391418e-15,0.0
7429.734,0.10124,0.09971,0.288,0.0,6.233905e-15,-1.8585492e-14,0.0
7430.989,0.10124,0.09971,0.264,0.0,6.261507e-15,-1.626293e-14,0.0
7432.26,0.10124,0.09971,0.24,0.0,6.2573886e-15,-9.981536e-15,0.0
7433.579,0.10124,0.09971,0.24,0.0,6.142587e-15,1.5230872e-15,0.0
7434.736,0.10124,0.09971,0.216,0.0,6.2052287e-15,1.7590647e-14,0.0
7436.011,0.10124,0.09971,0.192,0.0,6.2610223e-15,3.5866218e-14,0.0
7437.452,0.10124,0.09971,0.192,0.0,6.2698454e-15,2.4869534e-14,0.0
7438.553,0.10124,0.09971,0.168,0.0,6.4245175e-15,6.6415163e-15,0.0
7439.803,0.10124,0.09971,0.144,0.0,6.47325e-15,-2.5138327e-14,0.0
7440.997,0.10124,0.09971,0.144,0.0,6.1971815e-15,-3.204618e-14,0.0
7442.263,0.10124,0.09971,0.144,0.0,6.2541804e-15,-2.5551335e-14,0.0
7443.555,0.10124,0.09971,0.12,0.0,6.057619e-15,4.125388e-15,0.0
7444.836,0.10124,0.09971,0.12,0.0,6.2208895e-15,3.8364826e-14,0.0
7446.032,0.10124,0.09971,0.096,0.0,6.339542e-15,5.4067756e-14,0.0
7447.504,0.10124,0.09971,0.096,0.0,6.431094e-15,3.626739e-14,0.0
7448.511,0.10124,0.09971,0.096,0.0,6.4392406e-15,2.014125e-15,0.0
7449.774,0.10124,0.09971,0.072,0.0,6.563145e-15,-2.2734263e-14,0.0
7450.987,0.10124,0.09971,0.072,0.0,6.2078274e-15,-3.5821593e-14,0.0
7452.261,0.10124,0.09971,0.072,0.0,6.283655e-15,-3.201352e-14,0.0
7453.467,0.10124,0.09971,0.072,0.0,6.252632e-15,-1.830296e-14,0.0
7454.775,0.10124,0.09971,0.048,0.0,6.2411467e-15,1.077623e-14,0.0
7456.017,0.10124,0.09971,0.048,0.0,6.2634758e-15,1.1239391e-14,0.0
7457.26,0.10124,0.09971,0.048,0.0,6.3244545e-15,1.7421086e-14,0.0
7458.555,0.10124,0.09971,0.048,0.0,6.303698e-15,9.728008e-15,0.0
7459.736,0.10124,0.09971,0.048,0.0,6.353688e-15,2.0782728e-15,0.0
7461.017,0.10124,0.09971,0.024,0.0,6.3686764e-15,-1.0314472e-14,0.0
7462.259,0.10124,0.09971,0.024,0.0,6.274825e-15,-1.7035667e-14,0.0
7463.46,0.10124,0.09971,0.024,0.0,6.2990253e-15,-1.5282236e-14,0.0
7464.735,0.10124,0.09971,0.024,0.0,6.234779e-15,-5.6747265e-15,0.0
7466.01,0.10124,0.09971,0.024,0.0,6.2094355e-15,5.325033e-15,0.0
7467.261,0.10124,0.09971,0.024,0.0,6.2945077e-15,1.0160288e-14,0.0
7468.532,0.10124,0.09971,0.024,0.0,6.3183207e-15,1.2782635e-14,0.0
7469.776,0.10124,0.09971,0.024,0.0,6.3046187e-15,5.702972e-15,0.0
7470.989,0.10124,0.09971,0.024,0.0,6.335863e-15,-8.970032e-15,0.0
7472.259,0.10124,0.09971,0.0,0.0,6.2963157e-15,-1.0988299e-14,0.0
7473.524,0.10124,0.09971,0.0,0.0,6.269005e-15,11.21168,0.0
7474.735,0.10124,0.09971,0.0,0.0,6.2258438e-15,59.874687,0.0
7476.009,0.10124,0.09971,0.0,0.0,6.265442e-15,138.03806,0.0
7477.264,0.10124,0.09971,0.0,0.0,0.13044925,243.40842,0.0
7478.6,0.36202,0.09971,0.0,0.0,0.6116828,373.43155,0.0
7479.737,0.36202,0.09971,0.0,403.5,1.1666394,519.60986,0.11469488
7481.013,0.36202,0.10124,0.0,1425.7,1.8685138,623.2909,0.6982097
7482.546,0.36202,0.10584,0.0,1471.43,2.8579555,650.08105,1.8085347
7483.566,0.36202,0.10891,0.0,1323.48,3.9400907,615.5147,2.521237
7484.741,0.36202,0.11351,0.024,1135.18,4.6710954,554.85657,3.2434683
7486.001,0.36202,0.12118,0.048,874.25,5.125749,453.7832,3.8764386
7487.503,0.36202,0.13039,0.096,675.19,5.6951175,336.1334,4.4582534
7488.519,0.36202,0.13499,0.12,559.52,6.049421,272.8874,4.7718697
7489.735,0.36202,0.14113,0.168,486.89,6.317588,208.09544,5.089978
7490.988,0.36202,0.15186,0.264,368.53,6.4226556,121.42164,5.357939
7492.259,0.36202,0.15953,0.336,285.14,6.7522454,49.930748,5.5656424
7493.511,0.36202,0.16874,0.408,150.64,6.6895804,-3.948828,5.7020416
7494.734,0.36202,0.17487,0.504,72.63,6.5217557,-32.809536,5.770306
7496.009,0.36202,0.18561,0.671,-10.76,6.4069724,-65.725365,5.790027
7497.259,0.36202,0.19175,0.791,-75.32,6.357095,-60.300682,5.7631273
7498.506,0.36202,0.20095,0.887,-121.05,6.395815,-59.561703,5.701909
7499.742,0.36202,0.20709,1.007,-172.16,6.236742,-69.15448,5.611307
7501.005,0.36202,0.21629,1.247,-201.75,6.1796923,-105.29183,5.493245
7502.49,0.36202,0.2255,1.367,-242.1,6.0074177,-165.01872,5.3284655
7503.498,0.36202,0.23163,1.511,-247.48,5.8965807,-196.8297,5.2050915
7504.771,0.36202,0.23777,1.631,-271.69,5.5248833,-215.75935,5.0398655
7505.992,0.36202,0.24544,1.894,-266.31,5.029022,-211.41225,4.8756413
7507.453,0.36202,0.25311,2.038,-282.45,4.8376837,-190.28574,4.6752067
7508.53,0.36202,0.25771,2.182,-271.69,4.7306423,-149.30133,4.5260043
7509.736,0.36202,0.26078,2.326,-263.62,4.5875664,-111.84978,4.3646083
7510.989,0.36202,0.26845,2.614,-277.07,4.4120026,-140.78145,4.195237
7512.26,0.36202,0.27458,2.758,-263.62,4.294569,-182.23438,4.023433
7513.573,0.36202,0.28072,2.902,-258.24,4.1988764,-206.15137,3.8521326
7514.737,0.36202,0.28379,3.022,-258.24,3.671877,-205.57832,3.7018368
7516.012,0.36202,0.28839,3.285,-234.03,3.2798655,-203.24791,3.5449257
7517.492,0.36202,0.29452,3.405,-223.27,3.0867395,-184.19966,3.3757248
7518.543,0.36202,0.29606,3.525,-228.65,3.085486,-124.64616,3.2569828
7519.756,0.36202,0.29913,3.621,-212.51,2.8509305,-101.04393,3.123201
7521.012,0.36202,0.30373,3.813,-193.68,2.6728876,-113.230774,2.9956572
7522.449,0.36202,0.30833,3.885,-188.3,2.6847556,-122.38581,2.858431
7523.577,0.36202,0.30986,3.957,-185.61,2.5016823,-108.01704,2.7529883
7524.748,0.36202,0.31293,4.005,-174.85,2.223721,-102.31057,2.6474638
7525.999,0.36202,0.316,4.077,-161.4,2.128936,-103.037025,2.5423014
7527.526,0.36202,0.31907,4.101,-145.26,2.075126,-87.78472,2.425234
7528.561,0.36202,0.3206,4.125,-142.57,1.9927766,-78.566986,2.350758
7529.736,0.36202,0.32367,4.125,-142.57,1.8777548,-95.31975,2.2669983
7530.987,0.36202,0.3252,4.125,-142.57,1.7568986,-106.828224,2.1778207
7532.239,0.36202,0.32827,4.101,-129.12,1.6261129,-107.72739,2.0927818
7533.486,0.36202,0.32981,4.077,-115.67,1.4145806,-92.88427,2.0164683
7534.746,0.36202,0.33134,4.053,-102.22,1.3351874,-74.469,1.9478331
7536.011,0.36202,0.33287,3.957,-99.53,1.2164843,-49.096756,1.8840296
7537.46,0.36202,0.33441,3.909,-99.53,1.2235029,-32.938812,1.8119202
