time[ms],setpoint[rad],position[rad],velocity[rad/s],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2],velocity_integrated[rad/s]
2725.493,-0.13499,-0.10738,-2.542,161.4,-1.8839446,93.7991,-2.416664
2726.773,-0.13499,-0.11045,-2.638,147.95,-1.7095234,119.79084,-2.3177102
2727.993,-0.13499,-0.11198,-2.686,145.26,-1.5778517,130.13304,-2.2283156
2729.265,-0.13499,-0.11351,-2.71,139.88,-1.3595855,120.24722,-2.137676
2730.492,-0.13499,-0.11505,-2.734,134.5,-1.2301741,115.68726,-2.0535426
2731.767,-0.13499,-0.11658,-2.782,137.19,-1.0944262,107.8936,-1.9669747
2732.992,-0.13499,-0.11812,-2.782,139.88,-1.0080084,88.173454,-1.8821548
2734.244,-0.13499,-0.11965,-2.758,142.57,-0.83168805,72.99251,-1.7937822
2735.519,-0.13499,-0.11965,-2.734,129.12,-0.74391836,46.199444,-1.7072145
2736.749,-0.13499,-0.12118,-2.71,121.05,-0.7432357,30.03078,-1.6303169
2737.997,-0.13499,-0.12118,-2.686,112.98,-0.7009979,8.588212,-1.5573277
2739.271,-0.13499,-0.12272,-2.662,91.46,-0.78862184,11.088418,-1.4922388
2740.498,-0.13499,-0.12425,-2.614,80.7,-0.7002904,28.487833,-1.4394491
2741.749,-0.13499,-0.12425,-2.518,80.7,-0.7453565,34.939293,-1.3889908
2743.031,-0.13499,-0.12579,-2.47,75.32,-0.61345094,47.485588,-1.3390056
2744.269,-0.13499,-0.12579,-2.422,69.94,-0.48268104,34.971035,-1.294065
2745.494,-0.13499,-0.12732,-2.374,64.56,-0.5260869,28.801014,-1.2528903
2746.768,-0.13499,-0.12732,-2.278,53.8,-0.43867236,11.2479515,-1.2152072
2747.993,-0.13499,-0.12732,-2.23,51.11,-0.52695155,-2.3386104,-1.1830909
2749.267,-0.13499,-0.12885,-2.182,53.8,-0.4826468,3.8872595,-1.14969
2750.494,-0.13499,-0.12885,-2.11,59.18,-0.4825454,7.865926,-1.1150469
2751.733,-0.13499,-0.13039,-2.014,56.49,-0.52477807,29.169603,-1.0792319
2753.006,-0.13499,-0.13039,-1.966,45.73,-0.43885043,39.122116,-1.0467129
2754.267,-0.13499,-0.13039,-1.894,34.97,-0.39251435,41.178867,-1.0212821
2755.519,-0.13499,-0.13192,-1.799,37.66,-0.2611104,40.917942,-0.9985577
2756.729,-0.13499,-0.13192,-1.751,56.49,-0.21868178,24.734386,-0.9700883
2758.033,-0.13499,-0.13192,-1.703,64.56,-0.26336315,10.803691,-0.93064123
2759.267,-0.13499,-0.13192,-1.631,67.25,-0.22034742,0.96264106,-0.88999355
2760.494,-0.13499,-0.13192,-1.583,61.87,-0.26428494,-2.4884212,-0.85040134
2761.762,-0.13499,-0.13346,-1.487,53.8,-0.2634693,14.172173,-0.81374806
2762.992,-0.13499,-0.13346,-1.439,48.42,-0.2193787,14.283856,-0.7823276
2764.242,-0.13499,-0.13346,-1.391,40.35,-0.2623387,12.970017,-0.75459766
2765.561,-0.13499,-0.13346,-1.295,34.97,-0.08663855,17.852612,-0.7297705
2766.754,-0.13499,-0.13346,-1.247,29.59,-0.17388384,29.017368,0.01924758
2767.993,-0.13499,-0.13499,-1.199,24.21,-0.21863587,36.647213,0.035905693
2769.269,-0.13499,-0.13346,-1.151,21.52,-0.08693904,20.277828,0.050487928
2770.501,-0.13499,-0.13499,-1.103,16.14,0.044721957,22.51519,0.011594798
2771.731,-0.13499,-0.13499,-1.031,16.14,0.045175973,17.627613,0.009922265
2772.994,-0.13499,-0.13346,-0.983,13.45,-0.086528726,-8.587991,0.009339433
2774.268,-0.13499,-0.13346,-0.935,5.38,-0.042914875,-18.567616,0.005995038
2775.478,-0.13499,-0.13499,-0.911,5.38,0.0013274418,-6.233414,0.0032536425
2776.728,-0.13499,-0.13499,-0.839,2.69,-0.12780587,3.530725,0.0025209007
2778.023,-0.13499,-0.13499,-0.815,2.69,-0.08608966,8.153671,0.0042620027
2779.275,-0.13499,-0.13346,-0.767,0.0,-5.422536e-05,6.7085915,0.0008416447
2780.729,-0.13499,-0.13499,-0.719,0.0,-0.04399253,18.19174,0.0
2781.71,-0.13499,-0.13499,-0.671,0.0,0.04306484,9.786711,0.0
2782.993,-0.13499,-0.13499,-0.647,0.0,-0.04629395,-1.4650985,0.0
2784.244,-0.13499,-0.13499,-0.624,0.0,0.044073906,-7.8154445,0.0
2785.492,-0.13499,-0.13346,-0.6,0.0,-6.409931e-05,-19.608904,0.0
2786.72,-0.13499,-0.13499,-0.552,0.0,-0.04370959,2.5537257,0.0
2788.024,-0.13499,-0.13499,-0.504,0.0,-0.08722542,8.560064,0.0
2789.274,-0.13499,-0.13499,-0.48,0.0,-0.13033487,17.24158,0.0
2790.494,-0.13499,-0.13499,-0.456,0.0,0.13026986,17.271856,0.0
2791.759,-0.13499,-0.13499,-0.432,0.0,0.08763144,8.637921,0.0
2793.035,-0.13499,-0.13499,-0.408,0.0,0.04371067,-8.880381,0.0
2794.268,-0.13499,-0.13346,-0.384,0.0,0.0002348273,-34.920086,0.0
2795.506,-0.13499,-0.13499,-0.36,0.0,-0.043730736,-20.011482,0.0
2796.774,-0.13499,-0.13499,-0.336,0.0,-0.08794943,-6.241328,0.0
2797.993,-0.13499,-0.13499,-0.312,0.0,-0.13092168,5.0259504,0.0
2799.266,-0.13499,-0.13499,-0.288,0.0,-1.2611583e-14,12.547889,0.0
2800.492,-0.13499,-0.13499,-0.264,0.0,-1.25385195e-14,26.2791,0.0
2801.779,-0.13499,-0.13499,-0.24,0.0,-1.26243595e-14,37.43687,0.0
2802.993,-0.13499,-0.13499,-0.24,0.0,-1.2553535e-14,27.437042,0.0
2804.267,-0.13499,-0.13499,-0.216,0.0,0.13074051,17.517199,0.0
2805.493,-0.13499,-0.13499,-0.216,0.0,0.21861637,-1.262217,0.0
2806.774,-0.13499,-0.13499,-0.192,0.0,0.13118915,-14.906193,0.0
2807.993,-0.13499,-0.13346,-0.168,0.0,0.043838486,-28.679358,0.0
2809.267,-0.13499,-0.13346,-0.168,0.0,-0.043613058,-27.413904,0.0
2810.493,-0.13499,-0.13499,-0.144,0.0,0.00039051974,-8.580175,0.0
2811.75,-0.13499,-0.13499,-0.12,0.0,0.0009353654,-2.3988717,0.0
2812.993,-0.13499,-0.13499,-0.12,0.0,0.0010007871,-8.425434,0.0
2814.267,-0.13499,-0.13346,-0.12,0.0,0.044502966,-26.968788,0.0
2815.517,-0.13499,-0.13346,-0.096,0.0,-0.042931765,-28.434555,0.0
2816.765,-0.13499,-0.13499,-0.096,0.0,-0.12751204,-14.044592,0.0
2817.992,-0.13499,-0.13499,-0.096,0.0,-0.21519473,-1.0286536,0.0
2819.272,-0.13499,-0.13499,-0.072,0.0,-0.1307049,17.334217,0.0
2820.738,-0.13499,-0.13499,-0.072,0.0,-1.267568e-14,38.80814,0.0
2821.753,-0.13499,-0.13499,-0.072,0.0,-1.2891597e-14,41.73529,0.0
2822.992,-0.13499,-0.13499,-0.048,0.0,-1.2986242e-14,24.303923,0.0
2824.266,-0.13499,-0.13499,-0.048,0.0,0.13494503,5.029128,0.0
2825.502,-0.13499,-0.13499,-0.048,0.0,0.08723833,-6.252576,0.0
2826.771,-0.13499,-0.13499,-0.048,0.0,0.043925,-20.069372,0.0
2828.022,-0.13499,-0.13346,-0.048,0.0,0.0004677562,-35.37397,0.0
2829.27,-0.13499,-0.13499,-0.048,0.0,-0.043396875,-19.927345,0.0
2830.505,-0.13499,-0.13499,-0.024,0.0,-0.087344766,-6.1850657,0.0
2831.725,-0.13499,-0.13499,-0.024,0.0,-0.13087267,16.293476,0.0
2833.023,-0.13499,-0.13499,-0.024,0.0,-1.2527985e-14,38.807125,0.0
2834.267,-0.13499,-0.13499,-0.024,0.0,-1.2572091e-14,53.76832,0.0
2835.512,-0.13499,-0.13499,-0.024,0.0,0.13101065,43.75666,0.0
2836.764,-0.13499,-0.13499,-0.024,0.0,0.21961801,22.634274,0.0
2837.992,-0.13499,-0.13499,-0.024,0.0,0.26278672,4.9031067,0.0
2839.265,-0.13499,-0.13346,-0.024,0.0,0.13189428,-33.25372,0.0
2840.493,-0.13499,-0.13346,-0.024,0.0,0.1317417,-56.58296,0.0
2841.768,-0.13499,-0.13346,0.0,0.0,0.08670985,-59.735344,0.0
2842.992,-0.13499,-0.13499,0.0,0.0,-0.124028854,-35.236526,0.0
2844.266,-0.13499,-0.13346,0.0,0.0,-0.16761386,-28.552261,0.0
2845.766,-0.13499,-0.13346,0.0,0.0,-0.16892725,-10.416698,0.0
2846.717,-0.13499,-0.13499,0.0,0.0,0.0067803236,27.628408,0.0
2847.993,-0.13499,-0.13499,0.0,0.0,-0.1281866,44.29156,0.0
2849.246,-0.13499,-0.13499,0.0,0.0,-0.083287776,47.233826,0.0
2850.514,-0.13499,-0.13346,0.0,0.0,0.13113667,20.211805,0.0
2851.754,-0.13499,-0.13499,0.0,0.0,0.17421012,12.483078,0.0
2852.993,-0.13499,-0.13499,0.0,0.0,0.17439243,-4.882265,0.0
2854.242,-0.13499,-0.13346,0.0,0.0,-0.04491579,-61.42529,0.0
2855.603,-0.13499,-0.13346,0.0,0.0,-0.019513479,-66.14456,0.0
2857.564,-0.13499,-0.13499,0.0,0.0,-0.28212664,9.797504,0.0
2858.759,-0.13499,-0.13499,0.0,0.0,-0.21316072,32.578136,0.0
2859.738,-0.13499,-0.13499,0.0,0.0,-0.023157915,26.457705,0.0
2860.758,-0.13499,-0.13499,0.0,0.0,0.099514745,50.882126,0.0
2861.687,-0.13499,-0.13499,0.0,0.0,0.041206412,21.22079,0.0
2862.993,-0.13499,-0.13346,0.0,0.0,-0.005077137,0.84841156,0.0
2864.264,-0.13499,-0.13499,0.0,0.0,0.08561739,10.820532,0.0
2865.727,-0.13499,-0.13499,0.0,0.0,-0.0012398912,26.644419,0.0
2866.716,-0.13499,-0.13499,0.0,0.0,0.043364882,17.689932,0.0
2868.021,-0.13499,-0.13346,0.0,0.0,0.22072054,-10.937488,0.0
2869.267,-0.13499,-0.13499,0.0,-2.69,0.22302905,-26.714363,-0.00083761127
2870.687,-0.13499,-0.13346,0.0,0.0,0.04602482,-56.20088,-0.0017921923
2871.705,-0.13499,-0.13346,0.0,0.0,-0.13087386,-71.00429,0.0
2873.012,-0.13499,-0.13346,0.0,0.0,-0.13135701,-49.821518,0.0
2874.27,-0.13499,-0.13499,0.0,0.0,-0.2670701,-6.008521,0.0
2875.511,-0.13499,-0.13499,0.0,0.0,-0.21879591,22.438246,0.0
2876.732,-0.13499,-0.13499,0.0,0.0,-0.13099527,32.737736,0.0
2877.996,-0.13499,-0.13499,0.0,0.0,-1.2492559e-14,22.788675,0.0
2879.245,-0.13499,-0.13499,0.0,0.0,7.676056e-15,12.249,0.0
2880.532,-0.13499,-0.13499,0.0,0.0,9.814337e-15,-9.076733,0.0
2881.78,-0.4832,-0.13499,0.0,0.0,-0.1885061,-226.66959,0.0
2886.493,-0.4832,-0.13652,0.0,-1474.12,-1.819388,-583.7905,-1.7362108
2887.807,-0.4832,-0.14113,0.0,-1202.43,-4.3544602,-554.98285,-2.6151178
2889.085,-0.4832,-0.14573,0.0,-1019.51,-4.489916,-520.3392,-3.3247535
2890.347,-0.4832,-0.15186,-0.024,-971.09,-4.816284,-492.18185,-3.9525452
2891.747,-0.4832,-0.15953,-0.072,-919.98,-5.213215,-368.4017,-4.614164
2892.755,-0.4832,-0.16414,-0.096,-917.29,-5.849198,-396.40173,-5.0769773
2894.08,-0.4832,-0.17334,-0.12,-831.21,-6.3650246,-374.2892,-5.655944
2895.344,-0.4832,-0.17948,-0.168,-763.96,-7.0735006,-315.19662,-6.159823
2896.804,-0.4832,-0.19175,-0.288,-613.32,-7.3062673,-220.68785,-6.662336
2897.769,-0.4832,-0.19942,-0.36,-535.31,-7.3789954,-135.09697,-6.939336
2899.066,-0.4832,-0.21169,-0.432,-408.88,-7.526242,-65.175934,-7.2453713
2900.367,-0.4832,-0.21783,-0.528,-352.39,-7.547036,-55.21781,-7.4928784
2901.813,-0.4832,-0.22856,-0.743,-258.24,-7.5783157,-43.789127,-7.713536
2902.744,-0.4832,-0.23623,-0.863,-212.51,-7.591739,-3.754134,-7.8230605
2904.072,-0.4832,-0.2485,-0.983,-145.26,-7.784138,39.49077,-7.9417944
2905.366,-0.4832,-0.25771,-1.103,-104.91,-7.705787,78.00719,-8.022694
2906.823,-0.4832,-0.26845,-1.367,-83.39,-7.4091954,92.9066,-8.091255
2907.778,-0.4832,-0.27458,-1.511,-59.18,-7.1641846,123.01295,-8.12528
2909.085,-0.4832,-0.28532,-1.655,16.14,-7.090192,132.11192,-8.1393385
2910.341,-0.4832,-0.29299,-1.823,59.18,-7.1352,96.64418,-8.115697
2911.781,-0.4832,-0.30373,-2.134,139.88,-6.820209,59.665447,-8.044063
2912.75,-0.4832,-0.30986,-2.302,180.23,-6.5777025,43.283806,-7.9665465
2914.08,-0.4832,-0.3206,-2.47,223.27,-6.7737083,32.9482,-7.8324347
2915.346,-0.4832,-0.3252,-2.638,271.69,-6.8607993,1.2545831,-7.67584
2916.796,-0.4832,-0.33594,-2.974,285.14,-6.7703085,28.715597,-7.474067
2917.744,-0.4832,-0.34515,-3.165,322.8,-6.6847777,119.595924,-7.330041
2919.084,-0.4832,-0.35435,-3.333,328.18,-6.7246747,189.22919,-7.112047
2920.379,-0.4832,-0.36049,-3.525,352.39,-6.324329,215.89223,-6.8917975
2921.721,-0.4832,-0.36969,-3.861,349.7,-5.7497034,226.14381,-6.6563373
2922.805,-0.4832,-0.37583,-4.029,376.6,-5.467401,234.52698,-6.459586
2924.085,-0.4832,-0.3835,-4.173,387.36,-5.4245167,217.40497,-6.2152133
2925.346,-0.4832,-0.3881,-4.317,408.88,-5.1808753,200.08563,-5.964296
2926.762,-0.4832,-0.39577,-4.604,427.71,-4.834208,224.24893,-5.668257
2927.757,-0.4832,-0.4019,-4.724,425.02,-4.5088964,259.3769,-5.4562225
2929.064,-0.4832,-0.40804,-4.844,446.54,-4.2732143,265.74948,-5.1715503
2930.312,-0.4832,-0.41111,-4.964,433.09,-3.8444414,238.59021,-4.897212
2931.776,-0.4832,-0.41724,-5.132,411.57,-3.4495656,210.94475,-4.588186
2932.747,-0.4832,-0.42031,-5.204,406.19,-3.2446163,178.5085,-4.3897514
2934.082,-0.4832,-0.42491,-5.252,365.84,-3.195993,145.28381,-4.132186
2935.322,-0.4832,-0.42798,-5.3,336.25,-2.960321,128.42586,-3.914622
2936.773,-0.4832,-0.43258,-5.372,322.8,-2.8352635,132.03644,-3.675644
2937.805,-0.4832,-0.43565,-5.396,306.66,-2.649718,133.51036,-3.5133061
2939.08,-0.4832,-0.43872,-5.396,266.31,-2.4755747,115.560745,-3.3307424
2940.322,-0.4832,-0.44179,-5.396,247.48,-2.2746236,98.68976,-3.1712723
2941.746,-0.4832,-0.44485,-5.372,239.41,-2.1975124,91.39559,-2.9980063
2942.745,-0.4832,-0.44639,-5.348,239.41,-2.1717224,87.566414,-2.8784673
2944.055,-0.4832,-0.44946,-5.324,234.03,-2.113684,99.106995,-2.7234755
2945.324,-0.4832,-0.45252,-5.276,212.51,-1.8641211,120.37008,-2.5818655
2946.756,-0.4832,-0.45559,-5.18,201.75,-1.7493473,128.0218,-2.4336176
2947.751,-0.4832,-0.45713,-5.132,193.68,-1.5227929,111.99762,-2.3352926
2949.057,-0.4832,-0.45713,-5.06,188.3,-1.3620639,76.757095,-2.2106242
2950.329,-0.4832,-0.46019,-4.988,180.23,-1.2810327,67.32761,-2.093477
2951.719,-0.4832,-0.46173,-4.844,169.47,-1.3052382,55.80128,-1.9720031
2952.807,-0.4832,-0.46326,-4.748,164.09,-1.3407825,53.792263,-1.8813099
2954.08,-0.4832,-0.4648,-4.676,142.57,-1.1026953,56.615902,-1.783753
2955.322,-0.4832,-0.46633,-4.58,129.12,-1.0200565,62.707214,-1.6994259
2956.755,-0.4832,-0.46786,-4.388,107.6,-0.96780545,64.41762,-1.6146537
2957.745,-0.4832,-0.46786,-4.269,104.91,-0.9565387,47.373585,-1.5620778
2959.079,-0.4832,-0.4694,-4.173,91.46,-0.8849764,46.198723,-1.4966137
2960.323,-0.4832,-0.47093,-4.077,86.08,-0.75846815,49.203457,-1.4414201
2961.776,-0.4832,-0.47247,-3.861,83.39,-0.7456696,52.604115,-1.3798839
2962.751,-0.4832,-0.47247,-3.765,78.01,-0.69703126,38.796314,-1.3405578
2964.08,-0.4832,-0.47247,-3.645,83.39,-0.6191196,28.507431,-1.2869534
2965.347,-0.4832,-0.474,-3.549,83.39,-0.5362669,26.377604,-1.2341462
2966.771,-0.4832,-0.47553,-3.333,78.01,-0.6132303,22.119564,-1.17671
2967.772,-0.4832,-0.47553,-3.237,72.63,-0.5655953,16.90804,-1.139027
2969.059,-0.4832,-0.47553,-3.141,67.25,-0.5284296,22.67482,-1.094038
2970.344,-0.4832,-0.47707,-3.022,75.32,-0.48776406,46.037457,-1.0482551
2971.773,-0.4832,-0.47707,-2.83,72.63,-0.47870928,46.2909,-0.99542034
2972.77,-0.4832,-0.4786,-2.734,67.25,-0.3848043,46.042557,-0.9605687
2974.066,-0.4832,-0.4786,-2.638,53.8,-0.21630615,38.103428,-0.92136365
2975.328,-0.4832,-0.4786,-2.566,45.73,-0.26219746,25.548948,-0.88997406
2976.78,-0.4832,-0.4786,-2.374,45.73,-0.21767826,0.17437916,-0.8567869
2977.74,-0.4832,-0.4786,-2.302,43.04,-0.25984234,-17.676214,-0.83549035
2979.087,-0.4832,-0.48014,-2.206,48.42,-0.26499644,-10.073511,-0.8047031
2980.349,-0.4832,-0.48014,-2.134,56.49,-0.35498968,-6.51517,-0.77161676
2981.763,-0.4832,-0.48014,-1.966,59.18,-0.34887934,5.648283,-0.7307432
2982.774,-0.4832,-0.48014,-1.894,59.18,-0.2590369,21.088013,-0.7008393
2984.091,-0.4832,-0.48167,-1.823,53.8,-0.26394978,43.76744,-0.663655
2985.346,-0.4832,-0.48167,-1.751,48.42,-0.22144766,48.743977,-0.63159585
2986.75,-0.4832,-0.48167,-1.607,40.35,-0.13307688,43.35889,-0.6004496
2987.77,-0.4832,-0.48167,-1.559,37.66,-3.7251628e-14,38.21206,-0.5805648
2989.082,-0.4832,-0.48167,-1.487,29.59,-3.7956183e-14,26.281698,0.022049477
2990.317,-0.4832,-0.48167,-1.439,24.21,-3.6882095e-14,0.1429782,0.016604332
2991.794,-0.4832,-0.48167,-1.319,21.52,-3.8062266e-14,-25.734526,0.01687928
2992.805,-0.4832,-0.48167,-1.271,21.52,-3.7387313e-14,-37.88103,0.010874157
2994.079,-0.4832,-0.48167,-1.199,16.14,-0.12828723,-31.937603,0.011990076
2995.346,-0.4832,-0.48167,-1.151,16.14,-0.21950282,-21.854076,0.022210816
2996.768,-0.4832,-0.48167,-1.055,13.45,-0.25853235,-4.1754107,0.032725997
2997.762,-0.4832,-0.4832,-1.007,10.76,-0.120902024,23.08281,0.038739856
2999.068,-0.4832,-0.4832,-0.959,8.07,-0.12180523,32.000816,0.04488548
3000.318,-0.4832,-0.4832,-0.935,5.38,-0.07776342,23.690252,0.049086977
3001.774,-0.4832,-0.48167,-0.839,0.0,0.0064124074,3.0993903,0.0019575635
3002.773,-0.4832,-0.4832,-0.815,0.0,-0.037475504,5.3998566,0.0
3004.079,-0.4832,-0.4832,-0.767,0.0,-0.08230537,4.044579,0.0
3005.343,-0.4832,-0.4832,-0.743,0.0,-0.12854268,4.289757,0.0
3006.762,-0.4832,-0.4832,-0.671,0.0,-5.0815624e-14,11.567482,0.0
3007.766,-0.4832,-0.4832,-0.647,0.0,-4.98201e-14,14.254845,0.0
3009.079,-0.4832,-0.4832,-0.6,0.0,-5.1092384e-14,11.17541,0.0
3010.346,-0.4832,-0.4832,-0.576,0.0,-4.939032e-14,-2.3375531e-14,0.0
3011.769,-0.4832,-0.4832,-0.528,0.0,-5.087335e-14,11.265267,0.0
3012.758,-0.4832,-0.4832,-0.504,0.0,-4.9857003e-14,14.841383,0.0
3014.079,-0.4832,-0.4832,-0.48,0.0,-5.107281e-14,12.528828,0.0
3015.345,-0.4832,-0.4832,-0.456,0.0,0.13256474,4.9697866,0.0
3016.767,-0.4832,-0.4832,-0.408,0.0,0.08662381,-6.2259946,0.0
3017.758,-0.4832,-0.4832,-0.384,0.0,0.04150914,-19.881336,0.0
3019.08,-0.4832,-0.48167,-0.36,0.0,-0.0013484046,-34.897358,0.0
3020.319,-0.4832,-0.4832,-0.36,0.0,-0.045680404,-19.792501,0.0
3021.755,-0.4832,-0.4832,-0.312,0.0,-0.086662345,-6.0806313,0.0
3022.805,-0.4832,-0.4832,-0.288,0.0,-0.1296586,5.0975018,0.0
3024.08,-0.4832,-0.4832,-0.288,0.0,-5.1366284e-14,12.617041,0.0
3025.333,-0.4832,-0.4832,-0.264,0.0,-4.973336e-14,15.113849,0.0
3026.762,-0.4832,-0.4832,-0.24,0.0,-5.089447e-14,11.228904,0.0
3027.753,-0.4832,-0.4832,-0.216,0.0,-4.9908262e-14,11.244559,0.0
3029.079,-0.4832,-0.4832,-0.216,0.0,-5.0825677e-14,14.907351,0.0
3030.322,-0.4832,-0.4832,-0.192,0.0,-4.907821e-14,23.745638,0.0
3031.753,-0.4832,-0.4832,-0.168,0.0,0.12909774,30.892582,0.0
3032.805,-0.4832,-0.4832,-0.168,0.0,0.08438393,20.625883,0.0
3034.079,-0.4832,-0.4832,-0.168,0.0,0.17206343,-2.6051433,0.0
3035.323,-0.4832,-0.48167,-0.144,0.0,0.21815129,-37.222816,0.0
3036.728,-0.4832,-0.4832,-0.12,0.0,0.08394422,-46.586647,0.0
3037.745,-0.4832,-0.48167,-0.12,0.0,-0.04908313,-49.257515,0.0
3039.08,-0.4832,-0.48167,-0.12,0.0,-0.18101968,-35.0023,0.0
3040.322,-0.4832,-0.4832,-0.096,0.0,-0.13779792,-0.3910058,0.0
3041.746,-0.4832,-0.4832,-0.096,0.0,-0.0893481,19.231842,0.0
3042.744,-0.4832,-0.4832,-0.096,0.0,-0.045162544,22.896276,0.0
3044.056,-0.4832,-0.4832,-0.072,0.0,0.04318614,8.266366,0.0
3045.323,-0.4832,-0.48167,-0.072,0.0,-0.00089866936,2.2816184,0.0
3046.743,-0.4832,-0.4832,-0.072,0.0,-0.043156385,5.956909,0.0
3047.746,-0.4832,-0.4832,-0.048,0.0,-0.08641567,5.736955,0.0
3049.08,-0.4832,-0.4832,-0.048,0.0,-0.0048434334,9.635087,0.0
3050.333,-0.4832,-0.4832,-0.048,0.0,0.08505192,17.076815,0.0
3051.758,-0.4832,-0.4832,-0.048,0.0,0.040425047,9.496956,0.0
3052.748,-0.4832,-0.48167,-0.024,0.0,-0.004114643,-11.433967,0.0
3054.079,-0.4832,-0.4832,-0.024,0.0,0.08123949,-4.103143,0.0
3055.324,-0.4832,-0.4832,-0.024,0.0,-0.0062071467,14.010655,0.0
3056.754,-0.4832,-0.4832,-0.024,0.0,-0.090503074,12.69047,0.0
3057.805,-0.4832,-0.48167,-0.024,0.0,0.13031335,-4.8424487,0.0
3059.081,-0.4832,-0.4832,-0.024,0.0,0.17547789,-6.187835,0.0
3060.331,-0.4832,-0.4832,-0.024,0.0,0.043423764,-22.05644,0.0
3061.755,-0.4832,-0.48167,-0.024,0.0,-0.08620283,-50.451843,0.0
3062.743,-0.4832,-0.48167,0.0,0.0,-0.042377125,-42.466434,0.0
3064.081,-0.4832,-0.4832,0.0,0.0,-0.1308584,-12.052508,0.0
3065.328,-0.4832,-0.4832,0.0,0.0,-0.22189796,9.495177,0.0
3066.75,-0.4832,-0.4832,0.0,0.0,-0.13307826,16.853422,0.0
3067.753,-0.4832,-0.4832,0.0,0.0,-4.9834814e-14,27.056082,0.0
3069.055,-0.4832,-0.4832,0.0,0.0,-5.1099943e-14,26.5228,0.0
3070.322,-0.4832,-0.4832,0.0,0.0,-4.9212414e-14,11.147824,0.0
3071.749,-0.4832,-0.4832,0.0,0.0,-5.060954e-14,5.2307083e-14,0.0
3072.743,-0.4832,-0.4832,0.0,0.0,-4.9446487e-14,-2.1232402e-14,0.0
3074.08,-0.4832,-0.4832,0.0,0.0,-5.0891105e-14,-1.2135071e-13,0.0
3075.345,-0.4832,-0.4832,0.0,0.0,-4.924137e-14,11.158544,0.0
3076.796,-0.4832,-0.4832,0.0,0.0,-5.1162555e-14,14.608409,0.0
3077.743,-0.4832,-0.4832,0.0,0.0,-5.023338e-14,34.544113,0.0
3079.08,-0.4832,-0.4832,0.0,0.0,0.12937997,79.781555,0.0
3080.317,-0.4832,-0.4832,0.0,0.0,0.08624841,148.20872,0.0
3081.743,0.18254,-0.4832,0.0,0.0,0.30102164,218.9033,0.0
3082.75,0.18254,-0.48167,0.0,395.43,0.6982324,310.21002,0.09951104
3084.057,0.18254,-0.4832,0.0,1253.54,1.1817707,438.49213,0.63810384
3085.345,0.18254,-0.48014,0.0,1597.86,1.6776315,516.8613,1.5558999
3086.748,0.18254,-0.47707,0.0,1404.18,2.426742,549.8155,2.6084585
3087.764,0.18254,-0.474,0.0,1264.3,3.466315,561.56366,3.2859907
3089.083,0.18254,-0.47093,0.0,1167.46,4.035208,571.57336,4.087554
3090.347,0.18254,-0.46326,0.024,1032.96,4.6829047,528.3697,4.782618
3091.781,0.18254,-0.45559,0.072,957.64,5.311023,454.46405,5.495972
3092.806,0.18254,-0.45099,0.12,879.63,6.04476,411.79565,5.966591
3094.079,0.18254,-0.44332,0.168,793.55,6.4274993,353.71402,6.4988747
3095.348,0.18254,-0.43412,0.216,672.5,6.7531776,275.0091,6.9637995
3096.757,0.18254,-0.42338,0.336,532.62,7.1445484,176.81367,7.388139
3097.805,0.18254,-0.41571,0.408,449.23,7.343341,124.22414,7.645284
3099.079,0.18254,-0.40804,0.504,376.6,7.38701,95.59933,7.9082093
3100.319,0.18254,-0.3973,0.6,290.52,7.2601666,63.848366,8.114937
3101.764,0.18254,-0.38656,0.815,239.41,7.4705224,42.708458,8.3063
3102.806,0.18254,-0.37889,0.911,188.3,7.677435,46.960587,8.417675
3104.084,0.18254,-0.37122,1.055,172.16,7.636367,54.740818,8.532798
3105.346,0.18254,-0.35895,1.175,131.81,7.5395446,21.802433,8.628663
3106.749,0.18254,-0.34821,1.463,102.22,7.700658,-17.902456,8.710717
3107.805,0.18254,-0.34054,1.607,99.53,7.7922606,-34.84596,8.763959
3109.08,0.18254,-0.33287,1.751,78.01,7.6283727,-36.980156,8.820528
3110.347,0.18254,-0.3206,1.918,69.94,7.3880467,-53.84178,8.867373
3111.791,0.18254,-0.30986,2.23,67.25,7.3532877,-60.791706,8.91688
3112.806,0.18254,-0.30219,2.398,48.42,7.480407,-39.196636,8.946219
3114.078,0.18254,-0.29606,2.59,56.49,7.3865523,1.3009745,8.979568
3115.344,0.18254,-0.28532,2.758,48.42,7.21961,9.517483,9.012759
3116.756,0.18254,-0.27305,3.118,37.66,7.2724223,30.637512,9.043134
3117.756,0.18254,-0.26538,3.309,43.04,7.5549827,59.938732,9.063301
3119.078,0.18254,-0.25924,3.477,37.66,7.4613414,90.97334,9.089962
3120.344,0.18254,-0.2485,3.669,26.9,7.687227,57.827984,9.110387
3121.758,0.18254,-0.23623,4.029,32.28,7.7255683,-15.889729,9.131299
3122.805,0.18254,-0.22856,4.197,34.97,7.942911,-62.315998,9.148895
3124.075,0.18254,-0.21629,4.365,29.59,7.601962,-104.273544,9.169385
3125.315,0.18254,-0.21016,4.532,37.66,7.1823215,-93.275894,9.190225
3126.772,0.18254,-0.19788,4.844,29.59,7.11014,-39.101593,9.214711
3127.805,0.18254,-0.19175,4.988,26.9,7.145203,60.830036,9.229294
3129.062,0.18254,-0.18408,5.108,34.97,7.359326,120.79108,9.248729
