time[ms],setpoint[rad],position[rad],velocity[rad/s],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2],velocity_integrated[rad/s]
8447.473,0.69029,0.68109,3.693,-61.87,0.7308797,-39.428032,3.0055938
8448.747,0.69029,0.68109,3.453,-59.18,0.57220906,-39.25146,2.9670498
8450.02,0.69029,0.68262,3.333,-51.11,0.5795956,-46.996094,2.9319599
8451.553,0.69029,0.68416,3.118,-51.11,0.44603834,-43.774883,2.8927946
8452.478,0.69029,0.68262,3.118,-51.11,0.48680946,-28.261852,2.8691628
8453.748,0.69029,0.68416,2.902,-45.73,0.406128,-26.346832,2.8384244
8455.02,0.69029,0.68416,2.806,-45.73,0.36512157,-16.118761,2.809348
8456.478,0.69029,0.68569,2.686,-37.66,0.39643773,-21.770775,2.778961
8457.484,0.69029,0.68569,2.59,-37.66,0.3495702,-18.40337,2.760023
8458.785,0.69029,0.68569,2.422,-32.28,0.3558187,-22.491625,2.7372813
8460.018,0.69029,0.68569,2.326,-26.9,0.26902622,-33.121002,2.7190442
8461.462,0.69029,0.68722,2.23,-26.9,0.26471636,-44.000526,2.6996276
8462.459,0.69029,0.68722,2.158,-29.59,0.21641256,-37.399685,2.6855514
8463.782,0.69029,0.68722,1.99,-32.28,0.13315736,-18.047287,2.6650934
8464.996,0.69029,0.68722,1.918,-26.9,4.9454723e-14,0.20570838,2.6471372
8466.491,0.69029,0.68722,1.847,-21.52,0.13110623,17.936262,-0.018092014
8467.448,0.69029,0.68722,1.751,-13.45,0.21932973,26.21057,-0.026456293
8468.746,0.69029,0.68722,1.631,-13.45,0.2649479,17.723322,-0.03518295
8470.022,0.69029,0.68876,1.559,-8.07,0.26947433,-17.963749,-0.042045947
8471.438,0.69029,0.68876,1.487,-10.76,0.22105859,-37.228832,-0.04870994
8472.516,0.69029,0.68876,1.439,-24.21,0.13162707,-55.062275,-0.058131773
8473.745,0.69029,0.68876,1.319,-34.97,5.1216328e-14,-88.36991,-0.076309845
8475.019,0.69029,0.68876,1.247,-34.97,4.9842244e-14,-130.96829,-0.022269784
8476.42,0.69029,0.68876,1.199,-29.59,-0.131864,-205.10599,-0.02260594
8477.481,-0.23317,0.68876,1.151,-24.21,-0.48379585,-300.0662,-0.03687248
8478.743,-0.23317,0.68876,1.055,-914.6,-0.83723766,-412.25726,-0.33298585
8480.018,-0.23317,0.68722,1.007,-1511.78,-1.5504581,-500.1894,-1.1061825
8481.458,-0.23317,0.68416,0.959,-1581.72,-2.2700326,-557.75226,-2.219537
8482.479,-0.23317,0.68262,0.911,-1444.53,-3.0307918,-582.57965,-2.9917758
8483.744,-0.23317,0.67649,0.815,-1258.92,-3.7386465,-593.0562,-3.8465073
8484.994,-0.23317,0.67188,0.767,-1143.25,-4.5757833,-586.97107,-4.5969796
8486.495,-0.23317,0.66575,0.695,-992.61,-5.236597,-565.99713,-5.3982415
8487.437,-0.23317,0.65961,0.624,-903.84,-5.9613433,-487.38297,-5.8447328
8488.746,-0.23317,0.65041,0.48,-728.99,-6.5872474,-386.98895,-6.37893
8490.018,-0.23317,0.64274,0.408,-640.22,-7.293029,-262.17175,-6.8142195
8491.487,-0.23317,0.63047,0.312,-489.58,-7.2824554,-126.86836,-7.229025
8492.447,-0.23317,0.62433,0.216,-422.33,-7.2840133,-15.424541,-7.447823
8493.747,-0.23317,0.61206,0.0,-317.42,-7.155135,58.568584,-7.688176
8495.019,-0.23317,0.60592,-0.096,-266.31,-7.0474124,50.74259,-7.873751
8496.452,-0.23317,0.59518,-0.24,-223.27,-6.973116,28.474232,-8.049095
8497.504,-0.23317,0.58905,-0.36,-180.23,-6.8964624,-10.0560875,-8.155187
8498.75,-0.23317,0.57831,-0.647,-150.64,-7.019507,-37.683784,-8.2582245
8500.018,-0.23317,0.57064,-0.791,-129.12,-7.0967355,-54.639175,-8.346884
8501.439,-0.23317,0.5599,-0.935,-107.6,-7.223196,-60.890644,-8.430956
8502.517,-0.23317,0.55377,-1.103,-110.29,-7.2507596,-32.195724,-8.489661
8503.745,-0.23317,0.54303,-1.415,-88.77,-7.293738,-0.6646177,-8.5507555
8505.021,-0.23317,0.53383,-1.583,-80.7,-7.371052,21.341751,-8.604802
8506.425,-0.23317,0.52309,-1.751,-83.39,-7.195602,12.17709,-8.662381
8507.504,-0.23317,0.51695,-1.918,-64.56,-7.083184,-4.573669,-8.70228
8508.744,-0.23317,0.50621,-2.278,-67.25,-7.1246314,-30.414366,-8.74313
8510.017,-0.23317,0.50008,-2.47,-72.63,-7.318086,-66.73614,-8.787635
8511.416,-0.23317,0.48781,-2.662,-64.56,-7.4024873,-76.55091,-8.835604
8512.488,-0.23317,0.48014,-2.83,-75.32,-7.5069838,-70.0318,-8.873081
8513.744,-0.23317,0.4694,-3.213,-75.32,-7.5846734,-52.3341,-8.920369
8515.018,-0.23317,0.46173,-3.405,-64.56,-7.606374,-49.50939,-8.964909
8516.419,-0.23317,0.44946,-3.573,-72.63,-7.697923,-39.04579,-9.012946
8517.509,-0.23317,0.44332,-3.765,-64.56,-7.6992507,-22.966871,-9.050321
8518.743,-0.23317,0.43105,-4.125,-59.18,-7.8102536,1.9442805,-9.088484
8520.018,-0.23317,0.42184,-4.293,-69.94,-7.781506,20.322142,-9.129629
8521.459,-0.23317,0.41111,-4.46,-56.49,-7.705543,16.60056,-9.175163
8522.479,-0.23317,0.40344,-4.604,-59.18,-7.549666,22.803078,-9.204651
8523.768,-0.23317,0.3927,-4.892,-61.87,-7.5975785,-0.5255651,-9.243649
8525.018,-0.23317,0.38503,-5.036,-48.42,-7.722795,-36.671288,-9.278105
8526.426,-0.23317,0.37276,-5.156,-45.73,-7.6147876,-59.54615,-9.311236
8527.505,-0.23317,0.36509,-5.276,-56.49,-7.7909226,-48.74056,-9.338803
8528.745,-0.23317,0.35435,-5.516,-45.73,-7.9608564,-32.3085,-9.370482
8530.018,-0.23317,0.34668,-5.612,-48.42,-7.9871607,-10.317045,-9.400437
8531.418,-0.23317,0.33287,-5.707,-45.73,-7.888674,44.354923,-9.433381
8532.487,-0.23317,0.3252,-5.803,-40.35,-7.857744,63.229034,-9.45638
8533.744,-0.23317,0.31447,-5.995,-48.42,-7.718953,54.68036,-9.484268
8535.02,-0.23317,0.3068,-6.067,-43.04,-7.4749393,20.406769,-9.513435
8536.417,-0.23317,0.29452,-6.163,-37.66,-7.610235,-18.736465,-9.541613
8537.508,-0.23317,0.28839,-6.235,-51.11,-7.662013,-45.779774,-9.565818
8538.744,-0.23317,0.27765,-6.379,-40.35,-7.8205886,-56.404026,-9.594071
8540.019,-0.23317,0.26691,-6.451,-34.97,-7.95358,-20.575985,-9.6180725
8541.455,-0.23317,0.25617,-6.499,-43.04,-7.8763294,-8.081429,-9.6460705
8542.471,-0.23317,0.2485,-6.571,-37.66,-7.8578753,15.597236,-9.666563
8543.784,-0.23317,0.23623,-6.691,-37.66,-7.701191,23.142862,-9.69128
8545.019,-0.23317,0.2301,-6.739,-48.42,-7.8659196,14.336873,-9.71785
8546.417,-0.23317,0.21629,-6.787,-40.35,-7.7533536,25.370794,-9.748866
8547.487,-0.23317,0.21016,-6.835,-45.73,-7.765159,34.89839,-9.771887
8548.745,-0.23317,0.19788,-6.906,-48.42,-7.756123,54.248116,-9.801489
8550.021,-0.23317,0.19021,-6.954,-34.97,-7.5597343,27.252048,-9.828083
8551.604,-0.23317,0.17641,-7.026,-34.97,-7.494951,-0.50828296,-9.855754
8552.535,-0.23317,0.17181,-7.026,-45.73,-7.4699216,-33.478745,-9.874532
8553.748,-0.23317,0.16107,-7.074,-37.66,-7.7318387,-47.79865,-9.899813
8554.997,-0.23317,0.1534,-7.122,-45.73,-7.835739,-43.263546,-9.925844
8556.508,-0.23317,0.13959,-7.146,-51.11,-7.8985043,-16.548264,-9.962416
8557.458,-0.23317,0.13192,-7.17,-40.35,-7.719326,25.006708,-9.984131
8558.778,-0.23317,0.12118,-7.218,-45.73,-7.76235,35.40818,-10.01253
8560.019,-0.23317,0.11351,-7.218,-40.35,-7.6720343,30.7927,-10.039228
8561.434,-0.23317,0.10278,-7.242,-37.66,-7.585045,-5.62089,-10.066817
8562.519,-0.23317,0.09357,-7.266,-48.42,-7.643273,-5.6788397,-10.09016
8563.772,-0.23317,0.08283,-7.29,-45.73,-7.6503396,-11.418068,-10.119644
8565.019,-0.23317,0.07517,-7.314,-37.66,-7.875144,-18.87385,-10.145635
8566.503,-0.23317,0.06289,-7.338,-48.42,-7.6791973,-14.3094,-10.177561
8567.504,-0.23317,0.05676,-7.338,-40.35,-7.670523,0.73272157,-10.19977
8568.754,-0.23317,0.04295,-7.362,-34.97,-7.7798657,30.926022,-10.223301
8570.02,-0.23317,0.03682,-7.386,-45.73,-7.794846,18.553185,-10.248836
8571.486,-0.23317,0.02454,-7.386,-37.66,-7.6684346,17.729197,-10.279389
8572.494,-0.23317,0.01687,-7.41,-40.35,-7.4839754,24.813635,-10.299043
8573.744,-0.23317,0.00614,-7.41,-45.73,-7.629472,23.516151,-10.325935
8575.02,-0.23317,-0.00153,-7.434,-37.66,-7.666335,5.8407936,-10.35253
8576.487,-0.23317,-0.01381,-7.434,-37.66,-7.5837893,-11.645612,-10.380145
8577.444,-0.23317,-0.01994,-7.434,-48.42,-7.515044,4.053523,-10.400734
8578.744,-0.23317,-0.03221,-7.458,0.0,-7.590888,30.197865,-10.416467
8580.018,-0.23317,-0.03988,-7.458,51.11,-7.6946516,39.95408,-10.400192
8581.431,-0.23317,-0.05062,-7.458,129.12,-7.5614667,54.920666,-10.336544
8582.455,-0.23317,-0.05829,-7.458,190.99,-7.2656026,83.90387,-10.254618
8583.747,-0.23317,-0.07056,-7.482,239.41,-7.2948003,114.93379,-10.115637
8584.995,-0.23317,-0.0767,-7.482,282.45,-7.2025456,107.71077,-9.952861
8586.536,-0.23317,-0.08744,-7.482,314.73,-7.0069404,108.69968,-9.72286
8587.534,-0.23317,-0.09511,-7.482,338.94,-6.725268,155.69965,-9.559814
8588.746,-0.23317,-0.10431,-7.482,373.91,-6.7582784,190.33485,-9.343881
8590.02,-0.23317,-0.11198,-7.482,384.67,-6.5006657,209.98242,-9.102339
8591.506,-0.23317,-0.12118,-7.482,411.57,-6.0083385,220.0558,-8.806617
8592.496,-0.23317,-0.12732,-7.482,427.71,-5.729314,250.1657,-8.598952
8593.778,-0.23317,-0.13499,-7.482,443.85,-5.518583,269.98334,-8.319694
8595.018,-0.23317,-0.13959,-7.458,468.06,-5.2440677,268.31714,-8.037079
8596.441,-0.23317,-0.1488,-7.458,449.23,-4.814751,282.7342,-7.7108426
8597.478,-0.23317,-0.1534,-7.434,457.3,-4.328115,282.60712,-7.475889
8598.801,-0.23317,-0.15953,-7.386,430.4,-4.0883756,275.50412,-7.1823626
8600.023,-0.23317,-0.1626,-7.338,403.5,-3.6752687,226.08253,-6.927676
8601.459,-0.23317,-0.1672,-7.314,387.36,-3.4612732,176.09338,-6.643835
8602.455,-0.23317,-0.17181,-7.266,349.7,-3.1526718,160.18591,-6.4603577
8603.767,-0.23317,-0.17641,-7.17,306.66,-3.1918771,150.26273,-6.2451305
8605.022,-0.23317,-0.17948,-7.122,295.9,-3.0462525,144.83592,-6.056129
8606.502,-0.23317,-0.18254,-7.05,287.83,-2.7045343,130.52373,-5.840208
8607.46,-0.23317,-0.18715,-6.978,269.0,-2.4588299,141.54968,-5.706884
8608.746,-0.23317,-0.19021,-6.835,244.79,-2.4106457,134.18849,-5.5417457
8610.019,-0.23317,-0.19175,-6.763,234.03,-2.3399494,113.91382,-5.3894033
8611.487,-0.23317,-0.19482,-6.691,234.03,-2.088854,106.27546,-5.2176723
8612.455,-0.23317,-0.19788,-6.595,234.03,-1.9366498,123.732635,-5.1044326
8613.777,-0.23317,-0.20095,-6.403,212.51,-1.8430312,125.79775,-4.9568915
8615.021,-0.23317,-0.20249,-6.307,196.37,-1.7238952,99.413795,-4.829765
8616.481,-0.23317,-0.20402,-6.187,174.85,-1.4413968,73.33063,-4.694307
8617.453,-0.23317,-0.20555,-6.091,161.4,-1.384328,63.661346,-4.6126204
8618.772,-0.23317,-0.20862,-5.851,153.33,-1.448286,51.596203,-4.508867
8620.02,-0.23317,-0.20862,-5.731,145.26,-1.4613708,36.497818,-4.415732
8621.496,-0.23317,-0.21169,-5.612,131.81,-1.268301,51.895844,-4.3135214
8622.458,-0.23317,-0.21322,-5.468,115.67,-1.2174976,64.03092,-4.254019
8623.779,-0.23317,-0.21476,-5.204,104.91,-1.1930785,67.88084,-4.181192
8625.02,-0.23317,-0.21476,-5.084,99.53,-1.026027,64.556915,-4.117782
8626.462,-0.23317,-0.21783,-4.94,99.53,-1.0092076,77.05771,-4.0460405
8627.476,-0.23317,-0.21783,-4.796,94.15,-0.909491,81.79704,-3.996956
8628.746,-0.23317,-0.21936,-4.532,86.08,-0.7920111,76.68124,-3.9397488
8630.019,-0.23317,-0.22089,-4.412,86.08,-0.6196341,62.835796,-3.884974
8631.48,-0.23317,-0.22089,-4.269,88.77,-0.56888086,30.193369,-3.8211274
8632.479,-0.23317,-0.22089,-4.125,80.7,-0.52099574,5.047426,-3.7788138
8633.778,-0.23317,-0.22243,-3.885,78.01,-0.61566675,-9.638151,-3.727287
8635.018,-0.23317,-0.22243,-3.765,69.94,-0.71222854,-6.8254876,-3.681435
8636.479,-0.23317,-0.22396,-3.621,59.18,-0.65692043,15.536827,-3.6342869
8637.458,-0.23317,-0.2255,-3.501,59.18,-0.6080285,39.103664,-3.6053262
8638.772,-0.23317,-0.2255,-3.285,59.18,-0.5733371,45.539925,-3.5664556
8640.018,-0.23317,-0.2255,-3.165,53.8,-0.39756054,38.262413,-3.531272
8641.436,-0.23317,-0.22703,-3.046,40.35,-0.39261693,38.534237,-3.497905
8642.456,-0.23317,-0.22703,-2.95,48.42,-0.43208927,37.418083,-3.4752748
8643.78,-0.23317,-0.22703,-2.734,53.8,-0.39487606,26.280197,-3.4414494
8645.021,-0.23317,-0.22856,-2.638,51.11,-0.26667574,29.761797,-3.4089098
8646.483,-0.23317,-0.22856,-2.542,40.35,-0.22015114,24.013031,-3.3754904
8647.486,-0.23317,-0.22856,-2.446,34.97,-0.26465002,10.790305,-3.356609
8648.745,-0.23317,-0.22856,-2.254,32.28,-0.2234453,-9.736591,-3.335448
8650.019,-0.23317,-0.22856,-2.158,37.66,-0.27083835,-17.79964,-3.3131783
8651.453,-0.23317,-0.2301,-2.086,43.04,-0.2655137,-10.053413,-3.2842553
8652.493,-0.23317,-0.2301,-2.014,53.8,-0.35035607,-5.624139,-3.2590837
8653.771,-0.23317,-0.2301,-1.847,53.8,-0.35602933,7.0790496,-3.224715
8655.017,-0.23317,-0.2301,-1.775,53.8,-0.2687426,21.970963,-3.1912067
8656.474,-0.23317,-0.23163,-1.703,48.42,-0.2644056,43.989567,-3.1539834
8657.455,-0.23317,-0.23163,-1.631,43.04,-0.21799126,49.088055,-3.131559
8658.773,-0.23317,-0.23163,-1.511,37.66,-0.13353236,44.53647,-3.1049755
8660.019,-0.23317,-0.23163,-1.439,32.28,-2.456383e-14,28.167866,-3.0831952
8661.425,-0.23317,-0.23163,-1.391,24.21,-2.5413352e-14,0.6037838,0.019850792
8662.474,-0.23317,-0.23163,-1.343,18.83,-2.4780545e-14,-15.290944,0.0112841455
8663.783,-0.23317,-0.23163,-1.223,16.14,-0.12864517,-16.918974,0.011440795
8665.02,-0.23317,-0.23163,-1.175,13.45,-0.21892901,-9.271851,0.020588994
8666.476,-0.23317,-0.23163,-1.127,10.76,-0.12815665,0.70284235,0.029399019
8667.468,-0.23317,-0.23317,-1.079,10.76,-0.037604354,16.803295,0.034734514
8668.746,-0.23317,-0.23317,-0.983,5.38,-0.08047096,12.053689,0.005155316
8670.019,-0.23317,-0.23163,-0.935,5.38,-0.080382355,-0.5384776,0.0034234312
8671.441,-0.23317,-0.23163,-0.911,2.69,-0.038205657,-2.1684008,0.0028680984
8672.474,-0.23317,-0.23317,-0.863,0.0,-0.1257373,11.2830305,0.000694502
8673.786,-0.23317,-0.23317,-0.791,0.0,-0.08905109,13.907029,0.000694502
8675.018,-0.23317,-0.23317,-0.743,0.0,-0.044023152,10.432953,0.0
8676.435,-0.28379,-0.23317,-0.719,0.0,0.040891465,6.6203136,0.0
8677.442,-0.28379,-0.23163,-0.695,-99.53,-0.0040004253,-20.320683,-0.025049808
8678.772,-0.28379,-0.23317,-0.624,-368.53,-0.047709614,-46.036057,-0.15558729
8680.017,-0.28379,-0.23317,-0.6,-390.05,-0.0930931,-71.602615,-0.2360433
8681.433,-0.28379,-0.23317,-0.576,-328.18,-0.2630414,-88.81774,-0.2541837
8682.524,-0.28379,-0.23317,-0.552,-271.69,-0.34956828,-105.17916,-0.4177534
8683.744,-0.28379,-0.23317,-0.48,-207.13,-0.48537844,-127.11544,-0.5637535
8685.007,-0.28379,-0.2347,-0.48,-166.78,-0.6699515,-137.29738,-0.6817832
8686.554,-0.28379,-0.23623,-0.456,-131.81,-0.8366873,-155.48235,-0.7972312
8687.444,-0.28379,-0.23623,-0.432,-118.36,-1.0914935,-161.87236,-0.85287875
8688.744,-0.28379,-0.23777,-0.408,-107.6,-1.2381394,-160.34787,-0.92629564
8690.017,-0.28379,-0.2393,-0.384,-102.22,-1.5238508,-143.72894,-0.99305254
8691.461,-0.28379,-0.24237,-0.384,-83.39,-1.6973656,-109.362625,-1.0600394
8692.494,-0.28379,-0.2439,-0.36,-69.94,-1.8201674,-74.34134,-1.0996261
8693.748,-0.28379,-0.24697,-0.36,-34.97,-1.8502527,-22.824352,-1.1325063
8695.018,-0.28379,-0.2485,-0.36,-13.45,-1.8620557,15.195732,-1.1478754
8696.445,-0.28379,-0.25157,-0.36,5.38,-1.8408668,37.562115,-1.1507536
8697.47,-0.28379,-0.25311,-0.384,13.45,-1.6772505,44.361942,-1.1459297
8698.784,-0.28379,-0.25617,-0.384,29.59,-1.6224818,39.34342,-1.1317949
8699.994,-0.28379,-0.25771,-0.408,37.66,-1.5897641,16.190722,-1.1114575
8701.518,-0.28379,-0.25924,-0.432,53.8,-1.571862,0.6365876,-1.0766207
8702.45,-0.28379,-0.26078,-0.432,61.87,-1.6096454,14.444293,-1.049677
8703.772,-0.28379,-0.26384,-0.48,72.63,-1.7134079,46.06307,-1.005237
8705.021,-0.28379,-0.26538,-0.504,88.77,-1.6062498,87.27528,-0.9548536
8706.434,-0.28379,-0.26845,-0.528,96.84,-1.402404,123.1448,-0.8893048
8707.493,-0.28379,-0.26998,-0.552,96.84,-1.1700063,131.27972,-0.83804214
8708.743,-0.28379,-0.26998,-0.6,102.22,-0.97226906,110.18805,-0.7758529
8710.02,-0.28379,-0.27151,-0.647,91.46,-0.7991872,87.28836,-0.71403754
8711.478,-0.28379,-0.27305,-0.671,86.08,-0.8344285,63.63433,-0.64934194
8712.432,-0.28379,-0.27305,-0.695,86.08,-0.825767,48.89656,-0.60829306
8713.77,-0.28379,-0.27458,-0.743,88.77,-0.6654885,56.274197,-0.54982173
8715.019,-0.28379,-0.27612,-0.767,83.39,-0.6237924,66.5702,-0.49607953
8716.434,-0.28379,-0.27612,-0.791,83.39,-0.5692737,55.33645,-0.43709728
8717.447,-0.28379,-0.27612,-0.839,83.39,-0.38739777,38.315144,-0.39487183
8718.769,-0.28379,-0.27765,-0.887,78.01,-0.390161,39.78089,-0.34154373
8720.018,-0.28379,-0.27765,-0.887,75.32,-0.4375254,26.212925,-0.29367957
8721.488,-0.28379,-0.27765,-0.911,72.63,-0.38996464,10.651311,-0.23932286
8722.448,-0.28379,-0.27918,-0.935,64.56,-0.2550721,17.239496,-0.20640628
8723.768,-0.28379,-0.27918,-0.959,40.35,-0.34596282,9.072271,-0.17179547
8724.995,-0.28379,-0.27918,-0.959,24.21,-0.34954587,-9.423228,-0.15199712
8726.439,-0.28379,-0.27918,-0.959,10.76,-0.25898698,-18.017733,-0.13937642
8727.454,-0.28379,-0.28072,-0.983,18.83,-0.38927737,0.15566349,-0.13187
8728.746,-0.28379,-0.28072,-0.983,48.42,-0.43723646,11.56314,-0.11015421
8730.019,-0.28379,-0.28072,-0.959,61.87,-0.3964619,26.470695,-0.07506404
8731.452,-0.28379,-0.28225,-0.959,61.87,-0.26290813,44.20134,-0.030746339
8732.466,-0.28379,-0.28225,-0.959,56.49,-0.2160984,48.012653,-0.00075030426
8733.77,-0.28379,-0.28225,-0.935,48.42,-0.13303308,31.729624,0.03344098
8735.019,-0.28379,-0.28225,-0.911,43.04,-0.1332811,7.404178,0.061991535
8736.47,-0.28379,-0.28225,-0.911,34.97,-0.08714864,-6.421096,0.090281904
8737.456,-0.28379,-0.28225,-0.887,32.28,-0.17543837,-12.195558,0.01657258
8738.774,-0.28379,-0.28379,-0.839,26.9,-0.22153948,8.785753,0.036067046
8740.017,-0.28379,-0.28225,-0.815,26.9,-0.22360685,29.220963,0.05278081
8741.483,-0.28379,-0.28379,-0.791,21.52,-0.17765006,51.349884,0.070521876
8742.481,-0.28379,-0.28379,-0.791,18.83,0.046399467,61.21692,0.08058644
8743.786,-0.28379,-0.28379,-0.743,10.76,0.08868451,46.1769,0.009651091
8745.018,-0.28379,-0.28379,-0.719,8.07,0.13828596,21.468756,0.00579805
8746.499,-0.28379,-0.28225,-0.695,2.69,0.18005922,-9.085256,0.0097808475
8747.43,-0.28379,-0.28225,-0.671,0.0,0.042536628,-11.91647,0.010406774
8748.746,-0.28379,-0.28379,-0.624,0.0,0.04160752,-15.255999,0.0
8749.996,-0.28379,-0.28225,-0.6,0.0,-0.0039151767,-26.337175,0.0
8751.479,-0.28379,-0.28379,-0.576,0.0,0.0803524,-13.156477,0.0
8752.485,-0.28379,-0.28225,-0.552,0.0,0.033920195,-24.947514,0.0
8753.77,-0.28379,-0.28225,-0.504,0.0,-0.14054954,-30.794373,0.0
8755.017,-0.28379,-0.28225,-0.48,0.0,-0.007780386,-20.9188,0.0
8756.484,-0.28379,-0.28379,-0.456,0.0,-0.17880835,2.905024,0.0
8757.446,-0.28379,-0.28379,-0.432,0.0,-0.17676969,15.162606,0.0
8758.771,-0.28379,-0.28225,-0.408,0.0,-0.006297294,14.084161,0.0
8760.019,-0.28379,-0.28379,-0.384,0.0,0.040087387,28.443016,0.0
8761.478,-0.28379,-0.28379,-0.36,0.0,-0.04606657,24.716295,0.0
8762.47,-0.28379,-0.28225,-0.336,0.0,0.00038637166,2.1204355,0.0
8763.77,-0.28379,-0.28379,-0.312,0.0,0.047132563,10.528584,0.0
8765.02,-0.28379,-0.28379,-0.288,0.0,0.0912732,9.609352,0.0
8766.494,-0.28379,-0.28225,-0.288,0.0,-0.039838444,-0.56144,0.0
8767.456,-0.28379,-0.28379,-0.264,0.0,0.1380596,-7.388377,0.0
8768.747,-0.28379,-0.28225,-0.24,0.0,0.0099068405,-20.250273,0.0
8770.018,-0.28379,-0.28379,-0.216,0.0,0.008670835,-19.657736,0.0
8771.47,-0.28379,-0.28225,-0.216,0.0,0.0053867223,-35.715908,0.0
8772.468,-0.28379,-0.28379,-0.192,0.0,-0.12685975,-20.623585,0.0
8773.774,-0.28379,-0.28225,-0.168,0.0,-0.084223434,-18.248281,0.0
8775.018,-0.28379,-0.28379,-0.168,0.0,-0.17581686,10.9702015,0.0
8776.476,-0.28379,-0.28379,-0.144,0.0,-0.08782031,31.663467,0.0
8777.446,-0.28379,-0.28379,-0.144,0.0,-0.13038057,42.765995,0.0
8778.768,-0.28379,-0.28379,-0.12,0.0,0.12912485,43.556477,0.0
8780.018,-0.28379,-0.28379,-0.12,0.0,0.08642902,21.100079,0.0
8781.475,-0.28379,-0.28379,-0.12,0.0,0.17149597,7.448408,0.0
8782.469,-0.28379,-0.28225,-0.096,0.0,0.08068478,-14.701381,0.0
8783.77,-0.28379,-0.28379,-0.096,0.0,-0.0044426387,-12.558815,0.0
8785.024,-0.28379,-0.28225,-0.096,0.0,0.038869422,-23.866545,0.0
8786.473,-0.28379,-0.28379,-0.072,0.0,0.040541932,-4.6370053,0.0
8787.434,-0.28379,-0.28379,-0.072,0.0,0.037645116,-4.602439,0.0
8788.746,-0.28379,-0.28225,-0.072,0.0,-0.092614725,-10.58793,0.0
8790.026,-0.28379,-0.28225,-0.072,0.0,0.08497384,-10.39455,0.0
8791.489,-0.28379,-0.28379,-0.072,0.0,-0.044674102,-3.701583,0.0
8792.454,-0.28379,-0.28379,-0.048,0.0,-0.043321315,7.713529,0.0
8793.771,-0.28379,-0.28225,-0.048,0.0,-0.041519,3.7842722,0.0
8795.018,-0.28379,-0.28379,-0.048,0.0,0.0043549603,16.815594,0.0
8796.461,-0.28379,-0.28225,-0.048,0.0,0.0499003,3.850723,0.0
8797.43,-0.28379,-0.28379,-0.048,0.0,0.050554056,-4.2268434,0.0
8798.768,-0.28379,-0.28379,-0.024,0.0,0.053843673,-19.62498,0.0
8800.018,-0.28379,-0.28225,-0.024,0.0,-0.07916629,-24.565313,0.0
8801.475,-0.28379,-0.28225,-0.024,0.0,-0.03702318,-6.1384225,0.0
8802.48,-0.28379,-0.28379,-0.024,0.0,-0.12532438,14.787582,0.0
8803.783,-0.28379,-0.28379,-0.024,0.0,-0.088130526,37.490288,0.0
8804.999,-0.28379,-0.28379,-0.024,0.0,0.09045098,42.23004,0.0
8806.486,-0.28379,-0.28379,-0.024,0.0,0.12808765,39.319054,0.0
8807.461,-0.28379,-0.28225,-0.024,0.0,0.17126542,14.256281,0.0
8808.747,-0.28379,-0.28225,-0.024,0.0,0.17353074,-17.86404,0.0
8810.018,-0.28379,-0.28379,0.0,0.0,0.13012938,-24.37503,0.0
8811.487,-0.28379,-0.28225,0.0,0.0,0.043962996,-42.983635,0.0
8812.455,-0.28379,-0.28225,0.0,0.0,-0.04722971,-51.431007,0.0
8813.774,-0.28379,-0.28225,0.0,0.0,0.03865981,-49.758194,0.0
8815.017,-0.28379,-0.28225,0.0,0.0,-0.18522881,-26.538652,0.0
8816.522,-0.28379,-0.28379,0.0,0.0,-0.22503284,-3.5274968,0.0
8817.462,-0.28379,-0.28225,0.0,0.0,-0.22316295,14.768431,0.0
8818.744,-0.28379,-0.28379,0.0,0.0,-0.05315611,55.369183,0.0
8820.018,-0.28379,-0.28379,0.0,0.0,-0.007207683,55.228107,0.0
8821.468,-0.28379,-0.28379,0.0,0.0,0.038832497,29.80942,0.0
8822.467,-0.28379,-0.28225,0.0,0.0,0.21375501,0.07749082,0.0
8823.767,-0.28379,-0.28379,0.0,0.0,0.08960551,-3.914056,0.0
8825.02,-0.28379,-0.28225,0.0,0.0,-0.043242548,-21.813665,0.0
8826.496,-0.28379,-0.28225,0.0,0.0,-0.039493777,-19.933838,0.0
8827.461,-0.28379,-0.28379,0.0,0.0,0.09403479,0.80040133,0.0
8828.747,-0.28379,-0.28379,0.0,0.0,-0.079423726,0.6326511,0.0
8830.02,-0.28379,-0.28225,0.0,0.0,0.05445776,-10.753326,0.0
8831.469,-0.28379,-0.28225,0.0,-2.69,0.049758874,-19.59899,-0.00097418536
8832.468,-0.28379,-0.28379,0.0,-2.69,-0.0831634,2.8050983,-0.0013432866
8833.784,-0.28379,-0.28225,0.0,-2.69,-0.08841511,5.0621867,-0.0017695348
8835.017,-0.28379,-0.28379,0.0,-2.69,-0.08842424,30.018538,-0.0016579303
8836.501,-0.28379,-0.28379,0.0,0.0,0.08441661,33.409878,-0.0009977164
8837.493,-0.28379,-0.28225,0.0,0.0,0.084431775,7.1772194,0.0
8838.773,-0.28379,-0.28379,0.0,0.0,0.21899927,-5.941287,0.0
8840.022,-0.28379,-0.28225,0.0,0.0,0.042519074,-26.564123,0.0
8841.487,-0.28379,-0.28225,0.0,0.0,-0.12978505,-31.1057,0.0
8842.462,-0.28379,-0.28225,0.0,0.0,0.005301993,-31.02248,0.0
